component,MAE,MSE,RMSE,MAPE_percent,R2
gc_model_regional,4.340725421905518,33.01826477050781,5.746152170845097,5.566760525107384,0.9659534692764282
gg_model_regional,1.6813446283340454,11.828010559082031,3.439187485305509,90322225.0,0.9918835759162903
indirect_net_load_regional,5.088850975036621,47.42033386230469,6.886242361571708,25.42194426059723,0.9831001162528992
