round,selected_clients,avg_local_train_loss,avg_local_val_loss,avg_local_train_task_loss,avg_local_train_rc_loss,avg_local_train_weighted_rc_loss,avg_local_train_total_loss,avg_local_train_rc_to_task_ratio,round_rc_to_task_ratio,global_rc_norm,avg_client_rc_rg_l2_norm,min_client_rc_rg_l2_norm,max_client_rc_rg_l2_norm,avg_personalized_head_ratio,avg_num_personalized_head_params,avg_num_head_params,avg_head_importance_mean,head_personalization_enabled_this_round,head_personalization_warmup_rounds,head_mask_update_interval,head_mask_updated_this_round,head_param_prefixes,head_personalization_tau,regional_val_loss,regional_val_MAE,regional_val_MSE,regional_val_RMSE,regional_val_MAPE_percent,regional_val_R2,avg_client_val_MAE,avg_client_val_MSE,avg_client_val_RMSE,avg_client_val_R2,regional_val_samples,head_mask_jaccard_mean,head_mask_hamming_change_rate_mean,head_selected_importance_mean_avg,head_unselected_importance_mean_avg,head_importance_gap_mean_ratio_avg,head_importance_gap_boundary_ratio_avg,head_importance_selected_share_avg
1,9,0.004111747894262608,0.001501423597772931,0.004111747894262608,0.0,0.0,0.004111747894262608,0.0,0.0,1.1821823120117188,0.30129478375116986,0.16120058298110962,0.7657654285430908,0.0,0.0,336.0,0.0,False,5,1,False,fc1,0.1,0.0023157199858226418,10.017828941345215,203.67333984375,14.271416882837878,11.684098839759827,0.7671384811401367,1.489953875541687,4.55161174138387,2.093497640071886,0.6506166987948947,5211,,,,,,,
2,9,0.0015336226700471665,0.001057110621019737,0.0015336226700471665,0.00013017486249950827,0.00013017486249950827,0.0016637975317566988,0.08534213857468215,0.08488063260738322,1.1816734075546265,0.02057869742727942,0.009971055202186108,0.05095623433589935,0.0,0.0,336.0,0.0,False,5,1,False,fc1,0.1,0.0010374128765250198,5.108470916748047,50.412445068359375,7.100172185824747,6.730140000581741,0.9423630237579346,1.061369710498386,2.09309450785319,1.4144462314272355,0.8430859512752957,5211,,,,,,,
3,9,0.0012603976776823036,0.0009958103794154892,0.0012603976776823036,8.752953427985999e-05,8.752953427985999e-05,0.001347927211690595,0.06915255098272136,0.0694459659520864,1.1784801483154297,0.023227297700941563,0.008805880323052406,0.04638177901506424,0.0,0.0,336.0,0.0,False,5,1,False,fc1,0.1,0.0008993462884983663,4.2395710945129395,35.061161041259766,5.9212465783194475,5.4842758923769,0.9599142670631409,0.9767676989237467,1.7831817666689556,1.3118052099687023,0.8626531561215719,5211,,,,,,,
4,9,0.0011670056682728308,0.0008573690319260437,0.0011670056682728308,7.12962369786821e-05,7.12962369786821e-05,0.00123830190483907,0.06119642315478789,0.06109330816113967,1.1788989305496216,0.015400062418646283,0.008875623345375061,0.03324282169342041,0.0,0.0,336.0,0.0,False,5,1,False,fc1,0.1,0.00085344699323701,3.9891440868377686,31.070280075073242,5.57407212682732,5.162454396486282,0.9644770622253418,0.9552408787939284,1.6891314056184557,1.2776328916019224,0.8692864841885037,5211,,,,,,,
5,9,0.001110219252981183,0.0008787327549604452,0.001110219252981183,6.31208208958357e-05,6.31208208958357e-05,0.0011733400734808633,0.055930464404768815,0.05685437418734005,1.1764018535614014,0.015105697947243849,0.007718667387962341,0.02431168407201767,0.0,0.0,336.0,0.0,False,5,1,False,fc1,0.1,0.0008621145393293659,4.093250751495361,32.564453125,5.706527238610186,5.20494319498539,0.9627687931060791,0.9496051205529107,1.6927421821488275,1.280676100583428,0.8674651583035787,5211,,,,,,,
6,9,0.0010787653597826945,0.0008530953476176098,0.0010787653597826945,5.6380007369359604e-05,5.6380007369359604e-05,0.0011351453660517383,0.05266755644046148,0.05226345729941985,1.175645112991333,0.014157841292520365,0.008286739699542522,0.02007117122411728,0.10119047619047618,34.0,336.0,2.54546846021084e-07,True,5,1,True,fc1,0.1,0.0008270002788863411,4.430196285247803,34.155738830566406,5.844291131571596,5.9561509639024734,0.9609494209289551,0.9628333250681559,1.6320973833401997,1.2568558728691448,0.8730529016918607,5211,,,2.0542122110407415e-06,5.19355138026e-08,47.45518448053966,1.0264829328849592,0.8120293217639455
