epoch,train_loss,val_loss,val_MAE,val_MSE,val_RMSE,val_MAPE_percent,val_R2,best_val_RMSE
1,0.0037979392922372285,0.0015518583128435388,0.8532558679580688,1.4175134897232056,1.1905937551168349,13.286802172660828,0.8359861373901367,1.1905937551168349
2,0.0015942457796126552,0.0013195729278615293,0.8265818953514099,1.2053371667861938,1.0978784845264953,13.366071879863739,0.8605360984802246,1.0978784845264953
3,0.0014205890047248849,0.0010712483299844648,0.7316805720329285,0.9785100221633911,0.9891966549495561,11.575430631637573,0.8867811560630798,0.9891966549495561
4,0.0013666045025659758,0.0010695177436642015,0.7432966232299805,0.976929247379303,0.9883973125111698,11.985758692026138,0.8869640827178955,0.9883973125111698
5,0.0013241622744507436,0.0011028057856147819,0.7239964604377747,1.0073355436325073,1.0036610700991184,11.193933337926865,0.8834459185600281,0.9883973125111698
6,0.0012865122587188695,0.0009278062855641817,0.6680306196212769,0.8474858999252319,0.9205899738348403,10.35073921084404,0.9019413590431213,0.9205899738348403
7,0.0012506349627506336,0.0009663807077589262,0.6808863282203674,0.8827208876609802,0.9395322706863135,10.44478639960289,0.8978645205497742,0.9205899738348403
8,0.0012469000628484133,0.0009108291416763373,0.6661884784698486,0.8319783806800842,0.9121284891286338,10.387913137674332,0.9037356376647949,0.9121284891286338
9,0.001253437948854177,0.0009048491924775239,0.6773515939712524,0.8265161514282227,0.909129337018789,10.819053649902344,0.9043676853179932,0.909129337018789
10,0.0012287592825293444,0.0009897872018099698,0.7145755887031555,0.9041011333465576,0.9508423283313368,11.476834863424301,0.8953906893730164,0.909129337018789
11,0.0012519841226675654,0.0009261990578203887,0.6638517379760742,0.8460177779197693,0.9197922471513713,10.055827349424362,0.9021112322807312,0.909129337018789
12,0.0012225157229549919,0.00094464355270085,0.6988583207130432,0.8628655076026917,0.9289055428851157,11.27096712589264,0.900161862373352,0.909129337018789
