epoch,train_loss,val_loss,val_MAE,val_MSE,val_RMSE,val_MAPE_percent,val_R2,best_val_RMSE
1,0.003737246927510842,0.0010414197585890237,1.1046167612075806,2.076941728591919,1.4411598553220664,13.362009823322296,0.8285740613937378,1.4411598553220664
2,0.0011776239559462447,0.0014546702982431749,1.3624870777130127,2.9011027812957764,1.7032623935541396,16.961029171943665,0.760549783706665,1.4411598553220664
3,0.0010560931590314771,0.0008708004127017978,1.0317033529281616,1.7366695404052734,1.317827583716957,12.786024808883667,0.8566593527793884,1.317827583716957
4,0.001001365060204277,0.0007702751189591912,0.8981141448020935,1.5361881256103516,1.2394305650621786,9.963670372962952,0.873206615447998,1.2394305650621786
5,0.0009910684342401708,0.0008484247071487818,1.0131325721740723,1.692044734954834,1.300786198787039,12.409254163503647,0.8603425621986389,1.2394305650621786
6,0.00093985976068816,0.0007206508884600229,0.899769127368927,1.4372206926345825,1.1988413959463455,10.504775494337082,0.8813751935958862,1.1988413959463455
7,0.0009232085670983668,0.0007458423482857514,0.915759265422821,1.487460970878601,1.2196150912802781,10.723546892404556,0.8772284388542175,1.1988413959463455
8,0.0009055908357077212,0.0006943790482982584,0.8637459874153137,1.3848258256912231,1.176786227694403,9.840679168701172,0.8856996893882751,1.176786227694403
9,0.0009082620667879614,0.0007937140298015923,0.9066006541252136,1.5829331874847412,1.2581467273274374,9.73713994026184,0.869348406791687,1.176786227694403
10,0.0008912311002323318,0.0007066100127411485,0.8951834440231323,1.409218430519104,1.1871050629658286,10.435587167739868,0.8836864233016968,1.176786227694403
11,0.0008849342050418622,0.0006811773366656893,0.8672643303871155,1.358497142791748,1.1655458561514207,9.959828108549118,0.8878728151321411,1.1655458561514207
12,0.0008764270088129577,0.0009543089785936965,1.0919358730316162,1.903213620185852,1.3795700852750656,13.576960563659668,0.8429131507873535,1.1655458561514207
13,0.0008794121428257438,0.001046415207426973,1.1772390604019165,2.086904525756836,1.4446122406226647,15.116395056247711,0.8277517557144165,1.1655458561514207
14,0.0008624417649779849,0.0007589227954772248,0.9448348879814148,1.5135477781295776,1.2302632962620552,11.344588547945023,0.8750752806663513,1.1655458561514207
