epoch,train_loss,val_loss,val_MAE,val_MSE,val_RMSE,val_MAPE_percent,val_R2,best_val_RMSE
1,0.015720677847270936,0.0019341417053248017,1.2789685726165771,2.7851154804229736,1.6688665256463662,17.830149829387665,0.48728442192077637,1.6688665256463662
2,0.001965734758023477,0.0010251181763267793,0.9691653251647949,1.4761443138122559,1.214966795353789,13.318820297718048,0.7282546758651733,1.214966795353789
3,0.0014754242517532328,0.0024968462906056837,1.6683932542800903,3.595396041870117,1.8961529584582877,24.0444615483284,0.3381187915802002,1.214966795353789
4,0.0013768794435782786,0.0010239764765125289,0.984092116355896,1.474500298500061,1.2142900388704756,13.466010987758636,0.728557288646698,1.2142900388704756
5,0.0013013511159970128,0.0008060113433355068,0.8361896276473999,1.160636067390442,1.0773282078319688,11.064712703227997,0.7863369584083557,1.0773282078319688
6,0.0012489947835662273,0.001261169852305507,1.1316078901290894,1.816053032875061,1.3476101190162757,16.306689381599426,0.6656804084777832,1.0773282078319688
7,0.0012469693418915274,0.0008222134957324639,0.8692052960395813,1.1839667558670044,1.0881023646086816,11.859259754419327,0.7820420265197754,1.0773282078319688
8,0.001190220922527213,0.0008094648354201822,0.808937668800354,1.1656090021133423,1.079633735168248,10.162484645843506,0.7854214906692505,1.0773282078319688
9,0.0011824156419927736,0.0009027844764858759,0.926033079624176,1.2999869585037231,1.140169706010348,12.876434624195099,0.7606836557388306,1.0773282078319688
10,0.0011589139764955742,0.0008560243326800085,0.8900231122970581,1.2326534986495972,1.1102492957212795,12.033432722091675,0.7730792164802551,1.0773282078319688
11,0.0011485077992911044,0.0007898981596941211,0.8464477062225342,1.1374335289001465,1.0665052877975554,11.423404514789581,0.7906083464622498,1.0665052877975554
12,0.001166707721516799,0.0008266417648694757,0.8232914209365845,1.1903433799743652,1.0910285880646597,10.431990772485733,0.7808681130409241,1.0665052877975554
13,0.001129314761270124,0.0007625183001333725,0.8157626986503601,1.098007082939148,1.0478583315215602,10.738637298345566,0.7978664040565491,1.0478583315215602
14,0.001149037462279262,0.0007651360953525682,0.8112277388572693,1.1017767190933228,1.0496555240141037,10.692066699266434,0.7971724271774292,1.0478583315215602
15,0.001158507717675079,0.0008668132732907015,0.9034732580184937,1.2481892108917236,1.117223885750624,12.580089271068573,0.7702192068099976,1.0478583315215602
16,0.001138287313705784,0.0009113938632434071,0.8450652360916138,1.3123841285705566,1.1455933521850399,10.285162180662155,0.7584014534950256,1.0478583315215602
17,0.0011093318271963738,0.0008329111072714061,0.8164124488830566,1.1993709802627563,1.0951579704603152,10.124405473470688,0.7792062163352966,1.0478583315215602
18,0.0011170092784073995,0.0008208142448117965,0.8748897314071655,1.181951880455017,1.0871761036994039,12.180618941783905,0.7824128866195679,1.0478583315215602
19,0.0010913687702630273,0.0007401657722262342,0.7966709733009338,1.0658200979232788,1.0323856343069089,10.39334386587143,0.8037917613983154,1.0323856343069089
20,0.0011048063581112545,0.0009106689964466873,0.9385309219360352,1.3113404512405396,1.1451377433481702,13.325922191143036,0.7585936188697815,1.0323856343069089
