round,client_id,client_name,tau,head_prefixes,head_exact_names,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,use_head_importance_ema,head_importance_ema_beta,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
8,7,client_7,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,1.147803191159369e-06,3.8205580716360655e-08,9.091455979159946e-07,0.0,3.830741377441882e-07,3.996050509158522e-06,0.0,3.7397128949123726e-07,3.830741377441882e-07,30.042028614925535,909145.5979159946,1.0243382959345286,1.836485171224922e-05,1.161449654318858e-05,0.6125834005192129,7.11591951585433e-07,0.0
8,8,client_8,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,1.8697113688403988e-06,6.282020372398987e-08,1.5832106896596088e-06,0.0,9.38362859415065e-07,3.69405734090833e-06,0.0,9.007163157548348e-07,9.38362859415065e-07,29.762425073150933,1583210.6896596088,1.0417950704419197,2.991538349306211e-05,1.90973405551631e-05,0.6103595232386567,1.212547317663848e-06,0.0
8,9,client_9,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,4.0923617561361425e-06,5.937184023897226e-08,2.0830924540859996e-06,0.0,9.559256568536512e-07,2.1345831555663608e-05,0.0,9.285889177590434e-07,9.559256568536512e-07,68.92649466767334,2083092.4540859996,1.0294379021049214,6.547778320964426e-05,1.8049038772005588e-05,0.783913249328652,2.300726464454783e-06,0.0
9,1,client_1,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,7.454654337379907e-06,1.8888693491110735e-07,5.697831284123822e-06,0.0,2.8555946300912183e-06,1.993085243157111e-05,0.0,2.814197614497971e-06,2.8555946300912183e-06,39.46601640220243,5697831.284123822,1.014709699372314,0.0001192744675790891,5.742162466049194e-05,0.6750260596727833,4.4756970964954235e-06,0.0
9,2,client_2,0.05,,fc1.weight,320,16,0.05,0.7777777777777778,0.012500000186264515,True,0.8,1.5455975912459508e-06,4.0788781482372533e-08,1.1972267657256452e-06,0.0,6.041553319846571e-07,3.916836703865556e-06,0.0,6.018619274072989e-07,6.041553319846571e-07,37.89178404679336,1197226.7657256452,1.003808848282504,2.47295611188747e-05,1.2399790648487397e-05,0.6660380339463602,9.722125469124876e-07,0.0
9,3,client_3,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,1.8125917335964914e-06,1.3112534680550037e-07,1.5473098642360128e-06,0.0,1.103998670259898e-06,3.4966460589203052e-06,0.0,1.0279497928422643e-06,1.103998670259898e-06,13.823245882729484,1547309.8642360128,1.0739800756487212,2.9001468647038564e-05,3.9862105040811e-05,0.4211438162845712,1.3349160781217506e-06,0.0
9,4,client_4,0.05,,fc1.weight,320,16,0.05,0.7777777777777778,0.012500000186264515,True,0.8,2.6022562487071355e-06,3.6842569391178806e-08,1.49153549955372e-06,0.0,7.02524232565338e-07,9.88399642665172e-06,0.0,5.581068194260297e-07,7.02524232565338e-07,70.62986273339128,1491535.49955372,1.2587607772416256,4.163609992247075e-05,1.1200141670997255e-05,0.7880215904606755,1.4897535720592714e-06,0.0
9,5,client_5,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,5.5279014574693974e-06,1.2216704701804032e-07,2.817874246829888e-06,0.0,1.4644202792624128e-06,3.779632243094966e-05,0.0,1.3169241128707654e-06,1.4644202792624128e-06,45.24834105478581,2817874.246829888,1.1119996611425556,8.84464243426919e-05,3.713878686539829e-05,0.7042741958833445,3.1963704714144114e-06,0.0
9,6,client_6,0.05,,fc1.weight,320,16,0.05,0.7777777777777778,0.012500000186264515,True,0.8,2.332993339848599e-06,1.2051793811106808e-07,1.6720689473004313e-06,0.0,1.1297170203761198e-06,9.426497854292393e-06,0.0,1.1228609082536423e-06,1.1297170203761198e-06,19.35789823918424,1672068.9473004313,1.006105035776963,3.7327889003790915e-05,3.663745155790821e-05,0.5046672970833697,1.6022349882405251e-06,0.0
9,7,client_7,0.05,,fc1.weight,320,16,0.05,0.6842105263157895,0.01875000074505806,True,0.8,1.4670810202233042e-06,4.639663017477146e-08,1.0509139656278421e-06,0.0,5.988553652969131e-07,6.0107231547590345e-06,0.0,5.866012884325755e-07,5.988553652969131e-07,31.61974037676226,1050913.9656278421,1.0208882186550587,2.3473297915188596e-05,1.4104574802331626e-05,0.6246574271775377,9.135787877312396e-07,0.0
9,8,client_8,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,1.647964769091459e-06,6.137547365208614e-08,1.3621311154565774e-06,0.0,8.330462719641218e-07,3.2966938761092024e-06,0.0,8.236320923060703e-07,8.330462719641218e-07,26.850105114102554,1362131.1154565774,1.0114288507176123,2.63674373854883e-05,1.865814374468755e-05,0.5856101384598649,1.0877084832827677e-06,0.0
9,9,client_9,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,4.067482205272199e-06,6.252486941317979e-08,2.170291168113181e-06,0.0,9.054799079422082e-07,1.935492764459923e-05,0.0,8.954040708886168e-07,9.054799079422082e-07,65.05278924461972,2170291.168113181,1.0112517087306563,6.50797228445299e-05,1.9007560695172288e-05,0.7739543880002715,2.3078607682691654e-06,0.0
10,1,client_1,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,6.914622062481612e-06,1.8990981799494296e-07,5.699199391528964e-06,0.0,2.758379196166061e-06,1.7223866962012835e-05,0.0,2.662435690581333e-06,2.758379196166061e-06,36.409837709538685,5699199.391528964,1.036035600742784,0.00011063396232202649,5.7732584537006915e-05,0.657101803944189,4.177823029749561e-06,0.0
10,2,client_2,0.05,,fc1.weight,320,16,0.05,0.7777777777777778,0.012500000186264515,True,0.8,1.6099594617458024e-06,4.1980803070888145e-08,1.3847187005922024e-06,0.0,7.187293817878526e-07,4.133573384024203e-06,0.0,7.160058430599747e-07,7.187293817878526e-07,38.34898322559691,1384718.7005922024,1.0038023920501131,2.5759351046872325e-05,1.2762164260493591e-05,0.6687003398655605,1.009574361887644e-06,0.0
10,3,client_3,0.05,,fc1.weight,320,16,0.05,0.7777777777777778,0.012500000186264515,True,0.8,1.7248920727297445e-06,1.3338885673330574e-07,1.4832729107183695e-06,0.0,1.1271505400145543e-06,3.3145440738735488e-06,0.0,1.0312307949789101e-06,1.1271505400145543e-06,12.931208676372025,1483272.9107183695,1.0930137584029842,2.7598276574281044e-05,4.055021418025717e-05,0.40497266870830184,1.2837325584769133e-06,0.0
10,4,client_4,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,2.7760919856234523e-06,3.9692175374366575e-08,1.9057683289247507e-06,0.0,7.364165526269062e-07,8.98190864973003e-06,0.0,6.772077085770434e-07,7.364165526269062e-07,69.93877308733084,1905768.3289247507,1.0874292419751523,4.441747296368703e-05,1.2066421732015442e-05,0.7863741056916245,1.5872553831286496e-06,0.0
10,5,client_5,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,4.815066503738308e-06,1.1824467118390144e-07,2.5905909524226445e-06,0.0,1.2504852975325775e-06,3.255378032918088e-05,0.0,1.1620933264566702e-06,1.2504852975325775e-06,40.72086914919432,2590590.9524226445,1.076061786950995,7.70410624681972e-05,3.5946381103713065e-05,0.6818550747836838,2.807003966154298e-06,0.0
10,6,client_6,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,2.1196321853267364e-06,1.1659295215672215e-07,1.4739392213414249e-06,0.0,1.140693825618655e-06,7.612131412315648e-06,0.0,9.823262416830403e-07,1.140693825618655e-06,18.179606627259613,1473939.2213414249,1.1612157102192158,3.391411519260146e-05,3.5444256354821846e-05,0.4889693045985605,1.4586898942070547e-06,0.0
10,7,client_7,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,1.5385346721075166e-06,4.754593146106108e-08,1.1018059353773424e-06,0.0,6.276869157773035e-07,5.162874003872275e-06,0.0,5.210567337599059e-07,6.276869157773035e-07,32.358232694101645,1101805.9353773424,1.2046398606311262,2.461655458319001e-05,1.4453962648985907e-05,0.6300544681006414,9.507810432296537e-07,0.0
10,8,client_8,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,1.5535925435017361e-06,6.143839309699392e-08,1.304620582232019e-06,0.0,8.042553645282169e-07,3.4389199754514266e-06,0.0,7.494610940739221e-07,8.042553645282169e-07,25.286586751420067,1304620.582232019,1.073110129101326,2.485748154867906e-05,1.8677272237255238e-05,0.5709801667864292,1.0364810805185698e-06,0.0
10,9,client_9,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,3.6998764514351024e-06,6.13847477088328e-08,2.159963116810104e-06,0.0,7.862950042181183e-07,1.646038617764134e-05,0.0,7.823907708370825e-07,7.862950042181183e-07,60.27256471623505,2159963.1168101043,1.0049888476930933,5.919802424614318e-05,1.8660963178263046e-05,0.7603235727063024,2.1092027964186855e-06,0.0
