round,client_id,client_name,tau,layer_name,num_layer_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round_layer,mask_hamming_change_rate_layer,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_gap_mean_ratio,importance_gap_boundary_ratio,importance_selected_share,use_head_importance_ema,head_importance_ema_beta
6,1,client_1,0.05,fc1,320,16,0.05,,,8.96323008703348e-06,1.720995300519774e-07,7.0878936639928725e-06,0.0,2.57311239693081e-06,2.5011544494191185e-05,0.0,2.5562931114109233e-06,52.081362470681675,1.006579166866916,0.7327017984423777,True,0.8
6,2,client_2,0.05,fc1,320,16,0.05,,,2.238053689040953e-06,4.7249767986425366e-08,1.7490919503870828e-06,0.0,8.756397846809705e-07,5.92517972108908e-06,0.0,8.01806663730531e-07,47.365445778234154,1.092082084382836,0.7137107347487056,True,0.8
6,3,client_3,0.05,fc1,320,16,0.05,,,2.1865884178851047e-06,1.3917481594050803e-07,1.8944820112665184e-06,0.0,1.3969810197522747e-06,4.464461198949721e-06,0.0,1.2437969871825771e-06,15.710979692188634,1.1231574854986575,0.4526245735703127,True,0.8
6,4,client_4,0.05,fc1,320,16,0.05,,,2.569120972850669e-06,3.42648564726205e-08,1.3195307815294655e-06,0.0,5.624037839879747e-07,1.4136529898678418e-05,0.0,5.254848929325817e-07,74.97612017675607,1.0702547709689505,0.7978256612067994,True,0.8
6,5,client_5,0.05,fc1,320,16,0.05,,,6.27703919775513e-06,1.0531257386106056e-07,2.355318883928703e-06,0.0,1.4311368659036816e-06,5.746288661612198e-05,0.0,1.429039684808231e-06,59.60332526589955,1.0014668449385205,0.7582816787945791,True,0.8
6,6,client_6,0.05,fc1,320,16,0.05,,,3.4372204567034714e-06,1.428042945366462e-07,2.3364765411315602e-06,0.0,1.3707029893339495e-06,1.613733002159279e-05,0.0,1.2391839163683471e-06,24.069278858715034,1.1061327258170957,0.5588520143417804,True,0.8
6,7,client_7,0.05,fc1,320,16,0.05,,,9.840052275222888e-07,3.213680894519884e-08,6.885484822305443e-07,0.0,3.3157394341287727e-07,3.5874859349860344e-06,0.0,3.310464649075584e-07,30.6183047263803,1.0015903414498761,0.6170841085386388,True,0.8
6,8,client_8,0.05,fc1,320,16,0.05,,,1.9342933583743616e-06,6.460204276069999e-08,1.7606676578907354e-06,0.0,9.971023473553942e-07,4.3577601900324225e-06,0.0,9.463593642067281e-07,29.941211368933406,1.0536180350190383,0.6117827823442132,True,0.8
6,9,client_9,0.05,fc1,320,16,0.05,,,4.47238330991695e-06,5.868465869038602e-08,2.067884565803979e-06,0.0,8.447666459687753e-07,2.5917743187164888e-05,0.0,8.184854891624127e-07,76.20913541266297,1.0321082353274469,0.8004420425170827,True,0.8
7,1,client_1,0.05,fc1,320,16,0.05,0.7777777777777778,0.012500000186264515,9.227028726854769e-06,1.963129802735557e-07,6.969859441596782e-06,0.0,3.1999707061913796e-06,2.621704334160313e-05,0.0,2.964936356875114e-06,47.00138377306228,1.0792709325784806,0.7121282700408648,True,0.8
7,2,client_2,0.05,fc1,320,16,0.05,1.0,0.0,2.0066594608181276e-06,4.34210362044256e-08,1.4456170447374461e-06,0.0,7.469346314792347e-07,5.404968305811053e-06,0.0,6.521837576656253e-07,46.21292864689767,1.1452807240585459,0.7086514919596014,True,0.8
7,3,client_3,0.05,fc1,320,16,0.05,1.0,0.0,2.0880685838164936e-06,1.3411186262298424e-07,1.768076685948472e-06,0.0,1.1731044651241973e-06,4.1110529309662525e-06,0.0,1.1403476491977926e-06,15.569487840151737,1.028724387010453,0.4503841883716732,True,0.8
7,4,client_4,0.05,fc1,320,16,0.05,0.8823529411764706,0.0062500000931322575,2.579587651041493e-06,3.412266693454934e-08,1.31768831579393e-06,0.0,5.341935889191518e-07,1.2253085515112616e-05,0.0,5.228181407801458e-07,75.59526518616106,1.0217559902685145,0.7991489599332574,True,0.8
7,5,client_5,0.05,fc1,320,16,0.05,0.8823529411764706,0.0062500000931322575,5.615521487811748e-06,1.0908361517421568e-07,2.1982409634802025e-06,0.0,1.401507802256674e-06,4.9003974709194154e-05,0.0,1.298224447054963e-06,51.47858365584708,1.0795565634890365,0.7304163256472395,True,0.8
7,6,client_6,0.05,fc1,320,16,0.05,0.8823529411764706,0.0062500000931322575,2.9547280462338676e-06,1.311332737543619e-07,2.0282174091335037e-06,0.0,1.2019086170766968e-06,1.3187395779823419e-05,0.0,1.1688132417475572e-06,22.532080756924046,1.0283144867225937,0.5425241677730569,True,0.8
7,7,client_7,0.05,fc1,320,16,0.05,0.7777777777777778,0.012500000186264515,1.1118211702410008e-06,3.641009171535222e-08,7.815847880010551e-07,0.0,3.4335840837229625e-07,4.17658111473429e-06,0.0,3.309302769594069e-07,30.53523302549638,1.0375520003037177,0.6164411117018775,True,0.8
7,8,client_8,0.05,fc1,320,16,0.05,1.0,0.0,1.6774290898524669e-06,5.945931647911851e-08,1.5435716136380506e-06,0.0,8.542511409359577e-07,3.502564368318417e-06,0.0,8.491578000757727e-07,28.210900802076164,1.0059969240850246,0.5975545960701162,True,0.8
7,9,client_9,0.05,fc1,320,16,0.05,0.8823529411764706,0.0062500000931322575,4.758692952577803e-06,6.115753911149898e-08,2.1607486360153416e-06,0.0,9.597721373211243e-07,2.627521644171793e-05,0.0,9.5660732313263e-07,77.80913379736171,1.003307324546512,0.8037401160204665,True,0.8
8,1,client_1,0.05,fc1,320,16,0.05,1.0,0.0,8.376860776593276e-06,1.9236534853483284e-07,6.404420673788991e-06,0.0,3.132606025246787e-06,2.344146378163714e-05,0.0,2.8354397727525793e-06,43.54639384900749,1.104803900455211,0.6962265821990611,True,0.8
8,2,client_2,0.05,fc1,320,16,0.05,1.0,0.0,1.7836968417839216e-06,3.912271172435739e-08,1.2729781246889615e-06,0.0,6.293429919423943e-07,4.70213944936404e-06,0.0,5.455746645566251e-07,45.59119682587374,1.1535393398711151,0.7058475462544926,True,0.8
8,3,client_3,0.05,fc1,320,16,0.05,0.8823529411764706,0.0062500000931322575,1.8901970051388162e-06,1.327112300512117e-07,1.6356731862288143e-06,0.0,1.2095467809558613e-06,3.7902318581473082e-06,0.0,1.1934500889765332e-06,14.24282452649177,1.0134866792011823,0.4284498943265922,True,0.8
8,4,client_4,0.05,fc1,320,16,0.05,0.8823529411764706,0.0062500000931322575,2.4794352029289257e-06,3.379340713038121e-08,1.2795349562111369e-06,0.0,5.447838020700146e-07,1.084966970665846e-05,0.0,5.353383016881708e-07,73.36821129493674,1.017642082978143,0.7943063293257218,True,0.8
8,5,client_5,0.05,fc1,320,16,0.05,0.8823529411764706,0.0062500000931322575,6.135246934491079e-06,1.2178360828354063e-07,2.7533451429917477e-06,0.0,1.4791485227760859e-06,4.524123505689204e-05,0.0,1.3046458207099931e-06,50.377851692119506,1.1337539779318424,0.726139039964631,True,0.8
8,6,client_6,0.05,fc1,320,16,0.05,1.0,0.0,2.6085125313102253e-06,1.230648818626115e-07,1.8622023958414502e-06,0.0,1.0704943633754738e-06,1.119963690143777e-05,0.0,1.068137066795316e-06,21.196065813125372,1.0022059850251637,0.5273189657082283,True,0.8
8,7,client_7,0.05,fc1,320,16,0.05,0.8823529411764706,0.0062500000931322575,1.147803191159369e-06,3.8205580716360655e-08,9.091455979159946e-07,0.0,3.830741377441882e-07,3.996050509158522e-06,0.0,3.7397128949123726e-07,30.042028614925535,1.0243382959345286,0.6125834005192129,True,0.8
8,8,client_8,0.05,fc1,320,16,0.05,0.8823529411764706,0.0062500000931322575,1.8697113688403988e-06,6.282020372398987e-08,1.5832106896596088e-06,0.0,9.38362859415065e-07,3.69405734090833e-06,0.0,9.007163157548348e-07,29.762425073150933,1.0417950704419197,0.6103595232386567,True,0.8
8,9,client_9,0.05,fc1,320,16,0.05,0.8823529411764706,0.0062500000931322575,4.0923617561361425e-06,5.937184023897226e-08,2.0830924540859996e-06,0.0,9.559256568536512e-07,2.1345831555663608e-05,0.0,9.285889177590434e-07,68.92649466767334,1.0294379021049214,0.783913249328652,True,0.8
9,1,client_1,0.05,fc1,320,16,0.05,0.8823529411764706,0.0062500000931322575,7.454654337379907e-06,1.8888693491110735e-07,5.697831284123822e-06,0.0,2.8555946300912183e-06,1.993085243157111e-05,0.0,2.814197614497971e-06,39.46601640220243,1.014709699372314,0.6750260596727833,True,0.8
9,2,client_2,0.05,fc1,320,16,0.05,0.7777777777777778,0.012500000186264515,1.5455975912459508e-06,4.0788781482372533e-08,1.1972267657256452e-06,0.0,6.041553319846571e-07,3.916836703865556e-06,0.0,6.018619274072989e-07,37.89178404679336,1.003808848282504,0.6660380339463602,True,0.8
9,3,client_3,0.05,fc1,320,16,0.05,0.8823529411764706,0.0062500000931322575,1.8125917335964914e-06,1.3112534680550037e-07,1.5473098642360128e-06,0.0,1.103998670259898e-06,3.4966460589203052e-06,0.0,1.0279497928422643e-06,13.823245882729484,1.0739800756487212,0.4211438162845712,True,0.8
