round,selected_clients,avg_local_train_loss,avg_local_val_loss,avg_local_train_task_loss,avg_local_train_rc_loss,avg_local_train_weighted_rc_loss,avg_local_train_total_loss,avg_local_train_rc_to_task_ratio,round_rc_to_task_ratio,global_rc_norm,avg_client_rc_rg_l2_norm,min_client_rc_rg_l2_norm,max_client_rc_rg_l2_norm,avg_personalized_head_ratio,avg_num_personalized_head_params,avg_num_head_params,avg_head_importance_mean,head_mask_jaccard_mean,head_mask_hamming_change_rate_mean,head_selected_importance_mean_avg,head_unselected_importance_mean_avg,head_importance_gap_mean_ratio_avg,head_importance_gap_boundary_ratio_avg,head_importance_selected_share_avg,regional_val_loss,regional_val_MAE,regional_val_MSE,regional_val_RMSE,regional_val_MAPE_percent,regional_val_R2,avg_client_val_MAE,avg_client_val_MSE,avg_client_val_RMSE,avg_client_val_R2,regional_val_samples
1,9,0.004112894743181774,0.001507966284728134,0.004112894743181774,0.0,0.0,0.004112894743181774,0.0,0.0,1.1840474605560303,0.30051380230320823,0.16739079356193542,0.7557902932167053,0.20113314447592062,71.0,353.0,1.2880492805480673e-05,,,5.743117618523644e-05,1.6638309829284243e-06,34.36328243155511,1.0269852352257236,0.8924250527345531,0.0026270792765203128,10.653136253356934,220.88836669921875,14.862313638838966,12.519152462482452,0.7474563717842102,1.6324023008346558,5.252195941077338,2.244842817753587,0.6035194728109572,5211
