round,client_id,client_name,tau,layer_name,num_layer_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round_layer,mask_hamming_change_rate_layer,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_gap_mean_ratio,importance_gap_boundary_ratio,importance_selected_share
1,1,client_1,0.2,fc1,336,67,0.19940476190476192,,,5.030465538073992e-05,2.260346885880929e-06,3.137512248940766e-05,2.4712491608624987e-07,1.3950917491456494e-05,0.00032248307252302766,0.0,1.3778603715763893e-05,22.25527127702938,1.0125058218337202,0.8471681174735844
1,1,client_1,0.2,fc2,17,4,0.23529411764705882,,,9.488118439548998e-05,2.176006379528417e-06,6.499342816823628e-05,6.886244818815612e-07,1.998678817471955e-05,0.00022955109307076782,0.0,9.668816346675158e-06,43.60333760267513,2.0671388710835936,0.9306346399263098
1,2,client_2,0.2,fc1,336,67,0.19940476190476192,,,6.852447361087621e-05,1.7661539452311075e-06,2.5144230676232837e-05,1.4733016939771915e-07,1.2183922990516294e-05,0.000971528934314847,0.0,1.187487032439094e-05,38.79867607080733,1.0260256854733711,0.9062231776137419
1,2,client_2,0.2,fc2,17,4,0.23529411764705882,,,7.307963255698269e-05,2.8331974157516434e-06,6.378120906447293e-05,4.0936069467534253e-07,1.1937326235056389e-05,0.0001528187858639285,0.0,1.059054284269223e-05,25.794039750511004,1.1271683883631223,0.8881009947720182
1,3,client_3,0.2,fc1,336,66,0.19642857142857142,,,6.763449836756935e-05,1.6259060878304727e-06,2.5189849111484364e-05,2.0797200050992615e-07,1.0474323971720878e-05,0.000573792087379843,0.0,1.0072413715533912e-05,41.59800942735133,1.039901976590294,0.910461734889692
1,3,client_3,0.2,fc2,17,5,0.29411764705882354,,,5.3996252790966534e-05,2.366586687211717e-06,2.1917507183388807e-05,2.0431130280940124e-06,1.270061511604581e-05,0.00012111043906770647,0.0,5.7983370425063185e-06,22.81607948978397,2.190388870559192,0.9048226748583923
1,4,client_4,0.2,fc1,336,66,0.19642857142857142,,,8.529274738534833e-05,2.04263664538311e-06,3.152536191919353e-05,1.9605481327289453e-07,1.3754089195572305e-05,0.0009699626825749874,0.0,1.3257124010124244e-05,41.75618107212115,1.0374865730743685,0.9107706217380258
1,4,client_4,0.2,fc2,17,5,0.29411764705882354,,,8.114462507364806e-05,3.2857663091097797e-06,2.946485074062366e-05,2.2641168300197023e-06,2.1118939912412316e-05,0.00019883870845660567,0.0,1.0896433195739519e-05,24.695791710105226,1.938151466162185,0.911425378278321
1,5,client_5,0.2,fc1,336,67,0.19940476190476192,,,3.954995815153929e-05,1.3302940942983527e-06,2.2434267521020956e-05,4.508653006496388e-08,1.0295838364982046e-05,0.00019969443383160979,0.0,9.667607628216501e-06,29.730214236713707,1.0649829508956283,0.8810221907349971
1,5,client_5,0.2,fc2,17,4,0.23529411764705882,,,5.317105205904227e-05,1.5485573160189092e-06,1.6488737401232356e-05,3.9105890436985646e-07,1.200839597004233e-05,0.00016769833746366203,0.0,5.432561465568142e-06,34.335840961893105,2.210447840434814,0.9135313183101155
1,6,client_6,0.2,fc1,336,66,0.19642857142857142,,,7.357379770451878e-05,1.6453504995292104e-06,3.1940759072313085e-05,2.2630662499523169e-07,1.2485758816183079e-05,0.0013643905986100435,0.0,1.2439524653018452e-05,44.71615805228894,1.0037166339339803,0.9161820790471612
1,6,client_6,0.2,fc2,17,5,0.29411764705882354,,,7.873203794588335e-05,3.031796431685052e-06,2.5961473511415534e-05,7.162954318573611e-07,1.2650649296119809e-05,0.00016820429300423712,0.0,1.2008994417556096e-05,25.968765961426595,1.0534311036230117,0.9153999326055977
1,7,client_7,0.2,fc1,336,67,0.19940476190476192,,,5.877522215005636e-05,1.4534881003985281e-06,2.1210964405327104e-05,1.7926807061030559e-07,9.694947948446497e-06,0.0009644277160987258,0.0,9.46180534810992e-06,40.437332577135216,1.0246402845037248,0.9096801167137598
1,7,client_7,0.2,fc2,17,4,0.23529411764705882,,,6.584621041838545e-05,1.7892349181745606e-06,6.0547074099304155e-05,3.476909000710293e-07,1.5974306734278798e-05,0.0001263163867406547,0.0,8.928990610002074e-06,36.801301465915124,1.789038161530436,0.9188541083492195
1,8,client_8,0.2,fc1,336,66,0.19642857142857142,,,4.048521314513037e-05,1.4934486566152992e-06,2.164821944461437e-05,1.5750898541000424e-07,9.017103366204537e-06,0.00023834935564082116,0.0,8.912882549338974e-06,27.10852218271931,1.0116931648762868,0.8688787998003459
1,8,client_8,0.2,fc2,17,5,0.29411764705882354,,,3.925819437426981e-05,2.692824177567369e-06,2.0017951101181097e-05,1.2262651125638513e-06,1.562800935062114e-05,0.00010602609108900651,0.0,8.317816536873579e-06,14.578812877015165,1.8788593620070257,0.8586474194848088
1,9,client_9,0.2,fc1,336,68,0.20238095238095238,,,2.8664811171598986e-05,1.0627498516288151e-06,1.550375145598082e-05,3.8042726302478513e-08,7.91038473835215e-06,0.0002188586222473532,0.0,7.459500920958817e-06,26.972277771093886,1.0604440915989974,0.8725094538228915
1,9,client_9,0.2,fc2,17,3,0.17647058823529413,,,5.510496521310415e-05,1.6430713368923274e-06,2.3651151423109695e-05,2.8264900464591847e-07,1.646206328587141e-05,0.00012520168093033135,0.0,7.586585979879601e-06,33.537759705289986,2.1698905356954943,0.8778501668887055
