round,client_id,client_name,num_samples,local_rc_norm,global_rc_norm,rc_rg_l2_norm,rc_rg_mean_abs,use_rc_regularization,rc_lambda
1,1,client_1,41997,1.347137212753296,1.5096360445022583,0.47128796577453613,0.08806592226028442,True,1.0
1,2,client_2,41997,1.677215576171875,1.5096360445022583,0.39524179697036743,0.07470682263374329,True,1.0
1,3,client_3,41997,1.5454001426696777,1.5096360445022583,0.29742658138275146,0.05809250473976135,True,1.0
1,4,client_4,41997,1.5344408750534058,1.5096360445022583,0.21586906909942627,0.03715018182992935,True,1.0
1,5,client_5,41997,1.5531567335128784,1.5096360445022583,0.30334436893463135,0.0592200830578804,True,1.0
1,6,client_6,41997,1.6779454946517944,1.5096360445022583,0.40950095653533936,0.07645979523658752,True,1.0
1,7,client_7,41997,1.4714699983596802,1.5096360445022583,0.3728814125061035,0.07050752639770508,True,1.0
1,8,client_8,41997,1.60077702999115,1.5096360445022583,0.333278626203537,0.06628687679767609,True,1.0
1,9,client_9,41997,1.5304890871047974,1.5096360445022583,0.3664432168006897,0.06587652862071991,True,1.0
2,1,client_1,41997,1.532023549079895,1.5132795572280884,0.04424373060464859,0.008454103954136372,True,1.0
2,2,client_2,41997,1.5229393243789673,1.5132795572280884,0.017801828682422638,0.0033741749357432127,True,1.0
2,3,client_3,41997,1.4909238815307617,1.5132795572280884,0.04262470453977585,0.008078928105533123,True,1.0
2,4,client_4,41997,1.494025468826294,1.5132795572280884,0.029619785025715828,0.005860712844878435,True,1.0
2,5,client_5,41997,1.50583815574646,1.5132795572280884,0.023133043199777603,0.00425622658804059,True,1.0
2,6,client_6,41997,1.478910207748413,1.5132795572280884,0.05699313059449196,0.0114753982052207,True,1.0
2,7,client_7,41997,1.5259957313537598,1.5132795572280884,0.02294165827333927,0.004194031469523907,True,1.0
2,8,client_8,41997,1.5573965311050415,1.5132795572280884,0.0867505818605423,0.017771605402231216,True,1.0
2,9,client_9,41997,1.515612244606018,1.5132795572280884,0.02051357924938202,0.003669304773211479,True,1.0
3,1,client_1,41997,1.5073156356811523,1.5208245515823364,0.029120178893208504,0.005812285002321005,True,1.0
3,2,client_2,41997,1.5069787502288818,1.5208245515823364,0.023842070251703262,0.004766775295138359,True,1.0
3,3,client_3,41997,1.5199166536331177,1.5208245515823364,0.020484087988734245,0.0035256966948509216,True,1.0
3,4,client_4,41997,1.5242996215820312,1.5208245515823364,0.036237120628356934,0.0065240212716162205,True,1.0
3,5,client_5,41997,1.5426687002182007,1.5208245515823364,0.0425775907933712,0.007501964457333088,True,1.0
3,6,client_6,41997,1.512434720993042,1.5208245515823364,0.023453809320926666,0.0041587455198168755,True,1.0
3,7,client_7,41997,1.5379879474639893,1.5208245515823364,0.03130355477333069,0.006076929159462452,True,1.0
3,8,client_8,41997,1.5143650770187378,1.5208245515823364,0.023655513301491737,0.0036922201979905367,True,1.0
3,9,client_9,41997,1.52338445186615,1.5208245515823364,0.009951160289347172,0.0018314808839932084,True,1.0
4,1,client_1,41997,1.5325109958648682,1.5256930589675903,0.015177813358604908,0.0023842251393944025,True,1.0
4,2,client_2,41997,1.5111117362976074,1.5256930589675903,0.026391154155135155,0.005088429898023605,True,1.0
4,3,client_3,41997,1.5283303260803223,1.5256930589675903,0.022464249283075333,0.0040671369060873985,True,1.0
4,4,client_4,41997,1.5192897319793701,1.5256930589675903,0.02668348141014576,0.005032469518482685,True,1.0
4,5,client_5,41997,1.5261698961257935,1.5256930589675903,0.00974581390619278,0.001999044790863991,True,1.0
4,6,client_6,41997,1.5278245210647583,1.5256930589675903,0.011266455054283142,0.0020172041840851307,True,1.0
