round,selected_clients,avg_local_train_loss,avg_local_val_loss,avg_local_train_task_loss,avg_local_train_rc_loss,avg_local_train_weighted_rc_loss,avg_local_train_total_loss,avg_local_train_rc_to_task_ratio,round_rc_to_task_ratio,global_rc_norm,avg_client_rc_rg_l2_norm,min_client_rc_rg_l2_norm,max_client_rc_rg_l2_norm,avg_personalized_head_ratio,avg_num_personalized_head_params,avg_num_head_params,avg_head_importance_mean,head_personalization_enabled_this_round,head_personalization_warmup_rounds,head_mask_update_interval,head_mask_updated_this_round,head_param_prefixes,head_param_exact_names,head_personalization_tau,use_head_importance_ema,head_importance_ema_beta,regional_val_loss,regional_val_MAE,regional_val_MSE,regional_val_RMSE,regional_val_MAPE_percent,regional_val_R2,avg_client_val_MAE,avg_client_val_MSE,avg_client_val_RMSE,avg_client_val_R2,regional_val_samples,head_mask_jaccard_mean,head_mask_hamming_change_rate_mean,head_selected_importance_mean_avg,head_unselected_importance_mean_avg,head_importance_gap_mean_ratio_avg,head_importance_gap_boundary_ratio_avg,head_importance_selected_share_avg
11,9,0.0009595535549497524,0.00084996649001952,0.0009595535549497524,3.288838650910174e-05,3.288838650910174e-05,0.0009924419413515021,0.03498088591665467,0.03427467524368589,1.5288788080215454,0.01883274068435033,0.007427729666233063,0.03809462860226631,0.10119047619047618,34.0,336.0,1.4161484626937534e-07,True,5,1,True,fc1,,0.1,True,0.3,0.0008024215983776645,3.934666395187378,26.587020874023438,5.156260357470658,5.262070894241333,0.9695672988891602,0.9412047333187528,1.5413839088545904,1.225002647066515,0.8767793840832181,5208,0.7325056015685028,0.031746032337347664,1.2071188650657395e-06,2.1657440710321596e-08,81.85732847566396,1.0508489777300705,0.8747550552115704
12,9,0.0009552872152968373,0.000731607612233878,0.0009552872152968373,3.315354892224541e-05,3.315354892224541e-05,0.000988440764168282,0.03549798272023369,0.03470532040695034,1.5269131660461426,0.014254198927018378,0.007526005618274212,0.02414938434958458,0.10119047619047618,34.0,336.0,1.2398957633447733e-07,True,5,1,True,fc1,,0.1,True,0.3,0.000758991371270779,3.4371347427368164,22.2634220123291,4.71841308199368,4.449538886547089,0.9745163321495056,0.9021652804480659,1.4860817061530218,1.19967703642196,0.8841743932829963,5208,0.6634950795825684,0.0423280435303847,1.0507536262027355e-06,1.9651900643997142e-08,76.56606136395793,1.0418226143612008,0.8614594335111811
13,9,0.0009307440002108189,0.0007696784910353138,0.0009307440002108189,3.040123895993533e-05,3.040123895993533e-05,0.0009611452386548221,0.03355469377249684,0.03266337351665539,1.5246800184249878,0.016683469836910565,0.009493459016084671,0.030240237712860107,0.10119047619047618,34.0,336.0,1.1951745904070776e-07,True,5,1,True,fc1,,0.1,True,0.3,0.0007706233544464639,3.710415840148926,24.880817413330078,4.988067502884266,4.785268008708954,0.9715203046798706,0.9050750599967109,1.5249832934803433,1.2129248423798489,0.8825819889704386,5208,0.5989533033643841,0.05158730327255196,1.001630298516831e-06,2.0206744691545145e-08,64.64807446976577,1.033955518301758,0.8448055224833628
14,9,0.0009306901686494941,0.0008132981787832543,0.0009306901686494941,2.9779768713037774e-05,2.9779768713037774e-05,0.0009604699369093438,0.03296238539616857,0.03199751075511316,1.522036075592041,0.01667666921599044,0.009108896367251873,0.03042452596127987,0.10119047619047618,34.0,336.0,8.566248707906097e-08,True,5,1,True,fc1,,0.1,True,0.3,0.0007613383991846297,3.4876115322113037,22.86629295349121,4.781871281568672,4.427063092589378,0.9738262295722961,0.9003898435168796,1.5008183651500278,1.2044062775573683,0.8835651808314853,5208,0.6559297517273853,0.0429894191523393,6.922441564576099e-07,1.7371835922959262e-08,45.92927007673452,1.0333888010984613,0.8159039643660031
15,9,0.0009241823551917098,0.0007561217896296321,0.0009241823551917098,2.869461323567524e-05,2.869461323567524e-05,0.0009528769681973146,0.031866009104154075,0.03104864861726803,1.522500991821289,0.014962465450581577,0.005654350388795137,0.024516254663467407,0.10119047619047618,34.0,336.0,8.626874108901777e-08,True,5,1,True,fc1,,0.1,True,0.3,0.0007575876537392039,3.396477222442627,21.67104148864746,4.65521658880094,4.338771477341652,0.9751943945884705,0.8984897798962064,1.4914402034547594,1.2006124945794139,0.8829475575023227,5208,0.6749658106436326,0.039682540421684585,6.941560268697772e-07,1.78311012354841e-08,49.70695276852688,1.0825159632438568,0.8044491810897708
16,9,0.000906218244987726,0.000774245013470629,0.000906218244987726,2.7207605702458434e-05,2.7207605702458434e-05,0.0009334258496889974,0.03113976539063792,0.03002323758423524,1.524401068687439,0.013509218063619401,0.006581926718354225,0.020512714982032776,0.10119047619047618,34.0,336.0,1.3553413601307005e-07,True,5,1,True,fc1,,0.1,True,0.3,0.0008219882108591498,3.986589193344116,26.593891143798828,5.156926521078115,5.337758734822273,0.9695594310760498,0.9497173627217611,1.5591758622063532,1.2319209344907378,0.8696971072090997,5208,0.718729873115838,0.033730159513652325,1.1810789809170034e-06,1.7823791985723913e-08,77.82123764045548,1.0323894414893366,0.8617806231928262
17,9,0.0008982635909460164,0.0007458761131541857,0.0008982635909460164,2.560047630645203e-05,2.560047630645203e-05,0.0009238640659568223,0.029332809109881237,0.028499959851418045,1.525429606437683,0.013251990804241763,0.00708167627453804,0.021616341546177864,0.10119047619047618,34.0,336.0,1.4336070700930273e-07,True,5,1,True,fc1,,0.1,True,0.3,0.0007731218493241867,3.6812236309051514,22.727079391479492,4.767292668955776,5.000022798776627,0.9739856123924255,0.9189117285940382,1.469081335597568,1.1974544366633584,0.8794873091909621,5208,0.6753869044498056,0.041005291872554354,1.2556533563732945e-06,1.8135701568493397e-08,81.13098054400203,1.0400067629002665,0.8857093019802004
18,9,0.0008919971968874833,0.0007658046923892042,0.0008919971968874833,2.409069875991718e-05,2.409069875991718e-05,0.000916087895307485,0.0276901063335742,0.02700759466169981,1.5267424583435059,0.014377363543543551,0.005884003825485706,0.025346074253320694,0.10119047619047618,34.0,336.0,1.4315722138588978e-07,True,5,1,True,fc1,,0.1,True,0.3,0.0007535232498354935,3.439183473587036,20.99591827392578,4.582130320486944,4.557985439896584,0.9759671688079834,0.9026281502511766,1.4422691199514601,1.18572871189308,0.8831179009543525,5208,0.678640020641792,0.039682540835605726,1.2458257394366399e-06,1.9015730096268077e-08,76.92919146793503,1.0369827097530038,0.8808202627684136
19,9,0.0008917650332849003,0.000736916805275955,0.0008917650332849003,2.407651975516392e-05,2.407651975516392e-05,0.0009158415535191759,0.027487708467430958,0.026998725930615457,1.5293866395950317,0.012882663557926813,0.007877766154706478,0.01958478055894375,0.10119047619047618,34.0,336.0,1.0337658827729177e-07,True,5,1,True,fc1,,0.1,True,0.3,0.0007660388067209076,3.4998273849487305,21.890987396240234,4.67878054585169,4.617442563176155,0.9749426245689392,0.9093861182530721,1.4595589770211115,1.1931787001906176,0.8808875679969788,5208,0.7143664044819373,0.03439153523908721,8.524185947485391e-07,1.9047356208677663e-08,57.38939197088506,1.0514939429859926,0.8487659895582748
20,9,0.0008930422709032932,0.00084118278217126,0.0008930422709032932,2.532020846643173e-05,2.532020846643173e-05,0.0009183624798645459,0.029484808302653542,0.028352754693759485,1.5299891233444214,0.01833747001364827,0.006936966907233,0.032503385096788406,0.10119047619047618,34.0,336.0,1.197407423584688e-07,True,5,1,True,fc1,,0.1,True,0.3,0.0007966832982059975,3.8177008628845215,24.79365348815918,4.979322593301139,5.164391174912453,0.9716200828552246,0.9320275452401903,1.5035036007563274,1.2111203277405347,0.8739146457778083,5208,0.707985910382145,0.03571428617255555,1.032050765185386e-06,1.7030340951127956e-08,81.29610627528533,1.0766047010434348,0.8815778778029166
