epoch,train_loss,train_gg_loss,train_gc_reconstruction_loss,val_loss,val_gg_loss,val_gc_reconstruction_loss,val_gg_MAE,val_gg_MSE,val_gg_RMSE,val_gg_MAPE_percent,val_gg_R2,val_gc_MAE,val_gc_MSE,val_gc_RMSE,val_gc_MAPE_percent,val_gc_R2,best_val_gg_RMSE
11,3.1921117339533995,3.1921117339533995,3.1921117462328334,3.8418845947253906,3.8418845947253906,3.8418846123046406,1.0474761724472046,3.8418846130371094,1.960072604021879,122476475.0,0.9451737999916077,1.0474761724472046,3.8418846130371094,1.960072604021879,11.145675927400589,0.8679776191711426,1.960072604021879
12,2.8909473013025746,2.8909473013025746,2.8909472998538654,3.8867659378344745,3.8867659378344745,3.886765814779724,1.0513025522232056,3.886765718460083,1.9714881989147395,102673550.0,0.9445333480834961,1.0513025522232056,3.886765718460083,1.9714881989147395,10.756750404834747,0.8664352893829346,1.960072604021879
13,2.80338084546998,2.80338084546998,2.8033808679964682,4.678236731369558,4.678236731369558,4.678236719650058,1.1382837295532227,4.678236961364746,2.162923244445985,100204950.0,0.9332385063171387,1.1382837295532227,4.678236484527588,2.1629231342161903,11.334891617298126,0.8392372131347656,1.960072604021879
14,2.8621525217255606,2.8621525217255606,2.8621525259010223,4.377204875975344,4.377204875975344,4.377204946292344,1.1367356777191162,4.377204895019531,2.092177070665753,97364468.75,0.9375344514846802,1.1367356777191162,4.3772053718566895,2.0921771846229205,11.586175858974457,0.8495818972587585,1.960072604021879
15,2.812911199828507,2.812911199828507,2.8129111991018463,5.555826963550667,5.555826963550667,5.555826916672667,1.277621865272522,5.555826663970947,2.357080114033239,107773025.0,0.9207147359848022,1.2776219844818115,5.555826663970947,2.357080114033239,14.480115473270416,0.8090797662734985,1.960072604021879
16,2.9144739302623317,2.9144739302623317,2.9144739281192495,3.7361573550375193,3.7361573550375193,3.736157377011582,1.0140918493270874,3.736157178878784,1.9329141674887647,90633968.75,0.9466826319694519,1.0140918493270874,3.7361574172973633,1.9329142291621124,10.449549555778503,0.8716108202934265,1.9329141674887647
17,2.741975804196939,2.741975804196939,2.7419758172399344,3.7979320490964548,3.7979320490964548,3.7979320197977047,1.0298162698745728,3.7979319095611572,1.9488283427642255,93729781.25,0.9458010792732239,1.0298163890838623,3.7979321479797363,1.9488284039339472,10.52035167813301,0.869488000869751,1.9329141674887647
18,2.7372875212885033,2.7372875212885033,2.737287523320883,3.706024140623125,3.706024140623125,3.7060240468671246,1.0041111707687378,3.706023931503296,1.9251036157836534,87395962.5,0.9471126198768616,1.0041111707687378,3.706023931503296,1.9251036157836534,10.296567529439926,0.8726463317871094,1.9251036157836534
19,2.665651677254992,2.665651677254992,2.665651696074374,3.52791690826416,3.52791690826416,3.5279170020201605,0.9843757748603821,3.5279171466827393,1.8782750455358606,93179706.25,0.9496543407440186,0.9843757748603821,3.527916669845581,1.8782749186009968,10.282287001609802,0.8787667751312256,1.8782750455358606
20,2.6897189479573957,2.6897189479573957,2.6897189414543483,4.250093391230945,4.250093391230945,4.250093452025851,1.0909167528152466,4.250093936920166,2.061575595732586,76840250.0,0.9393483996391296,1.0909167528152466,4.250093936920166,2.061575595732586,11.042647063732147,0.8539499044418335,1.8782750455358606
