round,client_id,client_name,num_samples,local_rc_norm,global_rc_norm,rc_rg_l2_norm,rc_rg_mean_abs,use_rc_regularization,rc_lambda
1,1,client_1,42023,0.6442044973373413,1.1822160482406616,0.7570757269859314,0.12599244713783264,True,1.0
1,2,client_2,42023,1.4686228036880493,1.1822160482406616,0.3021085858345032,0.054226625710725784,True,1.0
1,3,client_3,42023,1.3849599361419678,1.1822160482406616,0.24562260508537292,0.0408792570233345,True,1.0
1,4,client_4,42023,1.4028948545455933,1.1822160482406616,0.26631665229797363,0.050994474440813065,True,1.0
1,5,client_5,42023,1.0350501537322998,1.1822160482406616,0.2729698121547699,0.0453498438000679,True,1.0
1,6,client_6,42023,1.2326867580413818,1.1822160482406616,0.23603136837482452,0.042396944016218185,True,1.0
1,7,client_7,42023,1.2007865905761719,1.1822160482406616,0.16055776178836823,0.028494039550423622,True,1.0
1,8,client_8,42023,1.4139577150344849,1.1822160482406616,0.2698744535446167,0.04883686453104019,True,1.0
1,9,client_9,42023,1.0732005834579468,1.1822160482406616,0.1965109407901764,0.03495960682630539,True,1.0
2,1,client_1,42023,1.1866120100021362,1.1815321445465088,0.01409284770488739,0.0025375597178936005,True,1.0
2,2,client_2,42023,1.177077293395996,1.1815321445465088,0.025653276592493057,0.004699469543993473,True,1.0
2,3,client_3,42023,1.180113434791565,1.1815321445465088,0.026887470856308937,0.004945546854287386,True,1.0
2,4,client_4,42023,1.1767098903656006,1.1815321445465088,0.01179269328713417,0.002106175757944584,True,1.0
2,5,client_5,42023,1.1910518407821655,1.1815321445465088,0.016198761761188507,0.003195356111973524,True,1.0
2,6,client_6,42023,1.183396339416504,1.1815321445465088,0.009669755585491657,0.0018146007787436247,True,1.0
2,7,client_7,42023,1.172871470451355,1.1815321445465088,0.05078365281224251,0.009281827136874199,True,1.0
2,8,client_8,42023,1.1858479976654053,1.1815321445465088,0.018476158380508423,0.003549105254933238,True,1.0
2,9,client_9,42023,1.1821753978729248,1.1815321445465088,0.012086051516234875,0.0021907533518970013,True,1.0
3,1,client_1,42023,1.1717602014541626,1.1784437894821167,0.011740549467504025,0.0022618051152676344,True,1.0
3,2,client_2,42023,1.1905497312545776,1.1784437894821167,0.04314931854605675,0.008208220824599266,True,1.0
3,3,client_3,42023,1.1703509092330933,1.1784437894821167,0.01503723580390215,0.0029954505153000355,True,1.0
3,4,client_4,42023,1.1828889846801758,1.1784437894821167,0.009061379358172417,0.0015891887014731765,True,1.0
3,5,client_5,42023,1.177383542060852,1.1784437894821167,0.04763650894165039,0.008890686556696892,True,1.0
3,6,client_6,42023,1.1861572265625,1.1784437894821167,0.033825431019067764,0.0064561679027974606,True,1.0
3,7,client_7,42023,1.182739496231079,1.1784437894821167,0.009878622367978096,0.0020617053378373384,True,1.0
3,8,client_8,42023,1.1685856580734253,1.1784437894821167,0.025902900844812393,0.004991424269974232,True,1.0
3,9,client_9,42023,1.1782058477401733,1.1784437894821167,0.012540899217128754,0.0021889859344810247,True,1.0
4,1,client_1,42023,1.1844704151153564,1.1789190769195557,0.015833210200071335,0.002811979968100786,True,1.0
4,2,client_2,42023,1.177703857421875,1.1789190769195557,0.03242509812116623,0.0053145429119467735,True,1.0
4,3,client_3,42023,1.1763516664505005,1.1789190769195557,0.013083762489259243,0.0021139313466846943,True,1.0
4,4,client_4,42023,1.1724696159362793,1.1789190769195557,0.019103655591607094,0.0037043981719762087,True,1.0
4,5,client_5,42023,1.1833608150482178,1.1789190769195557,0.01153287198394537,0.001991407247260213,True,1.0
4,6,client_6,42023,1.1743894815444946,1.1789190769195557,0.008872892707586288,0.0016069065313786268,True,1.0
4,7,client_7,42023,1.1856296062469482,1.1789190769195557,0.014702195301651955,0.002793024992570281,True,1.0
4,8,client_8,42023,1.1775280237197876,1.1789190769195557,0.010892853140830994,0.002063955180346966,True,1.0
4,9,client_9,42023,1.1793431043624878,1.1789190769195557,0.009067338891327381,0.0015051764203235507,True,1.0
5,1,client_1,42023,1.1784839630126953,1.1761077642440796,0.009102352894842625,0.001690759090706706,True,1.0
5,2,client_2,42023,1.179045557975769,1.1761077642440796,0.009733576327562332,0.001701385946944356,True,1.0
5,3,client_3,42023,1.1819425821304321,1.1761077642440796,0.007485580164939165,0.001212408533319831,True,1.0
5,4,client_4,42023,1.178128719329834,1.1761077642440796,0.022380495443940163,0.004164140205830336,True,1.0
5,5,client_5,42023,1.1676889657974243,1.1761077642440796,0.02463291957974434,0.004461910575628281,True,1.0
5,6,client_6,42023,1.1703933477401733,1.1761077642440796,0.015524412505328655,0.0029774203430861235,True,1.0
5,7,client_7,42023,1.1760156154632568,1.1761077642440796,0.02228810265660286,0.004015226848423481,True,1.0
5,8,client_8,42023,1.1758701801300049,1.1761077642440796,0.013151343911886215,0.0023968014866113663,True,1.0
5,9,client_9,42023,1.1783416271209717,1.1761077642440796,0.011083667166531086,0.002115031471475959,True,1.0
6,1,client_1,42023,1.1786010265350342,1.1754791736602783,0.017377592623233795,0.0033059469424188137,True,1.0
6,2,client_2,42023,1.1789872646331787,1.1754791736602783,0.012669416144490242,0.0020430933218449354,True,1.0
6,3,client_3,42023,1.1785749197006226,1.1754791736602783,0.011105394922196865,0.002121651079505682,True,1.0
6,4,client_4,42023,1.1774271726608276,1.1754791736602783,0.011901907622814178,0.0021789944730699062,True,1.0
6,5,client_5,42023,1.1710426807403564,1.1754791736602783,0.009704907424747944,0.001858761883340776,True,1.0
6,6,client_6,42023,1.1780941486358643,1.1754791736602783,0.02052241563796997,0.004013699479401112,True,1.0
6,7,client_7,42023,1.1698156595230103,1.1754791736602783,0.00870460458099842,0.0015202272916212678,True,1.0
6,8,client_8,42023,1.1762245893478394,1.1754791736602783,0.017591556534171104,0.0029890737496316433,True,1.0
6,9,client_9,42023,1.1713287830352783,1.1754791736602783,0.018107015639543533,0.0035638927947729826,True,1.0
7,1,client_1,42023,1.178429126739502,1.174578070640564,0.02314315177500248,0.004304520320147276,True,1.0
7,2,client_2,42023,1.1755702495574951,1.174578070640564,0.010635863989591599,0.001819221070036292,True,1.0
7,3,client_3,42023,1.1710988283157349,1.174578070640564,0.023691564798355103,0.004575205966830254,True,1.0
7,4,client_4,42023,1.1769263744354248,1.174578070640564,0.013710260391235352,0.0026470248121768236,True,1.0
7,5,client_5,42023,1.1766339540481567,1.174578070640564,0.017657730728387833,0.0034493333660066128,True,1.0
7,6,client_6,42023,1.175338864326477,1.174578070640564,0.016119835898280144,0.0029273179825395346,True,1.0
7,7,client_7,42023,1.171888828277588,1.174578070640564,0.005609902087599039,0.0009418088011443615,True,1.0
7,8,client_8,42023,1.1693543195724487,1.174578070640564,0.01921679452061653,0.0038160004187375307,True,1.0
7,9,client_9,42023,1.1769778728485107,1.174578070640564,0.009724002331495285,0.0018777202349156141,True,1.0
8,1,client_1,42023,1.1818044185638428,1.1766135692596436,0.014297527261078358,0.0028560792561620474,True,1.0
8,2,client_2,42023,1.1726322174072266,1.1766135692596436,0.01906135492026806,0.0037988245021551847,True,1.0
8,3,client_3,42023,1.1693788766860962,1.1766135692596436,0.03143126890063286,0.006180597934871912,True,1.0
8,4,client_4,42023,1.181839942932129,1.1766135692596436,0.021413529291749,0.00431507732719183,True,1.0
8,5,client_5,42023,1.1775850057601929,1.1766135692596436,0.023035123944282532,0.004110825248062611,True,1.0
8,6,client_6,42023,1.175567388534546,1.1766135692596436,0.02504359930753708,0.004679711069911718,True,1.0
8,7,client_7,42023,1.1802774667739868,1.1766135692596436,0.010768945328891277,0.002043187152594328,True,1.0
8,8,client_8,42023,1.177375078201294,1.1766135692596436,0.010280633345246315,0.0020061382092535496,True,1.0
8,9,client_9,42023,1.1744707822799683,1.1766135692596436,0.008124577812850475,0.001545243663713336,True,1.0
9,1,client_1,42023,1.1752650737762451,1.1781309843063354,0.012477732263505459,0.0024522889871150255,True,1.0
9,2,client_2,42023,1.179405927658081,1.1781309843063354,0.008035765960812569,0.0016550204018130898,True,1.0
9,3,client_3,42023,1.1853854656219482,1.1781309843063354,0.02273271605372429,0.00453876843675971,True,1.0
9,4,client_4,42023,1.1744654178619385,1.1781309843063354,0.035855576395988464,0.007123138755559921,True,1.0
