round,client_id,client_name,tau,head_prefixes,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
8,4,client_4,0.1,fc1,336,34,0.10119047619047619,0.6585365853658537,0.0416666679084301,1.203856670716665e-06,7.08304564975258e-09,5.505557965079788e-07,0.0,1.1847768632833322e-07,6.928448783583008e-06,0.0,1.11944899572336e-07,1.1847768632833322e-07,169.93914639140013,550555.7965079788,1.0583477088571394,4.093112875125371e-05,2.1390799247456016e-06,0.9503350241190583,1.2038567547278944e-06,0.0
8,5,client_5,0.1,fc1,336,34,0.10119047619047619,0.7435897435897436,0.02976190485060215,4.916134153464715e-06,7.653811584153416e-08,2.597204797893937e-06,0.0,5.823856668030203e-07,4.2069616029039025e-05,0.0,5.415991495283379e-07,5.823856668030203e-07,64.2303494025595,2597204.797893937,1.0753055871757073,0.00016714858065824956,2.3114511350286193e-05,0.8785128950402945,4.9161340029968414e-06,0.0
8,6,client_6,0.1,fc1,336,34,0.10119047619047619,0.4782608695652174,0.0714285746216774,8.827322809967132e-07,3.540277227004929e-08,6.130585177288594e-07,0.0,3.246953497182403e-07,5.921507636230672e-06,0.0,3.14108604015928e-07,3.246953497182403e-07,24.933283218056477,613058.5177288594,1.0337008024172847,3.0012895877007395e-05,1.06916377262678e-05,0.737335438656323,8.827323085824901e-07,0.0
8,7,client_7,0.1,fc1,336,34,0.10119047619047619,0.5454545454545454,0.0595238097012043,8.898316516044414e-07,1.7638396489390748e-08,4.798424129148771e-07,0.0,2.0231966857409134e-07,3.924752036255086e-06,0.0,1.9259859129761026e-07,2.0231966857409134e-07,50.44569705883262,479842.41291487706,1.0504677980414887,3.025427577085793e-05,5.326795417204266e-06,0.8502912900136983,8.89831653694273e-07,0.0
8,8,client_8,0.1,fc1,336,34,0.10119047619047619,0.5813953488372093,0.0535714291036129,1.7724504066804644e-06,3.028162584470486e-08,8.440530336883967e-07,0.0,3.4743965215966455e-07,8.32363912195433e-06,0.0,3.439951399286656e-07,3.4743965215966455e-07,58.53027461257592,844053.0336883967,1.0100103223010382,6.0263311752351e-05,9.145051080849953e-06,0.8682427941562356,1.772450445969298e-06,0.0
8,9,client_9,0.1,fc1,336,34,0.10119047619047619,0.5454545454545454,0.0595238097012043,7.424122066916371e-07,2.2484712911009753e-08,4.89047749852034e-07,0.0,1.7791694517654832e-07,2.315086476301076e-06,0.0,1.7262573237530887e-07,1.7791694517654832e-07,33.01706330725798,489047.74985203403,1.030645385731672,2.524201772757806e-05,6.790383395127719e-06,0.788015136388587,7.424121122312499e-07,0.0
9,1,client_1,0.1,fc1,336,34,0.10119047619047619,0.7894736842105263,0.02380952425301075,2.0360297144982134e-06,8.389565909130156e-08,1.3770821851721848e-06,0.0,6.31132650141808e-07,8.817870366328862e-06,0.0,6.087640258556348e-07,6.31132650141808e-07,24.268305038016823,1377082.1851721848,1.0367426237319315,6.922501052031294e-05,2.5336488761240616e-05,0.73206336949179,2.03602962756122e-06,0.0
9,2,client_2,0.1,fc1,336,34,0.10119047619047619,0.6585365853658537,0.0416666679084301,6.146823454939215e-07,1.05317537402369e-08,3.9047706934525195e-07,0.0,1.1649287046111567e-07,2.3762472665112e-06,0.0,1.0578154530094253e-07,1.1649287046111567e-07,58.35913006735656,390477.06934525195,1.1012485106092236,2.0899200535495766e-05,3.180589601470274e-06,0.8679145270247964,6.146823920971656e-07,0.0
9,3,client_3,0.1,fc1,336,34,0.10119047619047619,0.5111111111111111,0.065476194024086,1.3145067286172087e-06,5.426353746545603e-08,8.515094123140443e-07,0.0,4.585659212352766e-07,1.0648142961144913e-05,0.0,4.554644306153932e-07,4.585659212352766e-07,24.224047416860476,851509.4123140443,1.006807301743393,4.4693231757264584e-05,1.638758840272203e-05,0.7317064654419322,1.314506675953453e-06,0.0
9,4,client_4,0.1,fc1,336,34,0.10119047619047619,0.5813953488372093,0.0535714291036129,1.7120678083081067e-06,2.0456539501883788e-08,7.852871419800067e-07,0.0,2.0468344530399918e-07,8.024974704312626e-06,0.0,2.0001465372843086e-07,2.0468344530399918e-07,83.68884284204631,785287.1419800067,1.0233371313122621,5.821030572406016e-05,6.177875548019074e-06,0.9040526331072093,1.7120677284765407e-06,0.0
9,5,client_5,0.1,fc1,336,34,0.10119047619047619,0.5813953488372093,0.0535714291036129,1.716925158281329e-06,5.394793441494786e-08,1.0080415222546435e-06,0.0,4.274764648926066e-07,9.24048617889639e-06,0.0,4.039176815240353e-07,4.274764648926066e-07,31.82500594127793,1008041.5222546435,1.0583230844378995,5.8375459047965705e-05,1.6292276995955035e-05,0.7818029762121804,1.7169249986181967e-06,0.0
9,6,client_6,0.1,fc1,336,34,0.10119047619047619,0.5111111111111111,0.065476194024086,1.0171679471514995e-06,5.5331505226620065e-08,7.77740154944695e-07,0.0,4.498013765896758e-07,3.203749201929895e-06,0.0,4.432218929650844e-07,4.498013765896758e-07,18.382828375212394,777740.154944695,1.0148423823069754,3.4583714295877144e-05,1.671011523285415e-05,0.6742275618605967,1.0171679605264217e-06,0.0
9,7,client_7,0.1,fc1,336,34,0.10119047619047619,0.2830188679245283,0.1130952388048172,1.2680264668862197e-06,2.7940737952406302e-08,6.819466875640501e-07,0.0,3.075656422879547e-07,8.067192538874224e-06,0.0,3.0374368975571997e-07,3.075656422879547e-07,45.38108792824818,681946.6875640501,1.0125794875140293,4.311289740144275e-05,8.43810266815126e-06,0.8363154256352889,1.2680264944719966e-06,0.0
9,8,client_8,0.1,fc1,336,34,0.10119047619047619,0.4782608695652174,0.0714285746216774,5.978072336762018e-07,1.8552683148809636e-08,4.544923228877451e-07,0.0,1.8353262021264527e-07,2.2254330360738095e-06,0.0,1.6604238339823496e-07,1.8353262021264527e-07,32.220407607562045,454492.3228877451,1.1053293209068409,2.032544398389291e-05,5.602910277957562e-06,0.7839079563137052,5.978072294965386e-07,0.0
9,9,client_9,0.1,fc1,336,34,0.10119047619047619,0.4782608695652174,0.0714285746216774,2.011185150549596e-06,2.6952663853211088e-08,9.072258535525179e-07,0.0,3.3246308817069803e-07,1.2532746950455476e-05,0.0,3.1770201758263283e-07,3.3246308817069803e-07,74.61639209802627,907225.853552518,1.0464587044226805,6.838029366917908e-05,8.139704732457176e-06,0.8936264271287603,2.0111851881665643e-06,0.0
10,1,client_1,0.1,fc1,336,34,0.10119047619047619,0.7435897435897436,0.02976190485060215,2.7542571906317735e-06,8.73686744032063e-08,1.4454574852607038e-06,0.0,6.192874479893362e-07,1.2897766282549128e-05,0.0,6.190628596414172e-07,6.192874479893362e-07,31.524178262597456,1445457.4852607038,1.0003611717021383,9.364474681206048e-05,2.6385341698187403e-05,0.7801772638357094,2.754257366177626e-06,0.0
10,2,client_2,0.1,fc1,336,34,0.10119047619047619,0.5454545454545454,0.0595238097012043,1.0492505520640889e-06,7.167950190330218e-09,3.1987040927106136e-07,0.0,1.1851658143768873e-07,9.543105079501402e-06,0.0,1.1165305835447725e-07,1.1851658143768873e-07,146.3604187792185,319870.40927106136,1.0614623703280401,3.56745149474591e-05,2.164720854125335e-06,0.9427916089989771,1.0492503861314617e-06,0.0
10,3,client_3,0.1,fc1,336,34,0.10119047619047619,0.5111111111111111,0.065476194024086,1.2208584892318066e-06,3.797762703602492e-08,5.982646200664021e-07,0.0,3.1862890637057717e-07,9.232455340679735e-06,0.0,3.0987243349045457e-07,3.1862890637057717e-07,32.145935346050074,598264.6200664021,1.0282549968272525,4.1509189031785354e-05,1.1469242963357829e-05,0.7835110758294932,1.2208585076223244e-06,0.0
10,4,client_4,0.1,fc1,336,34,0.10119047619047619,0.6190476190476191,0.0476190485060215,1.7241130261508635e-06,2.0079213426599173e-08,7.048776069495943e-07,0.0,2.5362913902426953e-07,6.826331627962645e-06,0.0,2.5271424419770483e-07,2.5362913902426953e-07,85.86128989381278,704877.6069495943,1.00361630272628,5.86198439123109e-05,6.063922228349838e-06,0.906252781858495,1.7241129626199836e-06,0.0
10,5,client_5,0.1,fc1,336,34,0.10119047619047619,0.44680851063829785,0.0773809552192688,1.4184001758742262e-06,4.396126380550342e-08,7.334405722758675e-07,0.0,3.383568127901526e-07,9.422533366887365e-06,0.0,3.33308662447962e-07,3.383568127901526e-07,32.26403858885592,733440.5722758675,1.0151425263375875,4.822560367756523e-05,1.3276301615405828e-05,0.7841318519110171,1.4184001884132158e-06,0.0
10,6,client_6,0.1,fc1,336,34,0.10119047619047619,0.5813953488372093,0.0535714291036129,9.558337661233321e-07,3.748123425113929e-08,4.964801405549224e-07,0.0,3.1089984986465424e-07,4.670753696700558e-06,0.0,3.083665944814129e-07,3.1089984986465424e-07,25.500981604219046,496480.1405549224,1.0082118076884827,3.2498348446097225e-05,1.1319332770654e-05,0.7416720100652268,9.55833797888772e-07,0.0
10,7,client_7,0.1,fc1,336,34,0.10119047619047619,0.44680851063829785,0.0773809552192688,1.3466051033988686e-06,2.4921380481746128e-08,6.607381806134072e-07,0.0,2.3786411418313946e-07,6.944205779291224e-06,0.0,2.1532372329602367e-07,2.3786411418313946e-07,54.03196152892221,660738.1806134072,1.1046762793519493,4.57845744676888e-05,7.526256467826897e-06,0.8588231097775665,1.3466051314026117e-06,0.0
10,8,client_8,0.1,fc1,336,34,0.10119047619047619,0.4782608695652174,0.0714285746216774,9.159891338500154e-07,1.8840085351459906e-08,6.045160034773289e-07,0.0,2.0843097559009038e-07,4.83323901789845e-06,0.0,2.032063974866105e-07,2.0843097559009038e-07,48.616580030461975,604516.0034773289,1.025705649341944,3.11436306219548e-05,5.689705631084507e-06,0.8455283431963521,9.159891192211944e-07,0.0
10,9,client_9,0.1,fc1,336,34,0.10119047619047619,0.5813953488372093,0.0535714291036129,1.2469100609029523e-06,2.644453160680065e-08,7.558932964002452e-07,0.0,2.1649351822361496e-07,3.826959073194303e-06,0.0,2.1560444452006777e-07,2.1649351822361496e-07,47.1501227293272,755893.2964002452,1.0041189762416436,4.2394938645884395e-05,7.986248419911135e-06,0.8414835035354573,1.2469100738599082e-06,0.0
11,1,client_1,0.1,fc1,336,34,0.10119047619047619,0.7435897435897436,0.02976190485060215,1.989265123657948e-06,5.727392561748576e-08,9.272144438909891e-07,0.0,4.2520923670963384e-07,7.310064120247262e-06,0.0,4.240787347953301e-07,4.2520923670963384e-07,34.73186743084368,927214.4438909891,1.002663418743291,6.763501005480066e-05,1.729672476358246e-05,0.7963455521435527,1.9892652289854595e-06,0.0
11,2,client_2,0.1,fc1,336,34,0.10119047619047619,0.6190476190476191,0.0476190485060215,9.807155574957078e-07,1.0517988737831143e-08,5.628255053125031e-07,0.0,1.5140484777020902e-07,4.6514142013620585e-06,0.0,1.4975947237871878e-07,1.5140484777020902e-07,93.23287456032742,562825.5053125031,1.010980036089442,3.334432767587714e-05,3.176432983309496e-06,0.9130238845248595,9.807155265662004e-07,0.0
11,3,client_3,0.1,fc1,336,34,0.10119047619047619,0.5111111111111111,0.065476194024086,1.0220834751100268e-06,5.0439721911239865e-08,8.14668823068132e-07,0.0,4.2637680053303484e-07,2.452343096592813e-06,0.0,4.150672339164885e-07,4.2637680053303484e-07,20.263061994009107,814668.823068132,1.0272450785015306,3.475083940429613e-05,1.523279570392333e-05,0.6952443261442037,1.0220834383289912e-06,0.0
11,4,client_4,0.1,fc1,336,34,0.10119047619047619,0.4166666666666667,0.0833333358168602,1.0042094306955358e-06,1.2270017008665268e-08,3.983500391768757e-07,0.0,1.3734734238823876e-07,7.414819265250117e-06,0.0,1.3047431934865017e-07,1.3734734238823876e-07,81.83587635698052,398350.0391768757,1.0526691413663107,3.4143118682550266e-05,3.705545168486424e-06,0.9020957229780608,1.004209480015561e-06,0.0
11,5,client_5,0.1,fc1,336,34,0.10119047619047619,0.5111111111111111,0.065476194024086,1.3357310748193306e-06,4.323596859921387e-08,7.342127616993821e-07,0.0,3.0518887683683715e-07,5.758455245086225e-06,0.0,3.007125428666768e-07,3.0518887683683715e-07,30.893263753084128,734212.7616993821,1.0148823825076096,4.541485759546049e-05,1.3057262549409643e-05,0.776692493897065,1.3357309853745392e-06,0.0
11,6,client_6,0.1,fc1,336,34,0.10119047619047619,0.44680851063829785,0.0773809552192688,9.112871753934408e-07,5.04865770300262e-08,7.929856735700014e-07,0.0,4.49173001015879e-07,2.175254167013918e-06,0.0,4.482041049413965e-07,4.49173001015879e-07,18.04973082490126,792985.6735700014,1.0021594936421108,3.098376691923477e-05,1.5246945622493513e-05,0.6701987606414191,9.112871452998661e-07,0.0
11,7,client_7,0.1,fc1,336,34,0.10119047619047619,0.6190476190476191,0.0476190485060215,6.32492256530066e-07,1.7341928086330906e-08,3.5119616370593576e-07,0.0,1.40958050565132e-07,2.511900220270036e-06,0.0,1.3991454750339472e-07,1.40958050565132e-07,36.469750285626475,351196.16370593576,1.007450945090373,2.150473665096797e-05,5.237262485024985e-06,0.8041558799494591,6.324922310341208e-07,0.0
11,8,client_8,0.1,fc1,336,34,0.10119047619047619,0.44680851063829785,0.0773809552192688,9.63374944262796e-07,1.9272487609021287e-08,4.4377364361025684e-07,0.0,1.8769507903471094e-07,3.948217909055529e-06,0.0,1.7720071809890214e-07,1.8769507903471094e-07,49.9844638295703,443773.64361025684,1.059217038346954,3.2754745916463435e-05,5.820290880365064e-06,0.8491176622814978,9.6337498689536e-07,0.0
11,9,client_9,0.1,fc1,336,34,0.10119047619047619,0.4782608695652174,0.0714285746216774,1.2049974123877239e-06,1.696877471866803e-08,3.9203557378186815e-07,0.0,1.5319895396714855e-07,1.0724644198489841e-05,0.0,1.4925811342436646e-07,1.5319895396714855e-07,71.00845075227403,392035.57378186815,1.0263959797991062,4.0969913243316114e-05,5.124570179759758e-06,0.8888246339253055,1.2049973747707554e-06,0.0
12,1,client_1,0.1,fc1,336,34,0.10119047619047619,0.6190476190476191,0.0476190485060215,1.4690976508504986e-06,4.3742343595624306e-08,8.145896117639495e-07,0.0,3.3405564181521186e-07,6.2475737649947405e-06,0.0,3.327736806113535e-07,3.3405564181521186e-07,33.58448463453658,814589.6117639495,1.0038493349358943,4.9949318054132164e-05,1.3210187717049848e-05,0.7908440171183018,1.4690976968267933e-06,0.0
12,2,client_2,0.1,fc1,336,34,0.10119047619047619,0.4782608695652174,0.0714285746216774,1.2039953703305508e-06,1.0128602372089373e-08,5.864471575023344e-07,0.0,1.460200991232341e-07,5.157641226105625e-06,0.0,1.373692555262096e-07,1.460200991232341e-07,118.85909496783238,586447.1575023344,1.0629673692015091,4.09358435717877e-05,3.058838046854362e-06,0.9304725283878232,1.203995338983077e-06,0.0
12,3,client_3,0.1,fc1,336,34,0.10119047619047619,0.4782608695652174,0.0714285746216774,1.347006143332157e-06,5.2124125848274454e-08,7.812425621978036e-07,0.0,3.788012463701307e-07,8.33002104627667e-06,0.0,3.5431997957857675e-07,3.788012463701307e-07,25.841782085150555,781242.5621978036,1.0690906500108188,4.579820961225778e-05,1.5741485185571946e-05,0.7442059798721481,1.3470061048792559e-06,0.0
12,4,client_4,0.1,fc1,336,34,0.10119047619047619,0.5111111111111111,0.065476194024086,1.7816064745843238e-06,1.6862511131215594e-08,6.923857824858715e-07,0.0,1.6460565177567332e-07,1.1296392585791182e-05,0.0,1.6458017171316897e-07,1.6460565177567332e-07,105.64860785642911,692385.7824858715,1.0001487415738357,6.057462451281026e-05,5.0924786592077e-06,0.9224500650147794,1.7816064428188838e-06,0.0
12,5,client_5,0.1,fc1,336,34,0.10119047619047619,0.5813953488372093,0.0535714291036129,9.725069130648562e-07,3.3425396626462197e-08,5.232866158166871e-07,0.0,2.481388321484701e-07,5.3229982768243644e-06,0.0,2.4101962026179535e-07,2.481388321484701e-07,29.093979944430075,523286.6158166871,1.0295336219736844,3.306523649371229e-05,1.0094469871546607e-05,0.7661135469219589,9.725068821353489e-07,0.0
12,6,client_6,0.1,fc1,336,34,0.10119047619047619,0.4166666666666667,0.0833333358168602,8.65110264418731e-07,2.8084344388079347e-08,4.6690362864865165e-07,0.0,2.5357326194352936e-07,4.211005034449045e-06,0.0,2.3822430250675097e-07,2.5357326194352936e-07,30.802907468918978,466903.62864865165,1.0644262354807732,2.9413749871309847e-05,8.481471923005302e-06,0.7761862235501186,8.651103371448698e-07,0.0
12,7,client_7,0.1,fc1,336,34,0.10119047619047619,0.5111111111111111,0.065476194024086,8.088149168456232e-07,1.4330459650190409e-08,3.75403374164307e-07,0.0,1.7266498275603226e-07,5.6996223065652885e-06,0.0,1.7187475975788402e-07,1.7266498275603226e-07,56.43632516070177,375403.374164307,1.0045918226005808,2.7499707357492298e-05,4.327799160819268e-06,0.8640232774014954,8.088150025287177e-07,0.0
12,8,client_8,0.1,fc1,336,34,0.10119047619047619,0.5111111111111111,0.065476194024086,7.577904664030404e-07,2.7617587827825658e-08,5.399631106683955e-07,0.0,2.3897004552964063e-07,3.7908807826170232e-06,0.0,2.3592224351887126e-07,2.3897004552964063e-07,27.437697797117938,539963.1106683955,1.0129143782754313,2.576487349870149e-05,8.340511158166919e-06,0.7554488243563596,7.577905307698529e-07,0.0
12,9,client_9,0.1,fc1,336,34,0.10119047619047619,0.6585365853658537,0.0416666679084301,1.0358212354249725e-06,2.3958717974131527e-08,6.070574158911768e-07,0.0,2.51861280275989e-07,3.3409496609237976e-06,0.0,2.3586383690599177e-07,2.51861280275989e-07,43.23177912792265,607057.4158911768,1.0678203821300114,3.5217919503338635e-05,7.235532848426374e-06,0.8295654822595119,1.0358211284255958e-06,0.0
13,1,client_1,0.1,fc1,336,34,0.10119047619047619,0.6190476190476191,0.0476190485060215,3.083516069616909e-06,5.941643510419494e-08,1.386178780649061e-06,0.0,4.559477986276761e-07,1.694041748123709e-05,0.0,4.4759718775821966e-07,4.559477986276761e-07,51.89581247002042,1386178.780649061,1.0186542553071432,0.00010483954974915832,1.7943761122296564e-05,0.8538582984218379,3.0835158213449176e-06,0.0
13,2,client_2,0.1,fc1,336,34,0.10119047619047619,0.6190476190476191,0.0476190485060215,1.3503066130858635e-06,1.3553697307365669e-08,4.78350315802345e-07,0.0,1.588935276686243e-07,6.328393737931037e-06,0.0,1.5625641935912427e-07,1.588935276686243e-07,99.61909015497545,478350.315802345,1.0168702921135635,4.591042306856252e-05,4.093216375622433e-06,0.9181416125053662,1.3503066611519898e-06,0.0
13,3,client_3,0.1,fc1,336,34,0.10119047619047619,0.4782608695652174,0.0714285746216774,8.353715347699536e-07,2.356725792275322e-08,4.583852017958634e-07,0.0,2.1502117419913702e-07,5.05714933751733e-06,0.0,2.0708043280137645e-07,2.1502117419913702e-07,35.44477226564425,458385.2017958634,1.0383411554109538,2.840263186953962e-05,7.117311724869069e-06,0.7996248922643469,8.353715088560421e-07,0.0
