epoch,split,component,mean,mean_abs,rms,std,min,max,share_abs,share_energy,dyn_mean,dyn_mean_abs,dyn_rms,dyn_std,share_dyn_abs
2,train,Rw_dev,-1.6367659323855757,1.6445905803216148,2.750028864443503,2.209899553792977,-7.62618498006463,1.3415205906778573,0.06876285482988018,0.010312045867446183,7.308961636506496e-17,1.8856274104858846,2.209899553792977,2.209899553792977,0.11226043765246302
2,train,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,test,S_dev,19.54184979327874,22.4769448811396,27.142101186090912,18.836394651124966,-44.43931084555387,95.36973003208637,0.942618874073499,0.9923249774121102,6.11219557643097e-16,14.980844012061933,18.836394651124966,18.836394651124966,0.9011587117535089
2,test,Rw_dev,-1.36280043309958,1.3682649903806046,2.3870215228716547,1.959756803839729,-6.899734119012951,0.8078005565255879,0.05738112592645912,0.0076750225878883605,-8.731707966329956e-17,1.6431355563214625,1.959756803839729,1.959756803839729,0.09884128824643107
2,test,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,val,S_dev,17.3295563221448,17.3295563221448,17.984901231301485,4.81073279005192,4.019494211956858,36.449123025178906,0.9286439534726554,0.9847611102589615,3.208902677626259e-15,3.568768929097142,4.81073279005192,4.810732790051919,0.6952466021223593
3,val,Rw_dev,-1.013018626018417,1.3315852890616902,2.2372745164966044,1.9947908475589295,-8.809787345945834,8.302342610791325,0.07135604652729113,0.015238889741035396,-4.9115857310606007e-17,1.564329051104657,1.9947908475589295,1.9947908475589295,0.3047533978774458
3,val,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,train,S_dev,18.79475595106003,18.79475595106003,19.563301827965354,5.42954207573404,3.894123159565031,45.22608793807029,0.9364885741599559,0.9871919347504434,-2.9723110655126414e-15,4.111243555839625,5.42954207573404,5.42954207573404,0.7252073433019479
3,train,Rw_dev,-0.9464317900858265,1.2746356781098929,2.2283485462119805,2.0173755500947226,-10.440020654812454,8.768594992831348,0.06351142583999438,0.012808065249553972,3.5868052475448544e-17,1.557815912201557,2.0173755500947226,2.0173755500947226,0.27479265669787567
3,train,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,test,S_dev,18.625245243457673,18.625245243457673,19.3024997903559,5.068208537318363,4.908687461435794,34.74420539796352,0.9400636217470143,0.987812095465168,1.3097561949494935e-15,3.9162954341913294,5.068208537318363,5.068208537318363,0.7219552521997377
3,test,Rw_dev,-0.8723269387735454,1.187504460486383,2.144079618653683,1.9586023391735488,-9.314368141844868,5.3998714712411156,0.05993637825293531,0.012187904534829298,-2.182926991582489e-17,1.5082726706295448,1.9586023391735488,1.9586023391735488,0.27804474780007793
3,test,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,val,S_dev,17.010024509851934,17.010024509851934,17.75729577123953,5.097118723506223,2.739039831686765,37.75858054900169,0.9348532011783304,0.9868777236829365,-5.893902877272721e-16,3.747911904623039,5.097118723506223,5.097118723506223,0.7326305131813287
4,val,Rw_dev,-0.4953480721651426,1.1853718244718006,2.0476218007108957,1.986802789948919,-9.297482417419552,10.053185385107993,0.06514679882161478,0.013122276317060269,2.182926991582489e-17,1.367779889795418,1.986802789948919,1.986802789948919,0.26736948681847583
4,val,Ru_dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
