epoch,split,timestamp,y_true,y_pred,S_real,Rw_real,Ru_real,S_dev,Rw_dev,Ru_dev,P_future,T_future
28,val,2012-11-25 10:00:00,-0.678999714806675,1.4689025155752906,3.6790228665173057,-2.2101203509420153,0.0,15.073022866517304,-2.2101203509420153,0.0,-297.0498311719894,21.547529573559757
28,val,2012-11-25 10:30:00,-1.8540002813637246,-1.3855749909877768,1.9904657802283765,-3.3760407712161538,0.0,13.384465780228375,-3.3760407712161538,0.0,-64.9956594518423,19.117301286309957
28,val,2012-11-25 11:00:00,-3.2200002584606398,-1.615200726494192,0.9604258409142492,-2.575626567408442,0.0,12.354425840914248,-2.575626567408442,0.0,-143.40601651883122,17.454802208185193
28,val,2012-11-25 11:30:00,-3.7509999342262734,-2.829526327058672,0.2862952342182403,-3.1158215612769125,0.0,11.680295234218239,-3.1158215612769125,0.0,-39.67374663692712,16.493647302180527
28,val,2012-11-25 12:00:00,-5.793999831959604,-3.170636080816387,-0.7835818697959187,-2.3870542110204696,0.0,10.61041813020408,-2.3870542110204696,0.0,69.7459902677536,14.923061478853224
28,val,2012-11-25 12:30:00,-6.636999967902898,-4.286018338695167,-2.5930117810964575,-1.6930065575987099,0.0,8.80098821890354,-1.6930065575987099,0.0,12.871753086030482,12.068797424063085
28,val,2012-11-25 13:00:00,-7.136999996617435,-4.688601435244082,-3.6866856865435835,-1.0019157487004995,0.0,7.707314313456415,-1.0019157487004995,0.0,260.14359580039974,10.57411520475149
28,val,2012-11-25 13:30:00,-4.348999664515256,-4.902749613776802,-3.803767055243253,-1.098982558533549,0.0,7.590232944756745,-1.098982558533549,0.0,-26.925482311844824,10.15748191398382
28,val,2012-11-25 14:00:00,-3.0769998555928457,-2.793017627954482,-2.869556980416178,0.07653935246169566,0.0,8.52444301958382,0.07653935246169566,0.0,260.33769870758056,11.842222973972557
28,val,2012-11-25 14:30:00,-3.578000343516468,-1.4857859915047875,-1.940732339888811,0.45494634838402265,0.0,9.453267660111187,0.45494634838402265,0.0,-99.04812754309177,12.989345049798487
28,val,2012-11-25 15:00:00,0.21099973741173828,-1.4518325711786737,-1.2430191513448943,-0.20881341983377932,0.0,10.150980848655104,-0.20881341983377932,0.0,62.85629529237747,14.204509101212023
28,val,2012-11-25 15:30:00,1.59300015154481,1.8029906273782261,0.44427258054912144,1.3587180468291042,0.0,11.83827258054912,1.3587180468291042,0.0,110.09531637287138,16.861363281965254
28,val,2012-11-25 16:00:00,-0.08500028572976503,3.4567366471886642,2.5293101925551884,0.9274256868213414,0.0,13.923310192555187,0.9274256868213414,0.0,73.19486723351477,20.066538212388753
28,val,2012-11-25 16:30:00,1.9879995676577098,2.69694661551714,3.007672507554293,-0.31072512422502035,0.0,14.401672507554292,-0.31072512422502035,0.0,-158.64735762548446,20.619063501298424
28,val,2012-11-25 17:00:00,5.5249998675286776,5.10561320245266,4.4840877084136,0.6215262618511914,0.0,15.878087708413599,0.6215262618511914,0.0,-111.87977319455146,22.94831220808625
28,val,2012-11-25 17:30:00,9.865999286055565,8.821246530652047,7.458126616865396,1.3631191459745167,0.0,18.852126616865394,1.3631191459745167,0.0,-151.26411301112174,27.53092981982231
28,val,2012-11-25 18:00:00,13.402999585926532,11.432078052163124,10.102399428009985,1.329677856341004,0.0,21.496399428009983,1.329677856341004,0.0,56.23234930992126,31.803908761501308
28,val,2012-11-25 18:30:00,15.158000062942504,14.42950298255682,12.588263382405042,1.84124036796391,0.0,23.98226338240504,1.84124036796391,0.0,-408.04561304426187,35.28125620114803
28,val,2012-11-25 19:00:00,14.166000607937573,15.711973445534705,14.430682341992853,1.2812895679175853,0.0,25.82468234199285,1.2812895679175853,0.0,-397.5888963146209,38.14871817868948
28,val,2012-11-25 19:30:00,11.504000550270082,14.824410261213778,14.580636051535606,0.24377497749030588,0.0,25.974636051535605,0.24377497749030588,0.0,-27.442238304734225,38.684353136301034
28,val,2012-11-25 20:00:00,12.107999964565039,12.750881385266782,12.423392618745563,0.3274879987090826,0.0,23.81739261874556,0.3274879987090826,0.0,-71.70254142963886,35.30070948934554
28,val,2012-11-25 20:30:00,14.425998687982558,13.047883403241633,12.160096017777917,0.8877881532758474,0.0,23.554096017777916,0.8877881532758474,0.0,-359.39890362691875,34.65668095731735
28,val,2012-11-25 21:00:00,11.216000361740589,12.78340897846222,12.78340897846222,0.0,0.0,24.177408978462218,0.0,0.0,136.80645624971388,36.03001123684644
28,val,2012-11-25 21:30:00,10.81900002720952,10.855008880615234,10.855008880615234,0.0,0.0,22.249008880615232,0.0,0.0,24.78947963389754,32.94600781035423
28,val,2012-11-25 22:00:00,9.392999370992184,9.71641259071231,9.71641259071231,0.0,0.0,21.110412590712308,0.0,0.0,-70.06381535077094,31.10159714609384
28,val,2012-11-25 22:30:00,8.876000749468805,9.004059528231622,9.004059528231618,0.0,0.0,20.398059528231617,0.0,0.0,-10.23251405122876,30.045201287508007
28,val,2012-11-25 23:00:00,7.764999627619982,8.715848959177732,8.71584895917773,0.0,0.0,20.10984895917773,0.0,0.0,-146.99502841258047,29.486046708643432
28,val,2012-11-25 23:30:00,8.18699992519617,7.670647801488639,7.670647801488638,0.0,0.0,19.064647801488636,0.0,0.0,36.924656720280645,28.014728244721887
28,val,2012-11-26 00:00:00,6.878000017404557,7.227012093633414,7.227012093633412,0.0,0.0,18.62101209363341,0.0,0.0,-100.14869716930389,27.214142818808554
28,val,2012-11-26 00:30:00,6.261999699473382,6.276872220486403,6.276872220486403,0.0,0.0,17.6708722204864,0.0,0.0,47.063321094512936,25.860287326216696
28,val,2012-11-26 01:00:00,5.970000745356083,5.8349901955425745,5.834990195542574,0.0,0.0,17.228990195542572,0.0,0.0,-2.507518943883478,25.134041471004483
28,val,2012-11-26 01:30:00,5.788000093013049,5.489702008157969,5.48970200815797,0.0,0.0,16.883702008157968,0.0,0.0,164.1251259410381,24.73463788449764
28,val,2012-11-26 02:00:00,5.196999738126994,5.4560917998552325,5.456091799855233,0.0,0.0,16.85009179985523,0.0,0.0,33.132561588644975,24.575270798206326
28,val,2012-11-26 02:30:00,4.817000299841166,5.257930237740279,5.257930237740279,0.0,0.0,16.651930237740277,0.0,0.0,52.273362533092495,24.28344844087958
28,val,2012-11-26 03:00:00,5.718000196486712,5.5335962921679025,5.533596292167903,0.0,0.0,16.9275962921679,0.0,0.0,-134.82779824090002,24.55806566393375
28,val,2012-11-26 03:30:00,6.005000693619252,5.594597430497409,5.594597430497409,0.0,0.0,16.988597430497407,0.0,0.0,-177.66119929814337,24.617663241684433
28,val,2012-11-26 04:00:00,5.395999751091004,6.0026772941052915,6.00267729410529,0.0,0.0,17.396677294105288,0.0,0.0,4.833552053458988,25.400251151204106
28,val,2012-11-26 04:30:00,5.010000628799201,5.959285159230233,5.95928515923023,0.0,0.0,17.35328515923023,0.0,0.0,196.9997702205181,25.49020187819004
28,val,2012-11-26 05:00:00,5.304000501334667,5.336958069324494,5.336958069324492,0.0,0.0,16.73095806932449,0.0,0.0,-147.90469537258147,24.242236892461772
28,val,2012-11-26 05:30:00,5.563000425606966,5.325066195011139,5.325066195011139,0.0,0.0,16.719066195011138,0.0,0.0,-95.2146995487213,24.26690823191404
28,val,2012-11-26 06:00:00,4.709999536633492,5.215824955999852,5.2158249559998495,0.0,0.0,16.609824955999848,0.0,0.0,42.72635268968343,24.210298978984355
28,val,2012-11-26 06:30:00,6.405000102341176,5.53232018840313,4.9051697026789185,0.6271512535363435,0.0,16.299169702678917,0.6271512535363435,0.0,-160.62709671378133,23.561812529712913
28,val,2012-11-26 07:00:00,6.037999723464251,6.845969966471196,5.860394027769566,0.9855767065137624,0.0,17.254394027769564,0.9855767065137624,0.0,-28.257596436083315,25.152386038482184
28,val,2012-11-26 07:30:00,6.280000287115574,6.270629907846452,5.938678617209195,0.33195052282512183,0.0,17.332678617209194,0.33195052282512183,0.0,-180.18375085186958,25.149514421105383
28,val,2012-11-26 08:00:00,5.884999335378409,5.731232670783998,5.731725606173278,-0.0004937032014131546,0.0,17.125725606173276,-0.0004937032014131546,0.0,45.065999108374115,25.012742510259148
28,val,2012-11-26 08:30:00,5.44300060299039,4.782080204039813,4.870119078814984,-0.08803887477517126,0.0,16.264119078814982,-0.08803887477517126,0.0,260.806936343193,23.852355712026355
28,val,2012-11-26 09:00:00,1.8739994290471085,3.6905968666076667,4.438634765774012,-0.7480371313542127,0.0,15.83263476577401,-0.7480371313542127,0.0,-123.48226218628882,22.86828622072935
28,val,2012-11-26 09:30:00,-1.0419997924715272,0.15864877057075585,2.036821669936181,-1.878172899365425,0.0,13.43082166993618,-1.878172899365425,0.0,-37.73689753437042,19.211544083118437
28,val,2012-11-26 10:00:00,1.7270002605915078,-2.3011057322472324,-0.4406086359918113,-1.8604970962554215,0.0,10.953391364008187,-1.8604970962554215,0.0,-46.38819924235344,15.360206102937457
28,val,2012-11-26 10:30:00,-1.5780002286583177,-0.12320047496259127,-0.45619675791263603,0.33299628295004363,0.0,10.937803242087362,0.33299628295004363,0.0,-209.42101721572874,15.202580414563416
28,val,2012-11-26 11:00:00,-2.839000360965728,-2.2289651754945505,-1.7845086764693256,-0.4444564990252256,0.0,9.609491323530673,-0.4444564990252256,0.0,124.43079886770246,13.414669973909854
28,val,2012-11-26 11:30:00,-5.141000182971357,-3.1363816781342018,-3.072634843617678,-0.06374683451652526,0.0,8.32136515638232,-0.06374683451652526,0.0,-120.63736467170713,11.215289011269807
28,val,2012-11-26 12:00:00,-4.967000133052467,-4.878794643044471,-4.812074839949607,-0.06671980309486389,0.0,6.581925160050392,-0.06671980309486389,0.0,-87.32478492164611,8.543444066435098
28,val,2012-11-26 12:30:00,-6.196000159099697,-4.623859516203402,-4.919845718726515,0.29598620252311225,0.0,6.474154281273483,0.29598620252311225,0.0,-0.050064806215465066,8.447645682245492
28,val,2012-11-26 13:00:00,-6.366999983109532,-5.550397996105253,-5.392950440146028,-0.1574475559592247,0.0,6.00104955985397,-0.1574475559592247,0.0,142.76902728843686,7.83041686490178
28,val,2012-11-26 13:30:00,-3.623999968394636,-5.27791567468643,-4.881350689634679,-0.3965649850517511,0.0,6.512649310365319,-0.3965649850517511,0.0,13.801059144765137,8.518715908885001
28,val,2012-11-26 14:00:00,-2.912000099495052,-2.727529395520686,-3.196126675814389,0.468597280293703,0.0,8.19787332418561,0.468597280293703,0.0,-5.798773292519152,11.117655556082724
28,val,2012-11-26 14:30:00,-0.6620003541856996,-1.4975465699434272,-1.6351968578696248,0.13765028792619705,0.0,9.758803142130374,0.13765028792619705,0.0,-59.793130287170406,13.49557740959525
28,val,2012-11-26 15:00:00,1.9369999501705177,1.0744236760884531,0.17286097314953786,0.9015627029389142,0.0,11.566860973149536,0.9015627029389142,0.0,202.60635898447035,16.515927674651145
28,val,2012-11-26 15:30:00,-0.10800009816884909,2.845862243056298,1.729520220011473,1.1163412552326917,0.0,13.123520220011471,1.1163412552326917,0.0,-45.92742903894185,18.727995964974163
28,val,2012-11-26 16:00:00,1.8750006560683259,2.057787548035384,1.8141361882984643,0.24365135973691937,0.0,13.208136188298463,0.24365135973691937,0.0,-150.0101836607456,18.77410922604799
28,val,2012-11-26 16:30:00,4.229000554770232,4.84199565601349,3.62332116752863,1.2186737206727265,0.0,15.017321167528628,1.2186737206727265,0.0,134.47228279590604,21.81428286474943
28,val,2012-11-26 17:00:00,8.231999858677387,7.650941135287285,6.476816642373798,1.1741252607256172,0.0,17.870816642373796,1.1741252607256172,0.0,-16.50439052954316,26.11851483148336
28,val,2012-11-26 17:30:00,14.39399934953451,11.122305782794953,9.682131314605474,1.4401752360016107,0.0,21.076131314605473,1.4401752360016107,0.0,63.809770541429515,31.157976055383678
28,val,2012-11-26 18:00:00,16.42500064706802,16.008425710022447,14.075397240638733,1.9330277015715835,0.0,25.46939724063873,1.9330277015715835,0.0,-48.24179293972253,37.88334694933891
28,val,2012-11-26 18:30:00,16.48899932396412,16.526751110911366,15.694728385031222,0.832021958068013,0.0,27.08872838503122,0.832021958068013,0.0,-81.01144044566153,40.3692585080862
28,val,2012-11-26 19:00:00,17.559000813543793,15.929660470187663,15.729003518640994,0.200656951546669,0.0,27.123003518640992,0.200656951546669,0.0,-123.44505093908309,40.38771364051103
28,val,2012-11-26 19:30:00,13.192999896347521,16.48472721725702,15.714660787999627,0.77006566144526,0.0,27.108660787999625,0.77006566144526,0.0,-46.16710620307922,40.42870866590738
28,val,2012-11-26 20:00:00,13.418999255150556,14.141548862755297,14.141548862755297,0.0,0.0,25.535548862755295,0.0,0.0,-288.59394686555856,37.789274606823916
28,val,2012-11-26 20:30:00,11.445000330358743,13.200300254106521,13.20030025410652,0.0,0.0,24.594300254106518,0.0,0.0,-24.811736972004173,36.544626569509504
28,val,2012-11-26 21:00:00,10.73099954304099,11.031769982963802,11.031769982963798,0.0,0.0,22.425769982963796,0.0,0.0,189.94758162784575,33.35546666455269
28,val,2012-11-26 21:30:00,10.551999500513077,10.232749358177186,10.232749358177184,0.0,0.0,21.626749358177182,0.0,0.0,188.9315389037132,32.11478360909223
28,val,2012-11-26 22:00:00,10.720999557822942,9.70766106802225,9.70766106802225,0.0,0.0,21.10166106802225,0.0,0.0,-350.3842240777015,30.85858460605144
28,val,2012-11-26 22:30:00,11.043999694615604,9.036659295767546,9.036659295767546,0.0,0.0,20.430659295767544,0.0,0.0,32.7639441974163,30.130978187739846
28,val,2012-11-26 23:00:00,8.631999267399312,9.481583392381669,9.481583392381669,0.0,0.0,20.875583392381667,0.0,0.0,53.153336662292475,30.838059452116486
