round,client_id,client_name,alpha,distance_avg,gamma,ref_client_ids,train_loss,val_loss,meta_loss
4,7,client_7,0.5674663782119751,2.7152152138209202,0.1,"[7, 3, 9, 5, 8]",0.0009578662635552244,0.0007740106740853844,5.383540630340576
4,8,client_8,0.576791524887085,3.096159112791065,0.1,"[8, 3, 9, 7, 2]",0.0012176558784112853,0.001011564824172097,4.525620937347412
4,9,client_9,0.5944211483001709,3.8227276874007656,0.1,"[9, 3, 8, 2, 7]",0.0009369377446614543,0.0007616696616590404,4.843306541442871
5,1,client_1,0.5587269067764282,2.3599666570546107,0.1,"[1, 7, 9, 8, 5]",0.0008322409916998416,0.0007164158345626553,4.533410549163818
5,2,client_2,0.5622018575668335,2.5010312630467526,0.1,"[2, 7, 8, 9, 5]",0.0010634369749464355,0.0007735277547125174,3.8064939975738525
5,3,client_3,0.561856746673584,2.4870099482970547,0.1,"[3, 1, 6, 9, 8]",0.0013044887455374208,0.0008738752571202678,2.250398874282837
5,4,client_4,0.5454730987548828,1.8239637118946121,0.1,"[4, 3, 9, 7, 2]",0.0010119595552679369,0.0007969422838446901,3.5858051776885986
5,5,client_5,0.5549831986427307,2.2082593806982915,0.1,"[5, 3, 7, 9, 2]",0.0007397427663132678,0.001123293624977549,4.52487850189209
5,6,client_6,0.5537655353546143,2.158968750026543,0.1,"[6, 3, 7, 9, 4]",0.001376511977138661,0.001018171005869276,3.951308250427246
5,7,client_7,0.5456159114837646,1.8297246680078387,0.1,"[7, 3, 9, 5, 8]",0.0009081641931347052,0.0006938765347533849,4.774327754974365
5,8,client_8,0.5537016987800598,2.1563831086750724,0.1,"[8, 3, 9, 7, 2]",0.0011196252425605187,0.000911602930919053,3.3617663383483887
5,9,client_9,0.5509580373764038,2.0454219377330447,0.1,"[9, 3, 8, 5, 6]",0.0008965431522316309,0.0007223204717274546,3.4989964962005615
6,1,client_1,0.5518487691879272,2.081433026259765,0.1,"[1, 7, 9, 8, 5]",0.0007782222511764576,0.0006606293242984843,4.462063312530518
6,2,client_2,0.5576969981193542,2.3182053717566307,0.1,"[2, 9, 8, 7, 5]",0.0010673825833995001,0.0007516905687224121,2.649937868118286
6,3,client_3,0.5580408573150635,2.3321474977921755,0.1,"[3, 5, 2, 4, 7]",0.0012760027254646912,0.0009250398954259336,1.869904637336731
6,4,client_4,0.5491136908531189,1.970903040821213,0.1,"[4, 3, 9, 2, 7]",0.0009593280102547936,0.001077427277983992,3.154365062713623
6,5,client_5,0.5521932244300842,2.0953609447171404,0.1,"[5, 3, 9, 7, 2]",0.0007158078525761885,0.0010846386581358706,4.366105079650879
6,6,client_6,0.5441980957984924,1.7725507059585652,0.1,"[6, 3, 9, 7, 4]",0.001355549331346639,0.0011468756120879653,3.6753711700439453
6,7,client_7,0.5450259447097778,1.8059307180570614,0.1,"[7, 3, 9, 5, 8]",0.0008712209052683346,0.0008793263209227175,4.341008186340332
6,8,client_8,0.5510101318359375,2.0475289364389027,0.1,"[8, 3, 9, 7, 2]",0.0010896730123155492,0.0007929028868396871,2.9594531059265137
6,9,client_9,0.5536644458770752,2.154877209874394,0.1,"[9, 3, 4, 2, 1]",0.0008415135415009411,0.000764443007651863,3.3190438747406006
7,1,client_1,0.5461389422416687,1.8508223492070102,0.1,"[1, 8, 9, 7, 5]",0.0007594053248187793,0.0007564023793919855,4.1391682624816895
7,2,client_2,0.5480190515518188,1.9267003696106257,0.1,"[2, 9, 8, 5, 7]",0.0010177145536724667,0.000729900095134175,2.368131160736084
7,3,client_3,0.5545393228530884,2.1902877638200153,0.1,"[3, 1, 6, 9, 8]",0.0012391598350300957,0.0008473995584827271,1.6074590682983398
7,4,client_4,0.5452942848205566,1.8167514273882261,0.1,"[4, 3, 9, 2, 5]",0.0009267648710080544,0.0007359337285962589,2.7351746559143066
7,5,client_5,0.5459716320037842,1.8440732312345063,0.1,"[5, 3, 9, 7, 2]",0.000678963744774137,0.0007035197256325266,4.363621234893799
7,6,client_6,0.5404597520828247,1.6219380598489805,0.1,"[6, 3, 9, 7, 4]",0.0013183645239535835,0.0009196488127917354,3.3288872241973877
7,7,client_7,0.5404666066169739,1.622212797197426,0.1,"[7, 3, 9, 5, 8]",0.0008537943416722739,0.0006760951131850344,3.769728183746338
7,8,client_8,0.5429670214653015,1.7229299433442065,0.1,"[8, 3, 9, 2, 7]",0.0010585672432574522,0.0007890638262387333,2.300330638885498
7,9,client_9,0.5492039918899536,1.974549684797239,0.1,"[9, 3, 8, 6, 2]",0.00082598438113212,0.0006858545091637465,2.801760196685791
8,1,client_1,0.546953022480011,1.8836725347238825,0.1,"[1, 8, 9, 7, 5]",0.0007247588670481399,0.0006183690753148097,3.6361916065216064
8,2,client_2,0.5472989678382874,1.8976329467695905,0.1,"[2, 9, 8, 5, 7]",0.000981210283999673,0.0007686303328143476,3.084063768386841
8,3,client_3,0.5547834634780884,2.200172296218807,0.1,"[3, 5, 2, 9, 6]",0.0012030283819639922,0.0010677548244348355,2.0117290019989014
8,4,client_4,0.5459104776382446,1.841607824491075,0.1,"[4, 3, 9, 2, 5]",0.0008920982905596819,0.0007973988372471518,2.7388312816619873
8,5,client_5,0.54815673828125,1.9322582612236148,0.1,"[5, 3, 9, 2, 7]",0.0006755304980151744,0.0008828333042266848,3.64143443107605
8,6,client_6,0.53885418176651,1.5573064325886663,0.1,"[6, 3, 9, 4, 7]",0.001305790223973591,0.0009882107368875757,2.8771305084228516
8,7,client_7,0.5395070314407349,1.5835818060761084,0.1,"[7, 3, 9, 5, 8]",0.0008127305300076015,0.0006752198365565394,3.7710514068603516
8,8,client_8,0.539526641368866,1.5843727036393829,0.1,"[8, 3, 9, 2, 4]",0.0010250734880684854,0.0008139237818241869,2.537303924560547
8,9,client_9,0.5448744297027588,1.7998204013871146,0.1,"[9, 3, 5, 7, 1]",0.0008081006969704794,0.0006409626831062855,2.3955764770507812
9,1,client_1,0.5493386387825012,1.979990354424808,0.1,"[1, 8, 9, 7, 5]",0.0007183409407014378,0.0005970820006958671,4.127824306488037
9,2,client_2,0.5469864010810852,1.8850179094442865,0.1,"[2, 9, 8, 5, 7]",0.000964645821833091,0.0007199154276997916,3.125368356704712
9,3,client_3,0.5471653342247009,1.892239974111726,0.1,"[3, 1, 4, 8, 7]",0.0011813389319034293,0.0007927337887983235,2.0184576511383057
9,4,client_4,0.5417219400405884,1.672769368220179,0.1,"[4, 3, 9, 2, 5]",0.0008801479813615163,0.000715577102995797,2.536865711212158
9,5,client_5,0.5428202152252197,1.7170154655788792,0.1,"[5, 3, 9, 2, 7]",0.0006477809631285823,0.0006471083734868653,3.7164735794067383
