timestamp,gc,gg,net_load,temp2m_c,wind10m_ms
2011-05-14 21:00:00,159.16400000000002,0.027000000000000003,159.137,12.067216661241321,5.156105677286784
2011-05-14 21:30:00,150.068,0.030000000000000002,150.038,11.8104248046875,5.164932224485609
2011-05-14 22:00:00,139.937,0.028,139.909,11.553632948133679,5.173758771684435
2011-05-14 22:30:00,122.608,0.025,122.58300000000001,11.352398342556423,5.1532193422317505
2011-05-14 23:00:00,110.612,0.018000000000000002,110.594,11.151163736979166,5.132679912779066
2011-05-14 23:30:00,93.353,0.018000000000000002,93.335,10.998506334092882,5.098509298430549
2011-05-15 00:00:00,83.148,0.014,83.134,10.845848931206598,5.064338684082031
2011-05-15 00:30:00,75.174,0.024,75.15,10.742204454210068,5.009783201747471
2011-05-15 01:00:00,69.995,0.020000000000000004,69.975,10.638559977213543,4.9552277194129095
2011-05-15 01:30:00,60.352999999999994,0.026000000000000002,60.327,10.559478759765623,4.945669452349345
2011-05-15 02:00:00,59.407000000000004,0.012,59.395,10.48039754231771,4.93611118528578
2011-05-15 02:30:00,57.07600000000001,0.012,57.06400000000001,10.38479953342014,4.941139631801182
2011-05-15 03:00:00,57.713,0.013000000000000001,57.699999999999996,10.289201524522568,4.946168078316583
2011-05-15 03:30:00,58.639,0.024,58.615,10.237325032552084,4.902978950076633
2011-05-15 04:00:00,55.697,0.012,55.685,10.185448540581598,4.859789821836683
2011-05-15 04:30:00,54.900000000000006,0.007,54.893,9.924521552191841,4.761074966854519
2011-05-15 05:00:00,56.661,0.006,56.655,9.663594563802084,4.662360111872355
2011-05-15 05:30:00,58.080000000000005,0.024,58.056000000000004,9.543340047200521,4.570059219996135
2011-05-15 06:00:00,61.485,0.0,61.485,9.423085530598959,4.477758328119914
2011-05-15 06:30:00,73.031,0.024,73.007,9.341668023003471,4.412912845611572
2011-05-15 07:00:00,87.861,0.379,87.482,9.260250515407987,4.3480673631032305
2011-05-15 07:30:00,101.49200000000002,7.8020000000000005,93.69,9.65412394205729,4.164916661050585
2011-05-15 08:00:00,110.43900000000001,22.631,87.808,10.047997368706598,3.981765958997938
2011-05-15 08:30:00,115.74799999999999,43.922999999999995,71.825,10.901021321614584,3.9460251728693643
2011-05-15 09:00:00,121.626,63.813,57.812999999999995,11.754045274522568,3.9102843867407904
2011-05-15 09:30:00,111.89399999999999,82.11200000000001,29.782000000000007,12.569105360243055,3.825566781891717
2011-05-15 10:00:00,105.72,98.37100000000001,7.349000000000002,13.384165445963543,3.740849177042643
2011-05-15 10:30:00,87.90899999999999,108.924,-21.014999999999997,14.028069390190971,3.57976500193278
2011-05-15 11:00:00,80.592,115.88300000000001,-35.291,14.6719733344184,3.4186808268229165
