round,selected_clients,avg_local_train_loss,avg_local_val_loss,avg_local_train_task_loss,avg_local_train_rc_loss,avg_local_train_weighted_rc_loss,avg_local_train_total_loss,avg_local_train_rc_to_task_ratio,round_rc_to_task_ratio,global_rc_norm,avg_client_rc_rg_l2_norm,min_client_rc_rg_l2_norm,max_client_rc_rg_l2_norm,avg_personalized_head_ratio,avg_num_personalized_head_params,avg_num_head_params,avg_head_importance_mean,head_personalization_enabled_this_round,head_personalization_warmup_rounds,head_mask_update_interval,head_mask_updated_this_round,head_param_prefixes,head_param_exact_names,head_personalization_tau,use_head_importance_ema,head_importance_ema_beta,regional_val_loss,regional_val_MAE,regional_val_MSE,regional_val_RMSE,regional_val_MAPE_percent,regional_val_R2,avg_client_val_MAE,avg_client_val_MSE,avg_client_val_RMSE,avg_client_val_R2,regional_val_samples,head_mask_jaccard_mean,head_mask_hamming_change_rate_mean,head_selected_importance_mean_avg,head_unselected_importance_mean_avg,head_importance_gap_mean_ratio_avg,head_importance_gap_boundary_ratio_avg,head_importance_selected_share_avg
11,9,0.0009372659184706211,0.0007748348338268392,0.0009372659184706211,2.988924515226176e-05,2.988924515226176e-05,0.0009671551630259028,0.03248131633798806,0.0318898239350723,1.1745035648345947,0.014941545927690135,0.004431464709341526,0.023527758195996284,0.049999999999999996,16.0,320.0,1.8645583487063453e-07,True,5,1,True,,fc1.weight,0.05,False,,0.0007419492692707806,3.501065254211426,23.149566650390625,4.811399656065855,4.533078521490097,0.9735329151153564,0.887730148103502,1.4575313131014507,1.1887460853703804,0.8862747020191617,5211,0.5610212766581949,0.029166667101283867,2.274427162360679e-06,7.656261367320917e-08,41.07264615100714,1.1399589973667765,0.6357449433931732
12,9,0.0009355269753028705,0.0007481522013473352,0.0009355269753028705,3.10904591285052e-05,3.10904591285052e-05,0.0009666174346248009,0.03336230522070379,0.033233097405028625,1.1760319471359253,0.013655342420356141,0.005849489476531744,0.0224093496799469,0.049999999999999996,16.0,320.0,1.8993196388489903e-07,True,5,1,True,,fc1.weight,0.05,False,,0.000729557816134467,3.4232189655303955,22.05331802368164,4.696096040721659,4.452934116125107,0.9747862219810486,0.8883050216568841,1.4334777461157904,1.179001733657369,0.8880618810653687,5211,0.5475253791043264,0.029861111607816484,2.3863830378445527e-06,7.432928485362267e-08,39.6543217731748,1.0435999677709968,0.6240341365257068
13,9,0.00091424636420486,0.0007581872466422084,0.00091424636420486,2.7391301581661464e-05,2.7391301581661464e-05,0.0009416376643188203,0.030209550119061748,0.029960525547754024,1.1737343072891235,0.012531969385842482,0.005719166249036789,0.030454570427536964,0.049999999999999996,16.0,320.0,1.8941936335497505e-07,True,5,1,True,,fc1.weight,0.05,False,,0.000735392396734164,3.566608190536499,23.440969467163086,4.841587494527294,4.652350768446922,0.973199725151062,0.8962424265013801,1.4490465919176738,1.1849351248061426,0.8871109816763136,5211,0.6471426139124797,0.02222222260509928,2.426449089259424e-06,7.16809590460104e-08,47.27924850102842,1.0996993014621617,0.6425326406853216
14,9,0.0009108523541198234,0.0008034452459280475,0.0009108523541198234,2.7580283041075e-05,2.7580283041075e-05,0.0009384326368019328,0.030835912910644286,0.03027964179490626,1.1728163957595825,0.013000557147380378,0.004283196292817593,0.024056488648056984,0.049999999999999996,16.0,320.0,1.9360427611698267e-07,True,5,1,True,,fc1.weight,0.05,False,,0.0007368857240121687,3.6372509002685547,23.428096771240234,4.840257924040849,4.84788753092289,0.9732144474983215,0.9030948479970297,1.4519844518767462,1.1860076974127236,0.8873534997304281,5211,0.5304068985228405,0.031944444610012904,2.319463717981307e-06,8.171693870840369e-08,36.074296044301526,1.0848757248866185,0.620971422939289
15,9,0.0008931229035228251,0.0008131239455784733,0.0008931229035228251,2.488954124319056e-05,2.488954124319056e-05,0.0009180124449485917,0.0286912994496127,0.027867991199361824,1.1730461120605469,0.016916881056709424,0.007028769236057997,0.029280470684170723,0.049999999999999996,16.0,320.0,2.25463248663497e-07,True,5,1,True,,fc1.weight,0.05,False,,0.0007200613452733929,3.3797664642333984,21.10491371154785,4.594008457931684,4.427700862288475,0.9758705496788025,0.8773636553022597,1.4132038089964125,1.170857268084871,0.8893946872817146,5211,0.4941622022081792,0.03611111133876774,2.8802769133701786e-06,8.5736218410873e-08,48.22854066287002,1.1505895165143907,0.652695540540514
16,9,0.0008982538667786292,0.0007444841110398453,0.0008982538667786292,2.4668810362942838e-05,2.4668810362942838e-05,0.0009229226767827419,0.028024527513292145,0.027463071685901563,1.1735846996307373,0.012569116583714882,0.0065056076273322105,0.019060621038079262,0.049999999999999996,16.0,320.0,1.7579722329704359e-07,True,5,1,True,,fc1.weight,0.05,False,,0.0007149865096969926,3.373350143432617,20.596240997314453,4.538308164648414,4.407088086009026,0.976452112197876,0.8743491702609592,1.4036704566743639,1.1668906738227713,0.8903810116979811,5211,0.4863254461728908,0.03611111133876774,2.2294494609948542e-06,6.771027025686761e-08,39.472083806903825,1.1236727047932586,0.6483996656712987
17,9,0.0008902805017772718,0.0007417340783074109,0.0008902805017772718,2.4832636400648565e-05,2.4832636400648565e-05,0.0009151131381589096,0.028461400551619522,0.027893047554317985,1.1736583709716797,0.011333908264835676,0.0060473838821053505,0.02688107267022133,0.049999999999999996,16.0,320.0,2.179560764956376e-07,True,5,1,True,,fc1.weight,0.05,False,,0.0007268883048131892,3.6245458126068115,23.334157943725586,4.830544269927104,4.827824607491493,0.9733218550682068,0.8947629729906718,1.423474649588267,1.1758699307359999,0.8881891833411323,5211,0.4750833549307996,0.0375000001448724,2.844268461643651e-06,7.972911411780104e-08,43.813983061085494,1.0518860721695562,0.6594360563914895
18,9,0.0008811830327007498,0.0008052642830113863,0.0008811830327007498,2.3482727934004917e-05,2.3482727934004917e-05,0.0009046657602148653,0.02768097399974466,0.02664909222705219,1.1730751991271973,0.015044836016992727,0.009206102229654789,0.028068935498595238,0.049999999999999996,16.0,320.0,1.94340632080841e-07,True,5,1,True,,fc1.weight,0.05,False,,0.0007140148292367888,3.448167085647583,21.085765838623047,4.591923980057057,4.567880555987358,0.9758924841880798,0.878549251291487,1.4000816411442227,1.1658816983599742,0.8902504179212782,5211,0.5837675461743304,0.02777777782951792,2.448863822242705e-06,7.568151472854104e-08,41.039275368434105,1.059668538275077,0.6567394081901594
19,9,0.0008767373861313355,0.0006843769144314037,0.0008767373861313355,2.373179447223935e-05,2.373179447223935e-05,0.0009004691797580443,0.027723692445705342,0.027068304398297913,1.1701886653900146,0.008587043991105424,0.004175059497356415,0.012094000354409218,0.049999999999999996,16.0,320.0,2.1691667800243724e-07,True,5,1,True,,fc1.weight,0.05,False,,0.000704619090802584,3.3241093158721924,20.0906982421875,4.482264856318455,4.361043497920036,0.9770300984382629,0.8686177531878153,1.3803979290856256,1.157865170628475,0.8914797372288175,5211,0.5163473487770163,0.03333333326089713,2.8052166926152545e-06,8.069036339662607e-08,49.43909377960211,1.1056139106813945,0.6595321067534446
20,9,0.0008684046269805461,0.0007145370266444026,0.0008684046269805461,2.1059704118920073e-05,2.1059704118920073e-05,0.0008894643309986831,0.024860591562235492,0.024251027044724423,1.1706252098083496,0.011482560748441352,0.006061220075935125,0.0193320345133543,0.049999999999999996,16.0,320.0,1.9430415360627902e-07,True,5,1,True,,fc1.weight,0.05,False,,0.0007377549726831502,3.9489855766296387,25.59572982788086,5.0592222552365556,5.4016634821891785,0.9707361459732056,0.9100773599412706,1.447268499268426,1.185113670939319,0.8862488667170206,5211,0.5598306261921822,0.029861111607816484,2.4579133426843528e-06,7.516682818820836e-08,39.11888371676961,1.0668242143422715,0.6392542209215697
