round,client_id,client_name,tau,head_prefixes,head_exact_names,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,use_head_importance_ema,head_importance_ema_beta,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
8,4,client_4,0.05,,fc1.weight,320,16,0.05,0.6,0.02500000037252903,False,,2.1238598222339533e-06,2.4081473226546622e-08,1.4716243299517373e-06,0.0,5.457009706333338e-07,6.113034487498226e-06,0.0,5.244604608378722e-07,5.457009706333338e-07,88.19110073349017,1471624.3299517373,1.0404977512771474,3.3981756132561713e-05,7.320767508645076e-06,0.8227525176187105,1.20975641948462e-06,0.0
8,5,client_5,0.05,,fc1.weight,320,16,0.05,0.6842105263157895,0.01875000074505806,False,,7.959119145084514e-06,1.6482964793330618e-07,4.481487621887936e-06,0.0,2.2177819118951447e-06,3.440785803832114e-05,0.0,2.1513337742362637e-06,2.2177819118951447e-06,48.28664599016158,4481487.621887936,1.0308864703228118,0.0001273459056392312,5.01082104165107e-05,0.717627225291309,4.642271051125135e-06,0.0
8,6,client_6,0.05,,fc1.weight,320,16,0.05,0.45454545454545453,0.03750000149011612,False,,1.5293975934582704e-06,8.287484215345748e-08,1.1960747201555932e-06,0.0,8.502197488269303e-07,5.607373623206513e-06,0.0,7.641837669325469e-07,8.502197488269303e-07,18.454082078904893,1196074.7201555932,1.1125840053574079,2.447036240482703e-05,2.5193952751578763e-05,0.49271517859550346,1.0698926189434133e-06,0.0
8,7,client_7,0.05,,fc1.weight,320,16,0.05,0.6842105263157895,0.01875000074505806,False,,1.5572577893863127e-06,4.105575140095575e-08,1.2463871144063887e-06,0.0,3.7177056810833164e-07,5.366855475585908e-06,0.0,3.4834107509595924e-07,3.7177056810833164e-07,37.92939617112672,1246387.1144063887,1.0672571437312546,2.491612576704938e-05,1.2480948498705402e-05,0.6662586737061107,9.152616371466138e-07,0.0
8,8,client_8,0.05,,fc1.weight,320,16,0.05,0.45454545454545453,0.03750000149011612,False,,4.115961402817447e-06,9.084370608303596e-08,3.6431781609280733e-06,0.0,1.4385462918653502e-06,8.043592060857918e-06,0.0,1.3807294862999697e-06,1.4385462918653502e-06,45.307663817584285,3643178.1609280733,1.0418733461302163,6.585538358194754e-05,2.7616486477199942e-05,0.7045476124071094,2.488067821104778e-06,0.0
8,9,client_9,0.05,,fc1.weight,320,16,0.05,0.5238095238095238,0.03125,False,,1.8191012607360335e-06,4.451623504539206e-08,1.4628946019001887e-06,0.0,8.326609872710833e-07,5.250096819509054e-06,0.0,7.784529429955e-07,8.326609872710833e-07,40.862853653897965,1462894.6019001887,1.0696342343221923,2.9105622161296196e-05,1.3532935554394498e-05,0.6826127110761258,1.0873039855141542e-06,0.0
9,1,client_1,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,False,,4.594830556925444e-06,1.7912134911080697e-07,4.530930482360418e-06,0.0,2.4101916551444447e-06,1.04689488580334e-05,0.0,2.2005483515386004e-06,2.4101916551444447e-06,25.65191099678485,4530930.482360418,1.0952681672234548,7.351729436777532e-05,5.445288843475282e-05,0.574487682859161,2.9048842407064512e-06,0.0
9,2,client_2,0.05,,fc1.weight,320,16,0.05,0.5238095238095238,0.03125,False,,1.1688252534725052e-06,2.5889461685183228e-08,9.327895611477288e-07,0.0,5.184461997487233e-07,2.938777470262721e-06,0.0,4.840456995225395e-07,5.184461997487233e-07,45.14501393157499,932789.5611477288,1.0710664906095118,1.870120468083769e-05,7.870396075304598e-06,0.7038041911235073,7.227389460240374e-07,0.0
9,3,client_3,0.05,,fc1.weight,320,16,0.05,0.391304347826087,0.04374999925494194,False,,2.277278461804144e-06,9.732519613935196e-08,1.2761617540490988e-06,0.0,8.929733894547098e-07,1.4232627108867746e-05,0.0,8.609702604189806e-07,8.929733894547098e-07,23.398412268609878,1276161.7540490988,1.0371697993962723,3.643645322881639e-05,2.95868594548665e-05,0.5518725310181055,1.4845481928205118e-06,0.0
9,4,client_4,0.05,,fc1.weight,320,16,0.05,0.45454545454545453,0.03750000149011612,False,,2.2487727733278007e-06,4.727554581441641e-08,1.8202773617304047e-06,0.0,7.351353019657836e-07,6.809224942116998e-06,0.0,6.32456192306563e-07,7.351353019657836e-07,47.56635102224546,1820277.3617304047,1.162347919998751,3.598036346375011e-05,1.4371766155818477e-05,0.7145747959623955,1.3540552572521847e-06,0.0
9,5,client_5,0.05,,fc1.weight,320,16,0.05,0.7777777777777778,0.012500000186264515,False,,3.712998278615487e-06,1.2716441054530614e-07,2.858061407096102e-06,0.0,1.3700349654754973e-06,1.3254283658170607e-05,0.0,1.3645387753058458e-06,1.3700349654754973e-06,29.198177890462045,2858061.407096102,1.0040271381377797,5.940796836512163e-05,3.865798134938814e-05,0.6057960783765866,2.2836388779978734e-06,0.0
9,6,client_6,0.05,,fc1.weight,320,16,0.05,0.45454545454545453,0.03750000149011612,False,,1.6977711787546923e-06,1.0670156993024844e-07,1.423471758243977e-06,0.0,9.352043548460642e-07,3.759249693757738e-06,0.0,9.101904083763657e-07,9.352043548460642e-07,15.911249184199844,1423471.758243977,1.027480974045138,2.716434028116055e-05,3.2437277695862576e-05,0.4557651410716311,1.226871290782583e-06,0.0
9,7,client_7,0.05,,fc1.weight,320,16,0.05,0.45454545454545453,0.03750000149011612,False,,2.5061801025572095e-06,6.299927698334485e-08,1.4277102309279144e-06,0.0,8.418383004027419e-07,9.071540262084454e-06,0.0,8.175288144229853e-07,8.418383004027419e-07,39.78046165129971,1427710.2309279144,1.0297340666369623,4.009887925349176e-05,1.915177927003242e-05,0.676766800166526,1.4975830708863214e-06,0.0
9,8,client_8,0.05,,fc1.weight,320,16,0.05,0.45454545454545453,0.03750000149011612,False,,1.1032497155838428e-06,4.2336678100008367e-08,8.360275671748241e-07,0.0,5.631051749332983e-07,3.21185939355928e-06,0.0,5.613585472019622e-07,5.631051749332983e-07,26.05834247635854,836027.5671748241,1.0031096429018387,1.765199522196781e-05,1.2870349564764183e-05,0.578330228787366,7.358377160926466e-07,0.0
9,9,client_9,0.05,,fc1.weight,320,16,0.05,0.391304347826087,0.04374999925494194,False,,5.23115732420365e-06,5.304419502538033e-08,2.6283906890967046e-06,0.0,1.27089845136652e-06,1.8054293832392432e-05,0.0,1.1616451729423716e-06,1.27089845136652e-06,98.61698730112536,2628390.6890967046,1.0940495315776058,8.369852002942935e-05,1.6125435649883002e-05,0.8384612553308574,2.882167791540269e-06,0.0
10,1,client_1,0.05,,fc1.weight,320,16,0.05,0.7777777777777778,0.012500000186264515,False,,5.3357659055564e-06,1.9191882032694608e-07,4.556593694360345e-06,0.0,1.7879041251944727e-06,1.53413293446647e-05,0.0,1.7015232742778608e-06,1.7879041251944727e-06,27.8020576325396,4556593.694360345,1.0507661584512347,8.537225221516564e-05,5.834332114318386e-05,0.5940361898585401,3.318785502415267e-06,0.0
10,2,client_2,0.05,,fc1.weight,320,16,0.05,0.6,0.02500000037252903,False,,2.7373097850613703e-06,3.053640519330915e-08,2.4544484631405794e-06,0.0,5.118396870784636e-07,8.5697565737064e-06,0.0,4.838609584112419e-07,5.118396870784636e-07,89.63792986776507,2454448.4631405794,1.0578217158445073,4.379695383249782e-05,9.283066901843995e-06,0.8251118292998358,1.5241042774505331e-06,0.0
