datetime_utc_hour_start,datetime_utc_hour_end,REGION,rrp_aud_per_mwh_mean,rrp_aud_per_mwh_demand_weighted,total_demand_mw_mean,n_halfhours
2011-03-08 06:00:00+00:00,2011-03-08 07:00:00+00:00,NSW1,31.825000000000003,31.82548592251012,10166.23,2
2011-03-08 07:00:00+00:00,2011-03-08 08:00:00+00:00,NSW1,29.405,29.40778974502908,9762.29,2
2011-03-08 08:00:00+00:00,2011-03-08 09:00:00+00:00,NSW1,30.095,30.0997055824031,9565.325,2
2011-03-08 09:00:00+00:00,2011-03-08 10:00:00+00:00,NSW1,29.71,29.729374400675486,9427.279999999999,2
2011-03-08 10:00:00+00:00,2011-03-08 11:00:00+00:00,NSW1,26.0,26.012493775385437,8894.125,2
2011-03-08 11:00:00+00:00,2011-03-08 12:00:00+00:00,NSW1,25.244999999999997,25.24646584252757,8540.225,2
2011-03-08 12:00:00+00:00,2011-03-08 13:00:00+00:00,NSW1,27.075000000000003,27.085308817798946,8289.03,2
2011-03-08 13:00:00+00:00,2011-03-08 14:00:00+00:00,NSW1,25.39,25.39271588883341,7901.115,2
2011-03-08 14:00:00+00:00,2011-03-08 15:00:00+00:00,NSW1,21.7,21.728466124589467,7551.2,2
2011-03-08 15:00:00+00:00,2011-03-08 16:00:00+00:00,NSW1,20.03,20.04289463132419,6983.1,2
2011-03-08 16:00:00+00:00,2011-03-08 17:00:00+00:00,NSW1,19.259999999999998,19.257838165373563,6617.805,2
2011-03-08 17:00:00+00:00,2011-03-08 18:00:00+00:00,NSW1,19.685000000000002,19.685187359986312,6604.265,2
2011-03-08 18:00:00+00:00,2011-03-08 19:00:00+00:00,NSW1,20.295,20.30301567566875,7021.71,2
2011-03-08 19:00:00+00:00,2011-03-08 20:00:00+00:00,NSW1,27.815,27.90890224692632,8129.105,2
2011-03-08 20:00:00+00:00,2011-03-08 21:00:00+00:00,NSW1,33.760000000000005,33.76900919403486,9061.310000000001,2
2011-03-08 21:00:00+00:00,2011-03-08 22:00:00+00:00,NSW1,30.625,30.62490777822518,9399.895,2
2011-03-08 22:00:00+00:00,2011-03-08 23:00:00+00:00,NSW1,31.765,31.76524602886427,9625.395,2
2011-03-08 23:00:00+00:00,2011-03-09 00:00:00+00:00,NSW1,31.240000000000002,31.236628235294116,9860.0,2
2011-03-09 00:00:00+00:00,2011-03-09 01:00:00+00:00,NSW1,30.005000000000003,30.012842206432186,9900.055,2
2011-03-09 01:00:00+00:00,2011-03-09 02:00:00+00:00,NSW1,32.46,32.46046679757319,9986.77,2
2011-03-09 02:00:00+00:00,2011-03-09 03:00:00+00:00,NSW1,30.445,30.447498012724562,10001.130000000001,2
2011-03-09 03:00:00+00:00,2011-03-09 04:00:00+00:00,NSW1,31.2,31.199964690647764,10116.3,2
2011-03-09 04:00:00+00:00,2011-03-09 05:00:00+00:00,NSW1,29.34,29.339014556634645,10159.285,2
2011-03-09 05:00:00+00:00,2011-03-09 06:00:00+00:00,NSW1,30.79,30.789813223692477,10271.11,2
2011-03-09 06:00:00+00:00,2011-03-09 07:00:00+00:00,NSW1,28.925,28.926560572474944,10168.48,2
2011-03-09 07:00:00+00:00,2011-03-09 08:00:00+00:00,NSW1,28.055,28.05849778454143,9810.61,2
2011-03-09 08:00:00+00:00,2011-03-09 09:00:00+00:00,NSW1,26.915,26.915962514568346,9712.84,2
2011-03-09 09:00:00+00:00,2011-03-09 10:00:00+00:00,NSW1,26.64,26.642284138354967,9630.59,2
2011-03-09 10:00:00+00:00,2011-03-09 11:00:00+00:00,NSW1,25.48,25.483586232685003,9092.55,2
2011-03-09 11:00:00+00:00,2011-03-09 12:00:00+00:00,NSW1,25.035,25.03885289012721,8757.4,2
2011-03-09 12:00:00+00:00,2011-03-09 13:00:00+00:00,NSW1,25.705,25.708551124351963,8455.314999999999,2
2011-03-09 13:00:00+00:00,2011-03-09 14:00:00+00:00,NSW1,25.235,25.239313869573802,7978.075000000001,2
2011-03-09 14:00:00+00:00,2011-03-09 15:00:00+00:00,NSW1,20.92,20.931800916556167,7522.725,2
2011-03-09 15:00:00+00:00,2011-03-09 16:00:00+00:00,NSW1,19.665,19.66580713337079,7047.72,2
2011-03-09 16:00:00+00:00,2011-03-09 17:00:00+00:00,NSW1,18.560000000000002,18.559419073455132,6672.1,2
2011-03-09 17:00:00+00:00,2011-03-09 18:00:00+00:00,NSW1,19.65,19.650296677339767,6667.85,2
2011-03-09 18:00:00+00:00,2011-03-09 19:00:00+00:00,NSW1,20.59,20.599491122645237,7107.41,2
2011-03-09 19:00:00+00:00,2011-03-09 20:00:00+00:00,NSW1,29.35,29.381856638646862,8210.86,2
2011-03-09 20:00:00+00:00,2011-03-09 21:00:00+00:00,NSW1,32.835,32.8559835871161,9212.275000000001,2
2011-03-09 21:00:00+00:00,2011-03-09 22:00:00+00:00,NSW1,29.625,29.622356142094247,9630.509999999998,2
2011-03-09 22:00:00+00:00,2011-03-09 23:00:00+00:00,NSW1,32.375,32.37699620304176,10000.11,2
2011-03-09 23:00:00+00:00,2011-03-10 00:00:00+00:00,NSW1,32.075,32.074529728873856,10105.075,2
2011-03-10 00:00:00+00:00,2011-03-10 01:00:00+00:00,NSW1,32.745,32.746021563562024,10182.455,2
2011-03-10 01:00:00+00:00,2011-03-10 02:00:00+00:00,NSW1,33.035,33.035000358963664,10237.805,2
2011-03-10 02:00:00+00:00,2011-03-10 03:00:00+00:00,NSW1,33.345,33.34543431012843,10290.285,2
2011-03-10 03:00:00+00:00,2011-03-10 04:00:00+00:00,NSW1,32.849999999999994,32.85156644724016,10310.21,2
2011-03-10 04:00:00+00:00,2011-03-10 05:00:00+00:00,NSW1,31.619999999999997,31.620472890390474,10170.009999999998,2
2011-03-10 05:00:00+00:00,2011-03-10 06:00:00+00:00,NSW1,32.545,32.54470301545364,10162.65,2
2011-03-10 06:00:00+00:00,2011-03-10 07:00:00+00:00,NSW1,28.81,28.80778852778134,9986.56,2
2011-03-10 07:00:00+00:00,2011-03-10 08:00:00+00:00,NSW1,27.365000000000002,27.366001655667354,9748.335,2
2011-03-10 08:00:00+00:00,2011-03-10 09:00:00+00:00,NSW1,27.8,27.804442999002646,9685.619999999999,2
2011-03-10 09:00:00+00:00,2011-03-10 10:00:00+00:00,NSW1,28.560000000000002,28.571937491714657,9580.17,2
2011-03-10 10:00:00+00:00,2011-03-10 11:00:00+00:00,NSW1,25.985,26.00586315714859,8958.305,2
2011-03-10 11:00:00+00:00,2011-03-10 12:00:00+00:00,NSW1,25.18,25.1805411929471,8654.03,2
2011-03-10 12:00:00+00:00,2011-03-10 13:00:00+00:00,NSW1,27.12,27.13825139222644,8383.154999999999,2
2011-03-10 13:00:00+00:00,2011-03-10 14:00:00+00:00,NSW1,25.380000000000003,25.380867122200943,7985.495,2
2011-03-10 14:00:00+00:00,2011-03-10 15:00:00+00:00,NSW1,22.395,22.42625631487821,7589.22,2
2011-03-10 15:00:00+00:00,2011-03-10 16:00:00+00:00,NSW1,19.89,19.8995022416861,7019.27,2
2011-03-10 16:00:00+00:00,2011-03-10 17:00:00+00:00,NSW1,19.58,19.580345512927682,6669.215,2
2011-03-10 17:00:00+00:00,2011-03-10 18:00:00+00:00,NSW1,19.78,19.780556311703826,6663.889999999999,2
2011-03-10 18:00:00+00:00,2011-03-10 19:00:00+00:00,NSW1,21.979999999999997,22.032470476971092,7137.225,2
2011-03-10 19:00:00+00:00,2011-03-10 20:00:00+00:00,NSW1,28.715,28.76371899854439,8247.395,2
2011-03-10 20:00:00+00:00,2011-03-10 21:00:00+00:00,NSW1,33.28,33.298405934703354,9252.695,2
2011-03-10 21:00:00+00:00,2011-03-10 22:00:00+00:00,NSW1,31.57,31.570894558852967,9743.349999999999,2
2011-03-10 22:00:00+00:00,2011-03-10 23:00:00+00:00,NSW1,33.875,33.87645456262542,10138.735,2
2011-03-10 23:00:00+00:00,2011-03-11 00:00:00+00:00,NSW1,36.81999999999999,36.82153512842365,10284.904999999999,2
2011-03-11 00:00:00+00:00,2011-03-11 01:00:00+00:00,NSW1,35.74,35.739854095198766,10314.945,2
2011-03-11 01:00:00+00:00,2011-03-11 02:00:00+00:00,NSW1,35.620000000000005,35.62058730791287,10288.3,2
2011-03-11 02:00:00+00:00,2011-03-11 03:00:00+00:00,NSW1,33.665,33.66781958341319,10252.605,2
2011-03-11 03:00:00+00:00,2011-03-11 04:00:00+00:00,NSW1,33.78,33.78246055490975,10211.029999999999,2
2011-03-11 04:00:00+00:00,2011-03-11 05:00:00+00:00,NSW1,34.055,34.054938936331844,10182.404999999999,2
2011-03-11 05:00:00+00:00,2011-03-11 06:00:00+00:00,NSW1,35.53,35.531736248521845,10198.54,2
2011-03-11 06:00:00+00:00,2011-03-11 07:00:00+00:00,NSW1,31.03,31.033595689617655,9880.33,2
2011-03-11 07:00:00+00:00,2011-03-11 08:00:00+00:00,NSW1,27.520000000000003,27.52699581874809,9430.189999999999,2
2011-03-11 08:00:00+00:00,2011-03-11 09:00:00+00:00,NSW1,25.645,25.646932928944107,9312.81,2
2011-03-11 09:00:00+00:00,2011-03-11 10:00:00+00:00,NSW1,26.509999999999998,26.517012049297442,9161.529999999999,2
2011-03-11 10:00:00+00:00,2011-03-11 11:00:00+00:00,NSW1,25.36,25.360400281869257,8720.355,2
2011-03-11 11:00:00+00:00,2011-03-11 12:00:00+00:00,NSW1,25.265,25.265520301103106,8605.69,2
2011-03-11 12:00:00+00:00,2011-03-11 13:00:00+00:00,NSW1,25.485,25.484958453472117,8394.805,2
2011-03-11 13:00:00+00:00,2011-03-11 14:00:00+00:00,NSW1,25.4,25.405032831973685,7929.77,2
2011-03-11 14:00:00+00:00,2011-03-11 15:00:00+00:00,NSW1,23.615000000000002,23.632355285131634,7514.95,2
2011-03-11 15:00:00+00:00,2011-03-11 16:00:00+00:00,NSW1,19.935,19.948287625683985,6917.15,2
2011-03-11 16:00:00+00:00,2011-03-11 17:00:00+00:00,NSW1,18.425,18.422274564222977,6528.855,2
2011-03-11 17:00:00+00:00,2011-03-11 18:00:00+00:00,NSW1,14.105,14.104988649222369,6411.455,2
2011-03-11 18:00:00+00:00,2011-03-11 19:00:00+00:00,NSW1,20.119999999999997,20.121106604204318,6603.445,2
2011-03-11 19:00:00+00:00,2011-03-11 20:00:00+00:00,NSW1,21.945,21.958270405591847,6954.405000000001,2
2011-03-11 20:00:00+00:00,2011-03-11 21:00:00+00:00,NSW1,24.935,24.93587004630577,7528.219999999999,2
2011-03-11 21:00:00+00:00,2011-03-11 22:00:00+00:00,NSW1,25.285,25.28456909269033,8354.755000000001,2
2011-03-11 22:00:00+00:00,2011-03-11 23:00:00+00:00,NSW1,27.1,27.105604181570474,8995.185000000001,2
2011-03-11 23:00:00+00:00,2011-03-12 00:00:00+00:00,NSW1,30.345,30.34517045976543,9197.625,2
2011-03-12 00:00:00+00:00,2011-03-12 01:00:00+00:00,NSW1,30.695,30.694988500279297,9228.485,2
2011-03-12 01:00:00+00:00,2011-03-12 02:00:00+00:00,NSW1,30.29,30.290272241545622,9309.380000000001,2
2011-03-12 02:00:00+00:00,2011-03-12 03:00:00+00:00,NSW1,30.494999999999997,30.494534959995782,9398.385,2
2011-03-12 03:00:00+00:00,2011-03-12 04:00:00+00:00,NSW1,31.445,31.444985595169506,9449.955,2
2011-03-12 04:00:00+00:00,2011-03-12 05:00:00+00:00,NSW1,31.53,31.53080332360339,9487.895,2
2011-03-12 05:00:00+00:00,2011-03-12 06:00:00+00:00,NSW1,32.08,32.07975068695662,9409.255,2
2011-03-12 06:00:00+00:00,2011-03-12 07:00:00+00:00,NSW1,31.195,31.195876789658747,9301.005000000001,2
2011-03-12 07:00:00+00:00,2011-03-12 08:00:00+00:00,NSW1,30.795,30.795900927611655,9123.43,2
2011-03-12 08:00:00+00:00,2011-03-12 09:00:00+00:00,NSW1,31.130000000000003,31.134763521108763,9073.96,2
2011-03-12 09:00:00+00:00,2011-03-12 10:00:00+00:00,NSW1,30.395,30.399660211963354,9046.375,2
2011-03-12 10:00:00+00:00,2011-03-12 11:00:00+00:00,NSW1,28.375,28.380979993342596,8712.099999999999,2
2011-03-12 11:00:00+00:00,2011-03-12 12:00:00+00:00,NSW1,27.165,27.175186553500126,8465.400000000001,2
2011-03-12 12:00:00+00:00,2011-03-12 13:00:00+00:00,NSW1,28.155,28.152558045951668,8163.36,2
2011-03-12 13:00:00+00:00,2011-03-12 14:00:00+00:00,NSW1,26.595,26.601639530397254,7697.57,2
2011-03-12 14:00:00+00:00,2011-03-12 15:00:00+00:00,NSW1,23.81,23.828133243487986,7294.014999999999,2
2011-03-12 15:00:00+00:00,2011-03-12 16:00:00+00:00,NSW1,20.82,20.83548885512578,6835.205,2
2011-03-12 16:00:00+00:00,2011-03-12 17:00:00+00:00,NSW1,19.305,19.304303341304127,6532.18,2
2011-03-12 17:00:00+00:00,2011-03-12 18:00:00+00:00,NSW1,19.585,19.584929481376626,6456.805,2
2011-03-12 18:00:00+00:00,2011-03-12 19:00:00+00:00,NSW1,19.604999999999997,19.604854936956013,6545.43,2
2011-03-12 19:00:00+00:00,2011-03-12 20:00:00+00:00,NSW1,21.61,21.612276157226592,6708.280000000001,2
2011-03-12 20:00:00+00:00,2011-03-12 21:00:00+00:00,NSW1,24.619999999999997,24.62144055419594,7093.52,2
2011-03-12 21:00:00+00:00,2011-03-12 22:00:00+00:00,NSW1,25.299999999999997,25.300231628261837,7837.99,2
2011-03-12 22:00:00+00:00,2011-03-12 23:00:00+00:00,NSW1,26.625,26.64206195280442,8427.06,2
2011-03-12 23:00:00+00:00,2011-03-13 00:00:00+00:00,NSW1,29.95,29.945960532110316,8821.855,2
2011-03-13 00:00:00+00:00,2011-03-13 01:00:00+00:00,NSW1,30.02,30.025463410745605,9032.16,2
2011-03-13 01:00:00+00:00,2011-03-13 02:00:00+00:00,NSW1,31.525,31.53011399310769,9256.7,2
2011-03-13 02:00:00+00:00,2011-03-13 03:00:00+00:00,NSW1,32.785,32.78478492543372,9484.85,2
2011-03-13 03:00:00+00:00,2011-03-13 04:00:00+00:00,NSW1,33.52,33.51833659163961,9688.060000000001,2
2011-03-13 04:00:00+00:00,2011-03-13 05:00:00+00:00,NSW1,32.59,32.58927016733589,9864.59,2
2011-03-13 05:00:00+00:00,2011-03-13 06:00:00+00:00,NSW1,32.21,32.21029749527732,9933.435,2
2011-03-13 06:00:00+00:00,2011-03-13 07:00:00+00:00,NSW1,31.485,31.48581948206575,9847.775,2
2011-03-13 07:00:00+00:00,2011-03-13 08:00:00+00:00,NSW1,31.875,31.874556340890287,9694.380000000001,2
2011-03-13 08:00:00+00:00,2011-03-13 09:00:00+00:00,NSW1,32.56,32.56286662458498,9632.060000000001,2
2011-03-13 09:00:00+00:00,2011-03-13 10:00:00+00:00,NSW1,31.535,31.544776549997277,9552.92,2
2011-03-13 10:00:00+00:00,2011-03-13 11:00:00+00:00,NSW1,26.495,26.5131350549302,9024.18,2
2011-03-13 11:00:00+00:00,2011-03-13 12:00:00+00:00,NSW1,25.145,25.147247768525066,8538.634999999998,2
2011-03-13 12:00:00+00:00,2011-03-13 13:00:00+00:00,NSW1,25.485,25.4877121869651,8097.34,2
2011-03-13 13:00:00+00:00,2011-03-13 14:00:00+00:00,NSW1,24.535,24.537583060588606,7638.4,2
2011-03-13 14:00:00+00:00,2011-03-13 15:00:00+00:00,NSW1,19.16,19.173747191305868,7341.045,2
2011-03-13 15:00:00+00:00,2011-03-13 16:00:00+00:00,NSW1,19.229999999999997,19.235347927609407,6892.885,2
2011-03-13 16:00:00+00:00,2011-03-13 17:00:00+00:00,NSW1,19.155,19.15729912870024,6647.54,2
2011-03-13 17:00:00+00:00,2011-03-13 18:00:00+00:00,NSW1,19.325,19.328300672739733,6691.295,2
2011-03-13 18:00:00+00:00,2011-03-13 19:00:00+00:00,NSW1,20.21,20.216872233983167,7121.025,2
2011-03-13 19:00:00+00:00,2011-03-13 20:00:00+00:00,NSW1,25.36,25.36035531708817,8130.625,2
2011-03-13 20:00:00+00:00,2011-03-13 21:00:00+00:00,NSW1,27.57,27.563956173209718,9020.51,2
2011-03-13 21:00:00+00:00,2011-03-13 22:00:00+00:00,NSW1,27.43,27.443949817527223,9660.345,2
2011-03-13 22:00:00+00:00,2011-03-13 23:00:00+00:00,NSW1,32.305,32.311640716979994,10251.89,2
2011-03-13 23:00:00+00:00,2011-03-14 00:00:00+00:00,NSW1,32.95,32.949671254677206,10556.5,2
2011-03-14 00:00:00+00:00,2011-03-14 01:00:00+00:00,NSW1,32.765,32.7645851180279,10606.39,2
2011-03-14 01:00:00+00:00,2011-03-14 02:00:00+00:00,NSW1,30.425,30.426811044514093,10543.515,2
2011-03-14 02:00:00+00:00,2011-03-14 03:00:00+00:00,NSW1,29.060000000000002,29.06054799533229,10411.95,2
2011-03-14 03:00:00+00:00,2011-03-14 04:00:00+00:00,NSW1,28.240000000000002,28.243081805674414,10306.619999999999,2
2011-03-14 04:00:00+00:00,2011-03-14 05:00:00+00:00,NSW1,27.985,27.984882572120345,10054.895,2
2011-03-14 05:00:00+00:00,2011-03-14 06:00:00+00:00,NSW1,27.36,27.36010832815147,9930.474999999999,2
2011-03-14 06:00:00+00:00,2011-03-14 07:00:00+00:00,NSW1,27.345,27.345488902071914,9751.595000000001,2
2011-03-14 07:00:00+00:00,2011-03-14 08:00:00+00:00,NSW1,25.895000000000003,25.895998381820323,9417.990000000002,2
2011-03-14 08:00:00+00:00,2011-03-14 09:00:00+00:00,NSW1,25.31,25.31,9241.09,2
2011-03-14 09:00:00+00:00,2011-03-14 10:00:00+00:00,NSW1,25.29,25.29,8996.375,2
2011-03-14 10:00:00+00:00,2011-03-14 11:00:00+00:00,NSW1,25.235,25.234904367815822,8500.015,2
2011-03-14 11:00:00+00:00,2011-03-14 12:00:00+00:00,NSW1,23.83,23.846289837449824,8256.835,2
2011-03-14 12:00:00+00:00,2011-03-14 13:00:00+00:00,NSW1,23.72,23.730705562689227,8052.58,2
2011-03-14 13:00:00+00:00,2011-03-14 14:00:00+00:00,NSW1,20.705,20.7034233166855,7680.68,2
2011-03-14 14:00:00+00:00,2011-03-14 15:00:00+00:00,NSW1,18.82,18.832650310119263,7316.54,2
2011-03-14 15:00:00+00:00,2011-03-14 16:00:00+00:00,NSW1,19.810000000000002,19.821584342128464,6806.799999999999,2
2011-03-14 16:00:00+00:00,2011-03-14 17:00:00+00:00,NSW1,18.384999999999998,18.38272380333663,6495.77,2
2011-03-14 17:00:00+00:00,2011-03-14 18:00:00+00:00,NSW1,19.6,19.600701787984576,6500.895,2
2011-03-14 18:00:00+00:00,2011-03-14 19:00:00+00:00,NSW1,21.45,21.46444347088608,6939.035,2
2011-03-14 19:00:00+00:00,2011-03-14 20:00:00+00:00,NSW1,26.94,27.004176016849833,8076.045,2
2011-03-14 20:00:00+00:00,2011-03-14 21:00:00+00:00,NSW1,31.53,31.530771665420733,9009.345000000001,2
2011-03-14 21:00:00+00:00,2011-03-14 22:00:00+00:00,NSW1,28.525,28.526468984122257,9396.8,2
2011-03-14 22:00:00+00:00,2011-03-14 23:00:00+00:00,NSW1,29.810000000000002,29.81234384136396,9748.099999999999,2
2011-03-14 23:00:00+00:00,2011-03-15 00:00:00+00:00,NSW1,29.895000000000003,29.895075752578336,9929.365,2
2011-03-15 00:00:00+00:00,2011-03-15 01:00:00+00:00,NSW1,29.775,29.775081402505457,9935.505,2
2011-03-15 01:00:00+00:00,2011-03-15 02:00:00+00:00,NSW1,29.9,29.900024354947767,9961.015,2
2011-03-15 02:00:00+00:00,2011-03-15 03:00:00+00:00,NSW1,30.125,30.124843512751386,10004.01,2
2011-03-15 03:00:00+00:00,2011-03-15 04:00:00+00:00,NSW1,31.955,31.954933856072003,10084.07,2
2011-03-15 04:00:00+00:00,2011-03-15 05:00:00+00:00,NSW1,30.465,30.464990726732267,10036.915,2
2011-03-15 05:00:00+00:00,2011-03-15 06:00:00+00:00,NSW1,30.58,30.5800796072708,10024.21,2
2011-03-15 06:00:00+00:00,2011-03-15 07:00:00+00:00,NSW1,30.115,30.114348989016744,9866.385,2
2011-03-15 07:00:00+00:00,2011-03-15 08:00:00+00:00,NSW1,29.295,29.294972515991486,9535.544999999998,2
2011-03-15 08:00:00+00:00,2011-03-15 09:00:00+00:00,NSW1,29.475,29.476102762057643,9412.91,2
2011-03-15 09:00:00+00:00,2011-03-15 10:00:00+00:00,NSW1,27.134999999999998,27.13728549089865,9282.415,2
2011-03-15 10:00:00+00:00,2011-03-15 11:00:00+00:00,NSW1,25.28,25.27979442148107,8701.055,2
2011-03-15 11:00:00+00:00,2011-03-15 12:00:00+00:00,NSW1,25.285,25.285482815154324,8432.575,2
2011-03-15 12:00:00+00:00,2011-03-15 13:00:00+00:00,NSW1,25.369999999999997,25.369914049628996,8221.605,2
2011-03-15 13:00:00+00:00,2011-03-15 14:00:00+00:00,NSW1,24.625,24.629236252169736,7852.33,2
2011-03-15 14:00:00+00:00,2011-03-15 15:00:00+00:00,NSW1,20.7,20.71569830872146,7484.87,2
2011-03-15 15:00:00+00:00,2011-03-15 16:00:00+00:00,NSW1,19.43,19.43175969960651,6944.225,2
2011-03-15 16:00:00+00:00,2011-03-15 17:00:00+00:00,NSW1,18.475,18.465173871452855,6523.21,2
2011-03-15 17:00:00+00:00,2011-03-15 18:00:00+00:00,NSW1,19.675,19.67491330086106,6577.92,2
2011-03-15 18:00:00+00:00,2011-03-15 19:00:00+00:00,NSW1,21.125,21.15184893932885,6995.335,2
2011-03-15 19:00:00+00:00,2011-03-15 20:00:00+00:00,NSW1,27.52,27.554551304236046,8090.5599999999995,2
2011-03-15 20:00:00+00:00,2011-03-15 21:00:00+00:00,NSW1,31.0,31.000222629687013,8966.01,2
2011-03-15 21:00:00+00:00,2011-03-15 22:00:00+00:00,NSW1,28.509999999999998,28.508150632444547,9408.73,2
2011-03-15 22:00:00+00:00,2011-03-15 23:00:00+00:00,NSW1,28.1,28.11313221120872,9841.45,2
2011-03-15 23:00:00+00:00,2011-03-16 00:00:00+00:00,NSW1,29.815,29.813725861925665,10106.44,2
2011-03-16 00:00:00+00:00,2011-03-16 01:00:00+00:00,NSW1,30.439999999999998,30.440322913940395,10239.880000000001,2
2011-03-16 01:00:00+00:00,2011-03-16 02:00:00+00:00,NSW1,31.085,31.08493691870582,10372.330000000002,2
2011-03-16 02:00:00+00:00,2011-03-16 03:00:00+00:00,NSW1,31.1,31.100584208601138,10429.665,2
2011-03-16 03:00:00+00:00,2011-03-16 04:00:00+00:00,NSW1,32.84,32.834643098570034,10406.865,2
2011-03-16 04:00:00+00:00,2011-03-16 05:00:00+00:00,NSW1,32.04,32.039662931993526,10238.29,2
2011-03-16 05:00:00+00:00,2011-03-16 06:00:00+00:00,NSW1,32.56,32.560358875249854,10193.375,2
2011-03-16 06:00:00+00:00,2011-03-16 07:00:00+00:00,NSW1,30.375,30.380302086230873,9976.125,2
2011-03-16 07:00:00+00:00,2011-03-16 08:00:00+00:00,NSW1,29.740000000000002,29.73947066754129,9649.89,2
2011-03-16 08:00:00+00:00,2011-03-16 09:00:00+00:00,NSW1,30.115000000000002,30.11485365519964,9574.99,2
2011-03-16 09:00:00+00:00,2011-03-16 10:00:00+00:00,NSW1,28.55,28.562164437579174,9286.685000000001,2
2011-03-16 10:00:00+00:00,2011-03-16 11:00:00+00:00,NSW1,26.64,26.661667498831367,8792.33,2
2011-03-16 11:00:00+00:00,2011-03-16 12:00:00+00:00,NSW1,25.29,25.290416487576167,8503.615,2
2011-03-16 12:00:00+00:00,2011-03-16 13:00:00+00:00,NSW1,27.049999999999997,27.06099000544429,8237.985,2
2011-03-16 13:00:00+00:00,2011-03-16 14:00:00+00:00,NSW1,25.27,25.27039331553356,7904.594999999999,2
2011-03-16 14:00:00+00:00,2011-03-16 15:00:00+00:00,NSW1,23.18,23.19545461165643,7552.655,2
2011-03-16 15:00:00+00:00,2011-03-16 16:00:00+00:00,NSW1,19.655,19.670900664185094,6987.51,2
2011-03-16 16:00:00+00:00,2011-03-16 17:00:00+00:00,NSW1,19.72,19.719693059684257,6667.42,2
2011-03-16 17:00:00+00:00,2011-03-16 18:00:00+00:00,NSW1,19.945,19.94608763172573,6687.1900000000005,2
2011-03-16 18:00:00+00:00,2011-03-16 19:00:00+00:00,NSW1,24.515,24.531267402591638,7096.285,2
2011-03-16 19:00:00+00:00,2011-03-16 20:00:00+00:00,NSW1,28.645,28.685817390433353,8236.425,2
2011-03-16 20:00:00+00:00,2011-03-16 21:00:00+00:00,NSW1,32.885000000000005,32.89085145077964,9212.805,2
2011-03-16 21:00:00+00:00,2011-03-16 22:00:00+00:00,NSW1,26.765,26.76316541020839,9541.369999999999,2
2011-03-16 22:00:00+00:00,2011-03-16 23:00:00+00:00,NSW1,28.865000000000002,28.86860420236426,9822.09,2
2011-03-16 23:00:00+00:00,2011-03-17 00:00:00+00:00,NSW1,29.455,29.455018141311424,10036.485,2
2011-03-17 00:00:00+00:00,2011-03-17 01:00:00+00:00,NSW1,29.494999999999997,29.495015672955024,10081.06,2
2011-03-17 01:00:00+00:00,2011-03-17 02:00:00+00:00,NSW1,29.615000000000002,29.614880670574898,10119.675,2
2011-03-17 02:00:00+00:00,2011-03-17 03:00:00+00:00,NSW1,30.745,30.74463565721133,10148.41,2
2011-03-17 03:00:00+00:00,2011-03-17 04:00:00+00:00,NSW1,31.564999999999998,31.565237532059434,10180.310000000001,2
2011-03-17 04:00:00+00:00,2011-03-17 05:00:00+00:00,NSW1,30.41,30.40990536858001,10082.275,2
2011-03-17 05:00:00+00:00,2011-03-17 06:00:00+00:00,NSW1,29.73,29.73,10001.575,2
2011-03-17 06:00:00+00:00,2011-03-17 07:00:00+00:00,NSW1,29.02,29.021286861971575,9905.025,2
2011-03-17 07:00:00+00:00,2011-03-17 08:00:00+00:00,NSW1,27.064999999999998,27.06187450523998,9632.195,2
2011-03-17 08:00:00+00:00,2011-03-17 09:00:00+00:00,NSW1,29.735,29.735997201964764,9610.315,2
2011-03-17 09:00:00+00:00,2011-03-17 10:00:00+00:00,NSW1,28.775,28.7916511706518,9422.314999999999,2
2011-03-17 10:00:00+00:00,2011-03-17 11:00:00+00:00,NSW1,25.475,25.477945414209355,8866.41,2
2011-03-17 11:00:00+00:00,2011-03-17 12:00:00+00:00,NSW1,24.985,24.98904137813692,8580.86,2
2011-03-17 12:00:00+00:00,2011-03-17 13:00:00+00:00,NSW1,24.57,24.571946272898735,8289.485,2
2011-03-17 13:00:00+00:00,2011-03-17 14:00:00+00:00,NSW1,24.57,24.573640463006484,7850.43,2
2011-03-17 14:00:00+00:00,2011-03-17 15:00:00+00:00,NSW1,24.84,24.840865503691035,7461.32,2
2011-03-17 15:00:00+00:00,2011-03-17 16:00:00+00:00,NSW1,20.439999999999998,20.489841911269487,6941.355,2
2011-03-17 16:00:00+00:00,2011-03-17 17:00:00+00:00,NSW1,18.805,18.802049527747617,6616.695,2
2011-03-17 17:00:00+00:00,2011-03-17 18:00:00+00:00,NSW1,19.134999999999998,19.136935488146733,6601.345,2
2011-03-17 18:00:00+00:00,2011-03-17 19:00:00+00:00,NSW1,23.085,23.134278535442853,7025.605,2
2011-03-17 19:00:00+00:00,2011-03-17 20:00:00+00:00,NSW1,26.065,26.08549377119039,8100.664999999999,2
2011-03-17 20:00:00+00:00,2011-03-17 21:00:00+00:00,NSW1,30.83,30.84058574915696,9106.970000000001,2
2011-03-17 21:00:00+00:00,2011-03-17 22:00:00+00:00,NSW1,27.1,27.0971282963363,9555.494999999999,2
2011-03-17 22:00:00+00:00,2011-03-17 23:00:00+00:00,NSW1,28.85,28.849479864458335,9836.09,2
2011-03-17 23:00:00+00:00,2011-03-18 00:00:00+00:00,NSW1,27.195,27.19629144117861,9982.974999999999,2
