round,selected_clients,avg_local_train_loss,avg_local_val_loss,avg_local_train_task_loss,avg_local_train_rc_loss,avg_local_train_weighted_rc_loss,avg_local_train_total_loss,avg_local_train_rc_to_task_ratio,round_rc_to_task_ratio,global_rc_norm,avg_client_rc_rg_l2_norm,min_client_rc_rg_l2_norm,max_client_rc_rg_l2_norm,avg_personalized_head_ratio,avg_num_personalized_head_params,avg_num_head_params,avg_head_importance_mean,head_personalization_enabled_this_round,head_personalization_warmup_rounds,head_mask_update_interval,head_mask_updated_this_round,head_param_prefixes,head_param_exact_names,head_personalization_tau,use_head_importance_ema,head_importance_ema_beta,regional_val_loss,regional_val_MAE,regional_val_MSE,regional_val_RMSE,regional_val_MAPE_percent,regional_val_R2,avg_client_val_MAE,avg_client_val_MSE,avg_client_val_RMSE,avg_client_val_R2,regional_val_samples,head_mask_jaccard_mean,head_mask_hamming_change_rate_mean,head_selected_importance_mean_avg,head_unselected_importance_mean_avg,head_importance_gap_mean_ratio_avg,head_importance_gap_boundary_ratio_avg,head_importance_selected_share_avg
11,9,0.0009441070411129903,0.0008857642532611845,0.0009441070411129903,2.986269818520877e-05,2.986269818520877e-05,0.0009739697387867836,0.032141487667977184,0.031630627516953544,1.2207735776901245,0.021308746188879013,0.01074608787894249,0.04601318761706352,0.10119047619047618,34.0,336.0,1.3147909388382888e-07,True,5,1,True,fc1,,0.1,True,0.0,0.0007471973959959467,3.5113024711608887,22.781496047973633,4.7729965480789565,4.535037279129028,0.9739233255386353,0.8915490574306912,1.4662387172381084,1.1915186750568831,0.8850044475661384,5208,0.5679530620017823,0.05687830845514933,1.0823736770360443e-06,2.4424736583414656e-08,56.99650201280796,1.0218269141097547,0.8355471032657366
12,9,0.0009272595193145779,0.0007775753542937368,0.0009272595193145779,2.775962985815211e-05,2.775962985815211e-05,0.0009550191487445248,0.030916373569312525,0.029937282120041753,1.219205617904663,0.0172457169327471,0.007133228704333305,0.044065169990062714,0.10119047619047618,34.0,336.0,1.1546807914757866e-07,True,5,1,True,fc1,,0.1,True,0.0,0.0007571747482436061,3.427988290786743,21.714767456054688,4.659910670394304,4.466710984706879,0.9751443266868591,0.8976713948779635,1.471621082888709,1.1953197843665424,0.8829663395881653,5208,0.5777829315908347,0.056216932419273585,9.200492483720168e-07,2.488609268603986e-08,51.66629226249865,1.0742046281466733,0.7993210838934487
13,9,0.0009181218381838189,0.0008493659796134348,0.0009181218381838189,2.5361438571121683e-05,2.5361438571121683e-05,0.0009434832762939333,0.028040026832498812,0.027623173187631824,1.2208589315414429,0.015358815021398995,0.006466613616794348,0.027669254690408707,0.10119047619047618,34.0,336.0,1.1830575551306941e-07,True,5,1,True,fc1,,0.1,True,0.0,0.000796882604868114,3.883840799331665,26.868602752685547,5.18349329629021,5.1240406930446625,0.9692450165748596,0.9279069172011482,1.511879927582211,1.214909219107182,0.8761496808793809,5208,0.5512758718953693,0.05886243573493428,9.444973089240694e-07,2.529081417561445e-08,46.25405062880467,1.0289038527738474,0.8113087809730049
14,9,0.0009052248026933586,0.0007483029607794292,0.0009052248026933586,2.5254009746442625e-05,2.5254009746442625e-05,0.0009304788115535438,0.02843503703255334,0.027898053216621012,1.217689871788025,0.012611396093335416,0.005773251876235008,0.020556841045618057,0.10119047619047618,34.0,336.0,1.2584435538087746e-07,True,5,1,True,fc1,,0.1,True,0.0,0.0007358130310809283,3.4439032077789307,21.494306564331055,4.63619526814079,4.474430531263351,0.9753966927528381,0.8843729760911729,1.4523217214478388,1.1848861835151085,0.8866559863090515,5208,0.531210540223316,0.06415344112449223,1.0145502743453152e-06,2.579136930938487e-08,54.20911879167999,1.0301361036573882,0.8298695137455608
15,9,0.0009022006764918961,0.0007360325419609227,0.0009022006764918961,2.403237773917676e-05,2.403237773917676e-05,0.0009262330541329462,0.027254342471715893,0.026637507972158032,1.2203668355941772,0.012413861385236183,0.0058441138826310635,0.019039494916796684,0.10119047619047618,34.0,336.0,1.1421482150176922e-07,True,5,1,True,fc1,,0.1,True,0.0,0.000773053808621954,3.382866144180298,20.703758239746094,4.5501382660031435,4.458736255764961,0.9763015508651733,0.9127304885122511,1.4850503736072116,1.2018937728205719,0.87900886270735,5208,0.5196465318063055,0.06613756840427716,8.901064822666635e-07,2.686278357705696e-08,40.89832723133213,1.021497964733781,0.7937529003334198
16,9,0.0009020978505295411,0.0007503849660787293,0.0009020978505295411,2.4707717680061358e-05,2.4707717680061358e-05,0.0009268055676762899,0.028207851275352674,0.027389176948119858,1.2210650444030762,0.012169809287620915,0.004067886620759964,0.02104090340435505,0.10119047619047618,34.0,336.0,1.0933600059893757e-07,True,5,1,True,fc1,,0.1,True,0.0,0.0007684994105125738,3.3125360012054443,20.149394989013672,4.488807746942797,4.319053143262863,0.9769361019134521,0.9083779255549113,1.481956210401323,1.1998578654081244,0.8785455889172025,5208,0.5647575777923376,0.058201059285137385,8.786345880521307e-07,2.2726230047582613e-08,50.927004096138326,1.04194827812333,0.8171178181658801
17,9,0.0008906906710347563,0.0007223998132880436,0.0008906906710347563,2.3958791369560113e-05,2.3958791369560113e-05,0.000914649462239123,0.027695379917435443,0.026899115620945,1.2203670740127563,0.010044962788621584,0.0055815689265728,0.01699093170464039,0.10119047619047618,34.0,336.0,9.846257103479022e-08,True,5,1,True,fc1,,0.1,True,0.0,0.0007695702275578081,3.5885727405548096,23.409727096557617,4.838359959382685,4.529416188597679,0.9732041954994202,0.9010854098531935,1.5084493027793036,1.2094634576513745,0.8804605868127611,5208,0.5587152439865619,0.05820105969905853,7.95549518468187e-07,1.998258393735054e-08,52.90442665148654,1.0467022730740576,0.8288284749449358
18,9,0.0008849650736551157,0.0007822369236102396,0.0008849650736551157,2.192071381909786e-05,2.192071381909786e-05,0.0009068857868174657,0.025508346439667363,0.024770145677941804,1.221390962600708,0.01317739248689678,0.007872804068028927,0.023576289415359497,0.10119047619047618,34.0,336.0,1.193374379069054e-07,True,5,1,True,fc1,,0.1,True,0.0,0.000741213723769331,3.4278948307037354,21.245948791503906,4.609332792444467,4.422841593623161,0.975680947303772,0.8877440359857347,1.4552209244834051,1.1875411208534905,0.8863901098569235,5208,0.5868739010234053,0.05423280596733093,9.721818512573196e-07,2.332184444065816e-08,48.08847551879373,1.0314462939127351,0.8194280164383044
19,9,0.0008764296930500802,0.0007497942282958217,0.0008764296930500802,2.1234585524830414e-05,2.1234585524830414e-05,0.0008976642783462166,0.02466957573927738,0.02422850990671369,1.21882963180542,0.016545065419955388,0.00539806904271245,0.03219463676214218,0.10119047619047618,34.0,336.0,1.1241762760189684e-07,True,5,1,True,fc1,,0.1,True,0.0,0.000755427242139471,3.2271013259887695,19.358627319335938,4.39984401079583,4.168706014752388,0.9778412580490112,0.8999892539448209,1.4545889894167583,1.1896071213692576,0.8816160824563768,5208,0.5678695343384113,0.05820106011297968,9.234760208354812e-07,2.110641659921542e-08,51.90156688403417,1.0317978035836959,0.8302440448864563
20,9,0.0008752853131475343,0.0008230926388149254,0.0008752853131475343,2.1573549617636686e-05,2.1573549617636686e-05,0.0008968588623311473,0.02524320732689349,0.02464744840217934,1.2191283702850342,0.014483893755823374,0.0037096585147082806,0.0421188585460186,0.10119047619047618,34.0,336.0,1.212352016308513e-07,True,5,1,True,fc1,,0.1,True,0.0,0.0007520317485794282,3.3046934604644775,19.853723526000977,4.455751735229531,4.26572673022747,0.9772745370864868,0.899647507402632,1.4701191981633503,1.194103778408074,0.8844664163059659,5208,0.5517802180301199,0.059523811356888875,9.944670655122506e-07,2.292433418665375e-08,68.16168527403788,1.0331562421150744,0.8270942741460904
