timestamp,client_id,gg,gc,cl,total_load,client_lat_x,client_lon_x,meteo_source,total_pv_capacity_kw,temp2m_c,wind10m_ms,ghi_wm2,client_lat_y,client_lon_y,grid_lat,grid_lon,ghi_build_mode,ghi_night_zero_ratio
2010-07-01 00:30:00,5,0.006,7.514,3.864,11.378,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 01:00:00,5,0.006,5.624,4.828,10.452,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 01:30:00,5,0.0,5.865,1.949,7.814,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 02:00:00,5,0.0,5.371,2.321,7.692,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 02:30:00,5,0.0,5.739,0.775,6.514,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 03:00:00,5,0.0,8.26,0.449,8.709,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 03:30:00,5,0.0,7.914,1.573,9.487,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 04:00:00,5,0.0,7.92,1.576,9.496,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 04:30:00,5,0.0,7.192,0.0,7.192,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 05:00:00,5,0.001,7.668,0.064,7.732,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 05:30:00,5,0.006,7.572,1.798,9.37,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 06:00:00,5,0.0,8.96,1.404,10.364,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 06:30:00,5,0.0,13.255,0.8380000000000001,14.093,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 07:00:00,5,0.006,20.141,2.104,22.245,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 07:30:00,5,0.1169999999999999,18.89,1.438,20.328,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 08:00:00,5,1.156,18.714,1.261,19.975,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 08:30:00,5,2.684,19.043,0.8190000000000001,19.862,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 09:00:00,5,4.789,16.687,1.663,18.35,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 09:30:00,5,7.098,12.966,0.0,12.966,-32.9,151.7,ERA5-Land,69.18,,,,,,,,,
2010-07-01 10:00:00,5,8.072000000000001,11.269,0.0,11.269,-32.9,151.7,ERA5-Land,69.18,11.708465576171875,3.9774062633514404,352.8022222222222,-32.9,151.7,-32.89999999999936,151.69999999999567,direct_div3600_no_diff,0.9098742903487429
2010-07-01 10:30:00,5,10.206,13.013,0.0,13.013,-32.9,151.7,ERA5-Land,69.18,12.35382080078125,3.7676488161087036,408.8679861111111,-32.9,151.7,-32.89999999999936,151.69999999999567,direct_div3600_no_diff,0.9098742903487429
2010-07-01 11:00:00,5,8.886,14.985,0.0,14.985,-32.9,151.7,ERA5-Land,69.18,12.999176025390625,3.557891368865967,464.93375,-32.9,151.7,-32.89999999999936,151.69999999999567,direct_div3600_no_diff,0.9098742903487429
2010-07-01 11:30:00,5,16.4,14.649,0.0,14.649,-32.9,151.7,ERA5-Land,69.18,13.455291748046875,3.200538992881775,494.3447916666667,-32.9,151.7,-32.89999999999936,151.69999999999567,direct_div3600_no_diff,0.9098742903487429
2010-07-01 12:00:00,5,18.298,13.887,1.814,15.701,-32.9,151.7,ERA5-Land,69.18,13.911407470703125,2.843186616897583,523.7558333333334,-32.9,151.7,-32.89999999999936,151.69999999999567,direct_div3600_no_diff,0.9098742903487429
2010-07-01 12:30:00,5,17.142,13.183,0.8180000000000001,14.001,-32.9,151.7,ERA5-Land,69.18,14.19793701171875,2.4606573581695557,525.1428472222223,-32.9,151.7,-32.89999999999936,151.69999999999567,direct_div3600_no_diff,0.9098742903487429
2010-07-01 13:00:00,5,14.867,12.697,0.577,13.274,-32.9,151.7,ERA5-Land,69.18,14.484466552734375,2.0781280994415283,526.5298611111111,-32.9,151.7,-32.89999999999936,151.69999999999567,direct_div3600_no_diff,0.9098742903487429
2010-07-01 13:30:00,5,15.934,9.736,0.601,10.337,-32.9,151.7,ERA5-Land,69.18,14.637069702148438,1.7566940188407898,494.8172916666667,-32.9,151.7,-32.89999999999936,151.69999999999567,direct_div3600_no_diff,0.9098742903487429
2010-07-01 14:00:00,5,14.543,9.108,0.023,9.131,-32.9,151.7,ERA5-Land,69.18,14.7896728515625,1.4352599382400513,463.1047222222222,-32.9,151.7,-32.89999999999936,151.69999999999567,direct_div3600_no_diff,0.9098742903487429
2010-07-01 14:30:00,5,10.791,9.009,0.0,9.009,-32.9,151.7,ERA5-Land,69.18,14.789047241210938,1.2161650359630585,401.5495833333333,-32.9,151.7,-32.89999999999936,151.69999999999567,direct_div3600_no_diff,0.9098742903487429
2010-07-01 15:00:00,5,8.89,8.104000000000001,0.0,8.104000000000001,-32.9,151.7,ERA5-Land,69.18,14.788421630859375,0.9970701336860657,339.99444444444447,-32.9,151.7,-32.89999999999936,151.69999999999567,direct_div3600_no_diff,0.9098742903487429
2010-07-01 15:30:00,5,6.48,7.089,0.0,7.089,-32.9,151.7,ERA5-Land,69.18,14.59857177734375,0.6035965234041214,250.11930555555557,-32.9,151.7,-32.89999999999936,151.69999999999567,direct_div3600_no_diff,0.9098742903487429
2010-07-01 16:00:00,5,3.169,9.963,0.0,9.963,-32.9,151.7,ERA5-Land,69.18,14.408721923828125,0.21012291312217712,160.24416666666667,-32.9,151.7,-32.89999999999936,151.69999999999567,direct_div3600_no_diff,0.9098742903487429
2010-07-01 16:30:00,5,0.981,11.826,0.0,11.826,-32.9,151.7,ERA5-Land,69.18,14.060073852539062,0.5623824745416641,97.62430555555557,-32.9,151.7,-32.89999999999936,151.69999999999567,direct_div3600_no_diff,0.9098742903487429
