timestamp,client_id,gg,gc,cl,total_load,client_lat_x,client_lon_x,meteo_source,total_pv_capacity_kw,temp2m_c,wind10m_ms,ghi_wm2,client_lat_y,client_lon_y,grid_lat,grid_lon,ghi_build_mode,ghi_night_zero_ratio
2010-07-01 10:00:00,1,8.555,10.083,2.502,12.585,-33.1,151.5,ERA5-Land,43.95,11.354949951171875,3.1106045246124268,340.03222222222223,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 10:30:00,1,11.024,9.037,1.449,10.486,-33.1,151.5,ERA5-Land,43.95,12.11846923828125,2.9552658796310425,401.7480208333333,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 11:00:00,1,10.124,9.246,0.369,9.615,-33.1,151.5,ERA5-Land,43.95,12.881988525390625,2.799927234649658,463.4638194444444,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 11:30:00,1,12.215,7.979,0.3959999999999999,8.375,-33.1,151.5,ERA5-Land,43.95,13.328338623046875,2.483901023864746,490.2681944444444,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 12:00:00,1,12.578,6.041,1.534,7.575,-33.1,151.5,ERA5-Land,43.95,13.774688720703125,2.167874813079834,517.0725694444444,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 12:30:00,1,12.387,6.355,0.034,6.389,-33.1,151.5,ERA5-Land,43.95,14.05340576171875,1.845857322216034,520.5057291666667,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 13:00:00,1,12.014,7.289,0.073,7.362,-33.1,151.5,ERA5-Land,43.95,14.332122802734375,1.5238398313522339,523.9388888888889,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 13:30:00,1,11.46,6.148,0.052,6.199999999999999,-33.1,151.5,ERA5-Land,43.95,14.474960327148438,1.2548398077487946,490.3109722222222,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 14:00:00,1,9.31,11.268,1.014,12.282,-33.1,151.5,ERA5-Land,43.95,14.6177978515625,0.9858397841453552,456.68305555555554,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 14:30:00,1,8.487,9.853,2.032,11.885,-33.1,151.5,ERA5-Land,43.95,14.622055053710938,0.8657738864421844,399.9359722222222,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 15:00:00,1,5.936,9.406,3.3400000000000003,12.746,-33.1,151.5,ERA5-Land,43.95,14.626312255859375,0.7457079887390137,343.18888888888887,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 15:30:00,1,3.868,9.197,1.252,10.449,-33.1,151.5,ERA5-Land,43.95,14.31829833984375,0.6581392884254456,253.57333333333332,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 16:00:00,1,3.234,8.979,2.484,11.463,-33.1,151.5,ERA5-Land,43.95,14.010284423828125,0.5705705881118774,163.95777777777778,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 16:30:00,1,0.962,8.259,0.127,8.386000000000001,-33.1,151.5,ERA5-Land,43.95,13.846206665039062,0.5614116191864014,101.00055555555556,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 17:00:00,1,0.036,18.055,0.674,18.729,-33.1,151.5,ERA5-Land,43.95,13.68212890625,0.5522526502609253,38.04333333333334,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 17:30:00,1,0.0,24.667,0.173,24.84,-33.1,151.5,ERA5-Land,43.95,13.263473510742188,0.7584570944309235,19.02166666666667,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 18:00:00,1,0.006,26.092,1.86,27.952,-33.1,151.5,ERA5-Land,43.95,12.844818115234375,0.9646615386009216,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 18:30:00,1,0.0,28.658,0.0,28.658,-33.1,151.5,ERA5-Land,43.95,12.08056640625,1.2030647099018097,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 19:00:00,1,0.0,25.861,0.0,25.861,-33.1,151.5,ERA5-Land,43.95,11.316314697265625,1.4414678812026978,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 19:30:00,1,0.0,22.516,0.655,23.171000000000003,-33.1,151.5,ERA5-Land,43.95,10.955718994140625,1.547612190246582,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 20:00:00,1,0.006,23.416,0.0,23.416,-33.1,151.5,ERA5-Land,43.95,10.595123291015625,1.6537564992904663,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 20:30:00,1,0.0,21.35,4.83,26.18,-33.1,151.5,ERA5-Land,43.95,10.363861083984375,1.733446180820465,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 21:00:00,1,0.0,19.703,2.001,21.704,-33.1,151.5,ERA5-Land,43.95,10.132598876953125,1.8131358623504639,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 21:30:00,1,0.0,19.348,1.914,21.262,-33.1,151.5,ERA5-Land,43.95,10.16064453125,1.9416029453277588,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 22:00:00,1,0.0,19.819,1.931,21.75,-33.1,151.5,ERA5-Land,43.95,10.188690185546875,2.0700700283050537,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 22:30:00,1,0.0,17.323999999999998,2.428,19.752,-33.1,151.5,ERA5-Land,43.95,9.990036010742188,2.062402844429016,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 23:00:00,1,0.006,10.792,1.933,12.725,-33.1,151.5,ERA5-Land,43.95,9.7913818359375,2.0547356605529785,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-01 23:30:00,1,0.0,8.984,12.375,21.359,-33.1,151.5,ERA5-Land,43.95,9.787551879882812,2.0713629722595215,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 00:00:00,1,0.0,6.715,21.434,28.149,-33.1,151.5,ERA5-Land,43.95,9.783721923828125,2.0879902839660645,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 00:30:00,1,0.0,4.697,22.009,26.706,-33.1,151.5,ERA5-Land,43.95,9.7669677734375,2.1597295999526978,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 01:00:00,1,0.0,4.9190000000000005,18.942,23.861,-33.1,151.5,ERA5-Land,43.95,9.750213623046875,2.231468915939331,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 01:30:00,1,0.0,4.158,12.322,16.48,-33.1,151.5,ERA5-Land,43.95,9.742950439453125,2.266462802886963,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 02:00:00,1,0.0,4.909,9.044,13.953,-33.1,151.5,ERA5-Land,43.95,9.735687255859375,2.3014566898345947,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 02:30:00,1,0.0,3.844,3.137,6.981,-33.1,151.5,ERA5-Land,43.95,9.724761962890625,2.341839909553528,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 03:00:00,1,0.0,4.438,1.793,6.231,-33.1,151.5,ERA5-Land,43.95,9.713836669921875,2.382223129272461,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 03:30:00,1,0.006,3.992,0.0,3.992,-33.1,151.5,ERA5-Land,43.95,9.700729370117188,2.376376748085022,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 04:00:00,1,0.0,4.296,0.0,4.296,-33.1,151.5,ERA5-Land,43.95,9.6876220703125,2.370530366897583,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 04:30:00,1,0.0,3.56,0.174,3.734,-33.1,151.5,ERA5-Land,43.95,9.689163208007812,2.432047963142395,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 05:00:00,1,0.006,3.887,3.37,7.257,-33.1,151.5,ERA5-Land,43.95,9.690704345703125,2.493565559387207,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 05:30:00,1,0.0,5.064,2.38,7.444,-33.1,151.5,ERA5-Land,43.95,9.716888427734375,2.3893232345581055,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 06:00:00,1,0.006,6.181,1.108,7.289,-33.1,151.5,ERA5-Land,43.95,9.743072509765625,2.285080909729004,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 06:30:00,1,0.006,7.413,1.9250000000000005,9.338,-33.1,151.5,ERA5-Land,43.95,9.721343994140625,2.192557692527771,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 07:00:00,1,0.012,8.831,4.16,12.991,-33.1,151.5,ERA5-Land,43.95,9.699615478515625,2.100034475326538,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 07:30:00,1,0.024,15.221,0.8560000000000001,16.077,-33.1,151.5,ERA5-Land,43.95,9.833877563476562,2.026285469532013,15.060000000000002,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 08:00:00,1,0.712,16.477,2.747,19.224,-33.1,151.5,ERA5-Land,43.95,9.9681396484375,1.9525364637374878,30.12,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 08:30:00,1,1.642,14.463,3.696,18.159,-33.1,151.5,ERA5-Land,43.95,10.587814331054688,1.834079384803772,72.29472222222222,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 09:00:00,1,1.941,15.843,0.974,16.817,-33.1,151.5,ERA5-Land,43.95,11.207489013671875,1.7156223058700562,114.46944444444445,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 09:30:00,1,1.983,17.206,1.808,19.014,-33.1,151.5,ERA5-Land,43.95,11.827392578125,1.7228323817253113,155.2163888888889,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 10:00:00,1,3.712,13.566,2.949,16.515,-33.1,151.5,ERA5-Land,43.95,12.447296142578125,1.7300424575805664,195.96333333333334,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 10:30:00,1,3.662,13.081,1.815,14.896,-33.1,151.5,ERA5-Land,43.95,12.747894287109375,1.5930200815200806,214.9829513888889,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 11:00:00,1,3.905,10.939,0.021,10.96,-33.1,151.5,ERA5-Land,43.95,13.048492431640625,1.4559977054595947,234.00256944444445,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 11:30:00,1,3.059,10.168,3.1180000000000003,13.286,-33.1,151.5,ERA5-Land,43.95,13.2999267578125,1.4865347743034363,250.97125,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 12:00:00,1,3.463,10.736,1.491,12.227,-33.1,151.5,ERA5-Land,43.95,13.551361083984375,1.5170718431472778,267.9399305555556,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 12:30:00,1,2.666,11.859,0.326,12.185,-33.1,151.5,ERA5-Land,43.95,13.634857177734375,1.565700650215149,249.2710763888889,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 13:00:00,1,1.979,10.227,1.926,12.153,-33.1,151.5,ERA5-Land,43.95,13.718353271484375,1.61432945728302,230.60222222222222,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 13:30:00,1,2.258,9.925,0.859,10.784,-33.1,151.5,ERA5-Land,43.95,13.690460205078125,1.725133240222931,198.88041666666666,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 14:00:00,1,1.82,10.541,1.026,11.567,-33.1,151.5,ERA5-Land,43.95,13.662567138671875,1.8359370231628418,167.1586111111111,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 14:30:00,1,1.024,13.701,2.758,16.459,-33.1,151.5,ERA5-Land,43.95,13.5894775390625,2.138377547264099,154.28555555555556,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 15:00:00,1,1.605,12.948,3.137,16.085,-33.1,151.5,ERA5-Land,43.95,13.516387939453125,2.4408180713653564,141.4125,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 15:30:00,1,1.158,14.498,3.839,18.337,-33.1,151.5,ERA5-Land,43.95,13.0860595703125,2.7298247814178467,94.86055555555555,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 16:00:00,1,0.829,18.357,5.29,23.647,-33.1,151.5,ERA5-Land,43.95,12.655731201171875,3.018831491470337,48.30861111111111,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 16:30:00,1,0.308,18.726,1.742,20.468,-33.1,151.5,ERA5-Land,43.95,12.329666137695312,2.9329311847686768,34.92125,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 17:00:00,1,0.0,21.303,1.467,22.77,-33.1,151.5,ERA5-Land,43.95,12.00360107421875,2.8470308780670166,21.53388888888889,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 17:30:00,1,0.0,30.98,0.201,31.181,-33.1,151.5,ERA5-Land,43.95,11.723251342773438,2.908999800682068,10.766944444444444,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 18:00:00,1,0.0,30.065,0.42,30.485000000000003,-33.1,151.5,ERA5-Land,43.95,11.442901611328125,2.970968723297119,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 18:30:00,1,0.0,30.371,0.0,30.371,-33.1,151.5,ERA5-Land,43.95,11.22607421875,3.0931155681610107,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 19:00:00,1,0.0,30.104,0.0,30.104,-33.1,151.5,ERA5-Land,43.95,11.009246826171875,3.2152624130249023,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
2010-07-02 19:30:00,1,0.006,29.375,0.62,29.995,-33.1,151.5,ERA5-Land,43.95,10.80859375,3.3903255462646484,0.0,-33.1,151.5,-33.09999999999936,151.49999999999568,direct_div3600_no_diff,0.9033860502838605
