timestamp,client_id,gg,gc,cl,total_load,client_lat_x,client_lon_x,meteo_source,total_pv_capacity_kw,temp2m_c,wind10m_ms,ghi_wm2,client_lat_y,client_lon_y,grid_lat,grid_lon,ghi_build_mode,ghi_night_zero_ratio

2010-07-01 10:00:00,3,9.26,21.372,1.167,22.539,-33.9,151.2,ERA5-Land,47.43,10.692840576171875,2.5277822017669678,313.6333333333333,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
2010-07-01 10:30:00,3,11.129,20.332,0.0,20.332,-33.9,151.2,ERA5-Land,47.43,11.52081298828125,2.5321645736694336,375.4698611111111,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
2010-07-01 11:00:00,3,12.263,20.718,0.0,20.718,-33.9,151.2,ERA5-Land,47.43,12.348785400390625,2.5365469455718994,437.3063888888889,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
2010-07-01 11:30:00,3,12.651,23.274,0.0,23.274,-33.9,151.2,ERA5-Land,47.43,12.882049560546875,2.534271717071533,474.46180555555554,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
2010-07-01 12:00:00,3,13.085,19.814,2.592,22.406,-33.9,151.2,ERA5-Land,47.43,13.415313720703125,2.531996488571167,511.6172222222222,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
2010-07-01 12:30:00,3,12.985,17.466,2.609,20.075000000000003,-33.9,151.2,ERA5-Land,47.43,13.79852294921875,2.3995167016983032,516.0731944444444,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
2010-07-01 13:00:00,3,12.855,11.585,0.544,12.129,-33.9,151.2,ERA5-Land,47.43,14.181732177734375,2.2670369148254395,520.5291666666667,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
2010-07-01 13:30:00,3,12.308,11.507,0.0,11.507,-33.9,151.2,ERA5-Land,47.43,14.422225952148438,2.059248924255371,488.52736111111113,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
2010-07-01 14:00:00,3,10.501,11.574,0.0,11.574,-33.9,151.2,ERA5-Land,47.43,14.6627197265625,1.8514609336853027,456.52555555555557,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
2010-07-01 14:30:00,3,8.366,10.315,0.0,10.315,-33.9,151.2,ERA5-Land,47.43,14.727523803710938,1.6656185388565063,394.8827777777778,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
2010-07-01 15:00:00,3,6.138,11.223,0.0,11.223,-33.9,151.2,ERA5-Land,47.43,14.792327880859375,1.47977614402771,333.24,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
2010-07-01 15:30:00,3,2.602,11.049,0.0,11.049,-33.9,151.2,ERA5-Land,47.43,14.67083740234375,1.2094296216964722,246.7725,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
2010-07-01 16:00:00,3,1.395,11.804,0.0,11.804,-33.9,151.2,ERA5-Land,47.43,14.549346923828125,0.9390830993652344,160.305,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
2010-07-01 16:30:00,3,0.207,15.682,0.0,15.682,-33.9,151.2,ERA5-Land,47.43,14.805191040039062,0.65376316010952,100.54694444444445,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
2010-07-01 17:00:00,3,0.058,20.811,1.298,22.109,-33.9,151.2,ERA5-Land,47.43,15.06103515625,0.36844322085380554,40.78888888888889,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505
