timestamp,client_id,gg,gc,cl,total_load,client_lat_x,client_lon_x,meteo_source,total_pv_capacity_kw,temp2m_c,wind10m_ms,ghi_wm2,client_lat_y,client_lon_y,grid_lat,grid_lon,ghi_build_mode,ghi_night_zero_ratio
2010-07-01 00:30:00,8,0.006,6.295,1.818,8.113,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 01:00:00,8,0.007,6.285,2.559,8.844000000000001,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 01:30:00,8,0.006,6.426,6.431,12.857,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 02:00:00,8,0.0,5.824,6.484,12.308,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 02:30:00,8,0.0,6.383,6.518,12.901,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 03:00:00,8,0.0,6.874,6.562,13.436,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 03:30:00,8,0.0,6.797,4.464,11.261,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 04:00:00,8,0.0,6.603,2.308,8.911,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 04:30:00,8,0.0,6.556,0.741,7.297,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 05:00:00,8,0.0,6.918,0.0,6.918,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 05:30:00,8,0.0,7.552,0.288,7.840000000000001,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 06:00:00,8,0.006,9.571,2.733,12.303999999999998,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 06:30:00,8,0.0,15.467,0.0,15.467,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 07:00:00,8,0.0,18.099,0.0,18.099,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 07:30:00,8,0.054,18.031,0.0,18.031,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 08:00:00,8,0.741,22.774,0.0,22.774,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 08:30:00,8,1.917,17.619,0.0,17.619,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 09:00:00,8,3.262,15.626,0.0,15.626,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 09:30:00,8,3.91,14.739,0.0,14.739,-33.8,151.2,ERA5-Land,44.26,,,,,,,,,
2010-07-01 10:00:00,8,6.26,12.615,0.0,12.615,-33.8,151.2,ERA5-Land,44.26,10.435028076171875,2.6129250526428223,315.38,-33.8,151.2,-33.79999999999937,151.19999999999573,direct_div3600_no_diff,0.8983171127331712
2010-07-01 10:30:00,8,8.376,11.837,0.0,11.837,-33.8,151.2,ERA5-Land,44.26,11.17218017578125,2.5718098878860474,377.9041666666667,-33.8,151.2,-33.79999999999937,151.19999999999573,direct_div3600_no_diff,0.8983171127331712
2010-07-01 11:00:00,8,8.102,10.99,0.0,10.99,-33.8,151.2,ERA5-Land,44.26,11.909332275390625,2.5306947231292725,440.42833333333334,-33.8,151.2,-33.79999999999937,151.19999999999573,direct_div3600_no_diff,0.8983171127331712
2010-07-01 11:30:00,8,8.709,11.547,0.0,11.547,-33.8,151.2,ERA5-Land,44.26,12.404510498046875,2.51122784614563,476.00944444444445,-33.8,151.2,-33.79999999999937,151.19999999999573,direct_div3600_no_diff,0.8983171127331712
2010-07-01 12:00:00,8,8.697,11.171,0.0,11.171,-33.8,151.2,ERA5-Land,44.26,12.899688720703125,2.4917609691619873,511.59055555555557,-33.8,151.2,-33.79999999999937,151.19999999999573,direct_div3600_no_diff,0.8983171127331712
