timestamp,client_id,gg,gc,cl,total_load,client_lat_x,client_lon_x,meteo_source,total_pv_capacity_kw,temp2m_c,wind10m_ms,ghi_wm2,client_lat_y,client_lon_y,grid_lat,grid_lon,ghi_build_mode,ghi_night_zero_ratio
2010-07-01 00:30:00,7,0.0,4.41,10.632,15.042,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 01:00:00,7,0.0,3.797,8.357,12.154,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 01:30:00,7,0.0,3.931,8.0,11.931,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 02:00:00,7,0.0,4.674,5.199,9.873,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 02:30:00,7,0.0,4.896,3.2670000000000003,8.163,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 03:00:00,7,0.006,4.305,1.729,6.034,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 03:30:00,7,0.0,3.901,1.749,5.65,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 04:00:00,7,0.0,3.698,2.981,6.679,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 04:30:00,7,0.0,4.156,1.751,5.907,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 05:00:00,7,0.0,4.143,1.738,5.881,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 05:30:00,7,0.0,4.671,1.736,6.407,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 06:00:00,7,0.0,6.553,5.957,12.51,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 06:30:00,7,0.0,7.971999999999999,1.787,9.759,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 07:00:00,7,0.0,10.25,3.524,13.774,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 07:30:00,7,0.055,8.495000000000001,0.197,8.692,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 08:00:00,7,0.928,13.241,1.415,14.656,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 08:30:00,7,1.948,12.802,1.94,14.742,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 09:00:00,7,3.418,7.234,0.0,7.234,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 09:30:00,7,4.344,6.541,0.0,6.541,-34.0,151.1,ERA5-Land,33.06,,,,,,,,,
2010-07-01 10:00:00,7,5.812,5.973999999999999,0.0,5.973999999999999,-34.0,151.1,ERA5-Land,33.06,10.618621826171875,2.160541296005249,312.3488888888889,-34.0,151.1,-33.999999999999375,151.0999999999957,direct_div3600_no_diff,0.8944647201946472
2010-07-01 10:30:00,7,6.882,5.602,1.425,7.027,-34.0,151.1,ERA5-Land,33.06,11.44366455078125,2.1948083639144897,373.6902430555556,-34.0,151.1,-33.999999999999375,151.0999999999957,direct_div3600_no_diff,0.8944647201946472
2010-07-01 11:00:00,7,7.936,6.369999999999999,0.0,6.369999999999999,-34.0,151.1,ERA5-Land,33.06,12.268707275390625,2.2290754318237305,435.0315972222222,-34.0,151.1,-33.999999999999375,151.0999999999957,direct_div3600_no_diff,0.8944647201946472
2010-07-01 11:30:00,7,8.8,6.014,0.0,6.014,-34.0,151.1,ERA5-Land,33.06,12.831268310546875,2.2153735160827637,473.46000000000004,-34.0,151.1,-33.999999999999375,151.0999999999957,direct_div3600_no_diff,0.8944647201946472
2010-07-01 12:00:00,7,9.007,6.032,0.0,6.032,-34.0,151.1,ERA5-Land,33.06,13.393829345703125,2.201671600341797,511.8884027777778,-34.0,151.1,-33.999999999999375,151.0999999999957,direct_div3600_no_diff,0.8944647201946472
2010-07-01 12:30:00,7,8.794,5.699,0.0,5.699,-34.0,151.1,ERA5-Land,33.06,13.78680419921875,2.0516675114631653,515.1008680555556,-34.0,151.1,-33.999999999999375,151.0999999999957,direct_div3600_no_diff,0.8944647201946472
2010-07-01 13:00:00,7,8.176,6.3950000000000005,0.0,6.3950000000000005,-34.0,151.1,ERA5-Land,33.06,14.179779052734375,1.9016634225845337,518.3133333333334,-34.0,151.1,-33.999999999999375,151.0999999999957,direct_div3600_no_diff,0.8944647201946472
2010-07-01 13:30:00,7,7.1770000000000005,5.4030000000000005,0.0,5.4030000000000005,-34.0,151.1,ERA5-Land,33.06,14.431015014648438,1.749068021774292,488.01430555555555,-34.0,151.1,-33.999999999999375,151.0999999999957,direct_div3600_no_diff,0.8944647201946472
