experiment_id,client_1_RMSE,client_2_RMSE,client_3_RMSE,client_4_RMSE,client_5_RMSE,client_6_RMSE,client_7_RMSE,client_8_RMSE,client_9_RMSE,client_1_MAE,client_2_MAE,client_3_MAE,client_4_MAE,client_5_MAE,client_6_MAE,client_7_MAE,client_8_MAE,client_9_MAE,client_1_R2,client_2_R2,client_3_R2,client_4_R2,client_5_R2,client_6_R2,client_7_R2,client_8_R2,client_9_R2
E1_fc1_tau0p05_noema,1.3187401341796938,1.3357525078366024,1.257677912175421,1.5082444278937222,1.361952606973072,1.015761087543458,0.9968582211699747,1.25856521545684,1.6602014872053623,1.0011248588562012,0.9899364709854126,0.9648452401161194,1.134413242340088,1.0187002420425415,0.7466244101524353,0.7397534847259521,0.9098262786865234,1.3093771934509277,0.8964880704879761,0.895395815372467,0.8563811779022217,0.8912718892097473,0.8960160613059998,0.9070664644241333,0.9081969261169434,0.9108957648277283,0.730860710144043
E2_fc1_tau0p05_ema0p8,1.2910603156268206,1.3347499543951111,1.2580378075908785,1.5364483935363291,1.3261911112720306,1.0494026301315207,1.001193109674858,1.2681236562632459,1.6171259476746702,0.9724442362785339,0.9922729730606079,0.9728021025657654,1.1593509912490845,0.9673771262168884,0.8122019171714783,0.7379812002182007,0.9131166934967041,1.2729487419128418,0.9007877707481384,0.8955528140068054,0.8562989830970764,0.8871674537658691,0.9014050960540771,0.9008086919784546,0.9073967933654785,0.909537136554718,0.7446456551551819
E3_fc1_tau0p30_noema,1.3966650359129813,1.4554393755108295,1.3915667399014813,1.623673190795618,1.4717994038794857,1.092172629674006,1.0802930511145186,1.4466047129278572,1.7927958752102533,1.0876420736312866,1.068909764289856,1.0496861934661865,1.2177587747573853,1.1085716485977173,0.7813126444816589,0.8003371357917786,1.0580592155456543,1.415291428565979,0.8838934898376465,0.8758103847503662,0.8241750597953796,0.8739926815032959,0.8785662055015564,0.8925585150718689,0.8921864032745361,0.8822809457778931,0.6861535310745239
E4_fc1weight_tau0p05_noema,1.3246709451003176,1.334766968237179,1.2604472837066043,1.5024933754874892,1.3751131791438176,1.0156420192759699,0.9978453251630117,1.257393950963749,1.6731226891212052,1.0074975490570068,0.9898219108581543,0.9572304487228394,1.1266522407531738,1.035033106803894,0.7435654401779175,0.7437900304794312,0.9045900702476501,1.3210363388061523,0.8955549001693726,0.8955501317977905,0.8557480573654175,0.8920994997024536,0.8939967155456543,0.9070882797241211,0.9080150127410889,0.9110615253448486,0.7266550064086914
E5_fc1weight_tau0p05_ema0p8,1.289520228644007,1.3376532796571217,1.2640370898056341,1.5349786476116394,1.3338713702793334,1.0441068233523148,0.99865226525218,1.2634002535130275,1.6139005714572912,0.9723079204559326,0.9941622018814087,0.9818795919418335,1.1578859090805054,0.9741119742393494,0.803327739238739,0.7369243502616882,0.9079788327217102,1.267983317375183,0.901024341583252,0.8950979113578796,0.8549251556396484,0.887383222579956,0.900259792804718,0.9018073081970215,0.9078661799430847,0.9102097749710083,0.7456632852554321
E6_attention_lstm2_fc1_tau0p10_noema,1.313552162235367,1.3307069252778243,1.2688290106314206,1.510728536394974,1.3805116380161593,1.0106428751783103,0.9995980647089352,1.2524842372062306,1.6606585292568299,1.0013238191604614,0.9849898219108582,0.9577495455741882,1.134461522102356,1.0614324808120728,0.7408683896064758,0.7482944130897522,0.9078891277313232,1.304564356803894,0.8973008990287781,0.8961845636367798,0.8538231253623962,0.8909134268760681,0.8931627869606018,0.908000648021698,0.9076915979385376,0.9117547273635864,0.7307124733924866
E7_attention_tau0p10_noema,1.3619511189924924,1.3322557724369328,1.297915489396265,1.4805745512264832,1.434387652439006,1.0103272991707117,0.9999993443486925,1.2599318756881748,1.6621346925629443,1.0710461139678955,0.987155556678772,0.9777196049690247,1.1122725009918213,1.1211313009262085,0.7334043979644775,0.7481124401092529,0.9119476079940796,1.3057146072387695,0.8895933628082275,0.8959428071975708,0.8470444679260254,0.8952246904373169,0.8846611976623535,0.9080581068992615,0.907617449760437,0.910702109336853,0.7302335500717163
E8_lstm2_tau0p10_noema,1.377578398590329,1.3376276579212774,1.3081730408283383,1.498236175473329,1.4201633924853825,1.014436995327013,1.005198556065158,1.255757329185403,1.674025605168829,1.089228868484497,0.9893406629562378,0.9871582984924316,1.125650405883789,1.1096175909042358,0.7351157069206238,0.7559422850608826,0.912722110748291,1.3151696920394897,0.8870452046394348,0.8951019048690796,0.8446172475814819,0.8927100300788879,0.8869373798370361,0.9073085784912109,0.9066543579101562,0.9112929105758667,0.7263599038124084
