epoch,train_loss,train_gg_loss,train_gc_reconstruction_loss,val_loss,val_gg_loss,val_gc_reconstruction_loss,val_gg_MAE,val_gg_MSE,val_gg_RMSE,val_gg_MAPE_percent,val_gg_R2,val_gc_MAE,val_gc_MSE,val_gc_RMSE,val_gc_MAPE_percent,val_gc_R2,best_val_gg_RMSE
11,1.1609770102418826,1.1609770102418826,1.160977007772371,2.002037180916688,2.002037180916688,2.002037219005063,0.7421839237213135,2.0020370483398438,1.4149335844271433,53461675.0,0.9300415515899658,0.7421839237213135,2.0020370483398438,1.4149335844271433,9.65040847659111,0.8740532994270325,1.2516943891852543
12,1.1627810542082808,1.1627810542082808,1.162781059294907,1.589175564993728,1.589175564993728,1.5891755689307474,0.6740442514419556,1.5891754627227783,1.2606250285960445,55499368.75,0.9444684386253357,0.6740442514419556,1.5891754627227783,1.2606250285960445,8.406634628772736,0.9000261425971985,1.2516943891852543
13,1.1261155221874801,1.1261155221874801,1.1261155203708277,1.423523089120282,1.423523089120282,1.423523086190407,0.6222342848777771,1.4235230684280396,1.1931148596962655,44610821.875,0.9502569437026978,0.6222342848777771,1.4235230684280396,1.1931148596962655,7.7376194298267365,0.9104472398757935,1.1931148596962655
14,1.090079938397168,1.090079938397168,1.0900799403614234,1.5757486874240518,1.5757486874240518,1.5757486590408876,0.6629766821861267,1.5757486820220947,1.2552882864195358,48510659.375,0.9449376463890076,0.6629766821861267,1.5757486820220947,1.2552882864195358,8.4613636136055,0.9008708000183105,1.1931148596962655
15,1.1039208774879228,1.1039208774879228,1.1039208724935483,1.4130409296756516,1.4130409296756516,1.4130409375496906,0.6105468273162842,1.4130408763885498,1.188713959028222,41457278.125,0.9506232142448425,0.6105468273162842,1.4130408763885498,1.188713959028222,7.719187438488007,0.9111066460609436,1.188713959028222
16,1.0804990168117037,1.0804990168117037,1.0804990175199143,1.5654800352962335,1.5654800352962335,1.5654800440858585,0.6504049897193909,1.5654799938201904,1.2511914297261593,46802306.25,0.9452964663505554,0.6504048705101013,1.5654799938201904,1.2511914297261593,7.918914407491684,0.9015167951583862,1.188713959028222
17,1.1058963415926262,1.1058963415926262,1.105896343772609,1.514395329260057,1.514395329260057,1.5143953966471824,0.6342509984970093,1.5143953561782837,1.2306077182344841,39811437.5,0.9470815658569336,0.6342509984970093,1.5143953561782837,1.2306077182344841,8.239538222551346,0.904730498790741,1.188713959028222
18,1.066684780058232,1.066684780058232,1.0666847833743318,1.4762997254614822,1.4762997254614822,1.4762997196017322,0.6208475232124329,1.4762996435165405,1.2150307171082304,42429821.875,0.9484127163887024,0.6208475232124329,1.47629976272583,1.21503076616431,7.973469793796539,0.9071270823478699,1.188713959028222
19,1.043156660362139,1.043156660362139,1.0431566705907427,1.598393619152075,1.598393619152075,1.5983936680443642,0.6831923127174377,1.5983935594558716,1.264275903217281,63240993.75,0.9441463351249695,0.6831923127174377,1.5983935594558716,1.264275903217281,8.837193250656128,0.8994462490081787,1.188713959028222
20,1.0454365835447104,1.0454365835447104,1.0454365773680925,1.4686587581986106,1.4686587581986106,1.46865881295065,0.6293191313743591,1.4686588048934937,1.2118823395418772,49660368.75,0.9486797451972961,0.6293191313743591,1.4686589241027832,1.2118823887254007,8.048886805772781,0.9076077342033386,1.188713959028222
