epoch,train_loss,train_gg_loss,train_gc_reconstruction_loss,val_loss,val_gg_loss,val_gc_reconstruction_loss,val_gg_MAE,val_gg_MSE,val_gg_RMSE,val_gg_MAPE_percent,val_gg_R2,val_gc_MAE,val_gc_MSE,val_gc_RMSE,val_gc_MAPE_percent,val_gc_R2,best_val_gg_RMSE
1,38.20191110477938,38.20191110477938,38.20191077923529,43.46834556005334,43.46834556005334,43.46834556005334,4.4203667640686035,43.46834945678711,6.5930531210348295,2292801400.0,0.37967854738235474,4.4203667640686035,43.46834945678711,6.5930531210348295,47.66545295715332,-0.49374473094940186,6.5930531210348295
