round,selected_clients,avg_local_train_loss,avg_local_val_loss,avg_local_train_task_loss,avg_local_train_rc_loss,avg_local_train_weighted_rc_loss,avg_local_train_total_loss,avg_local_train_rc_to_task_ratio,round_rc_to_task_ratio,global_rc_norm,regional_val_loss,regional_val_MAE,regional_val_RMSE,regional_val_MAPE_percent,regional_val_R2,avg_client_val_MAE,avg_client_val_RMSE,avg_client_val_R2,regional_val_samples
1,9,0.01093800234115011,0.0019285233483733728,0.01093800234115011,0.0,0.0,0.01093800234115011,0.0,0.0,1.4182370901107788,0.0031799685413599075,15.116225242614746,18.26901550413252,21.566307544708252,0.6184127330780029,1.9981755415598552,2.4889878961356557,0.5355189243952433,5211
2,9,0.0017457462632450833,0.0014895808347859297,0.0017457462632450833,0.00010477775199868509,0.00020955550399737017,0.0019553017666584255,0.11991103284256785,0.12003777885097677,1.4195069074630737,0.0014628768962683225,6.652288913726807,9.763086779515763,8.425210416316986,0.8910222053527832,1.2345035407278273,1.6842206661895647,0.7815283073319329,5211
