epoch,train_total_loss,train_f1_ste,train_f1_fourier,train_f1_mse,train_f2_ste,train_f2_fourier,train_f2_mse,train_f3_mse,val_total_loss,val_f1_ste,val_f1_fourier,val_f1_mse,val_f2_ste,val_f2_fourier,val_f2_mse,val_f3_mse
13,0.0033743067095042658,0.0011231720308565527,0.005295917331182671,0.0006595336668438709,0.00099373401963429,0.00494956927408713,0.0005541967714134195,0.00125740065627903,0.0023854352456919095,0.0008173093186557543,0.004011023006421892,0.0004624522484081373,0.000740634476650643,0.0038490063248811696,0.000395259838170352,0.0008274914332970247
14,0.0032439791630260815,0.0010913557207111852,0.005138928567465081,0.0006416254101179323,0.0009638165163493894,0.004821444435291534,0.000535191194668532,0.00118880692171016,0.002269011033579297,0.0007836105341493332,0.003835206092349524,0.0004445443610555353,0.0007068085728429645,0.00366283868174624,0.00037836077822790985,0.0007785919351312432
15,0.0031287198790053475,0.0010619669841486399,0.00499851328249502,0.000624572951286241,0.0009345614822409623,0.004681342823315159,0.0005182524488609798,0.0011321914009647938,0.0022130041833203686,0.0007759281384277325,0.003789776464815989,0.0004410561110428463,0.0006943193438038548,0.0036142318088003074,0.000369884628665118,0.0007427566795501665
16,0.003007246499627778,0.001025295807829047,0.004805268157665466,0.0006052988829903785,0.0008957405274977963,0.004480604131049738,0.0004974223562032814,0.0010862101629337381,0.0021159259384549265,0.0007354087373939562,0.0035690333123179294,0.0004205615791942161,0.0006681188926049465,0.0034944321568599625,0.000354084089955184,0.0007123983070319832
17,0.0029048220868093002,0.0009930633670253014,0.0046473864647092284,0.0005870274772507252,0.0008611545022277621,0.0043043159796498824,0.0004785810086259915,0.001050604214821844,0.0020853260984866444,0.000736687892039708,0.003615664585923565,0.000416801595349799,0.0006557841863930339,0.0034233356579648337,0.0003482784784152614,0.0006928540161377907
18,0.002787238354760439,0.0009507377137882165,0.004423020624713162,0.0005649285110657651,0.0008157761966671243,0.004065263954764887,0.0004547220074522256,0.0010207244360977638,0.0020394982144931496,0.000725463196309141,0.003542351149113718,0.000412475648984051,0.0006409242860645352,0.003299472376487762,0.0003455300538249553,0.0006731107023926253
19,0.002704296983084855,0.000922113006555709,0.00428177384142446,0.0005488173628837031,0.0007854924754530113,0.003911987345255939,0.00043810416286530336,0.0009966915035584205,0.0020195708420720033,0.0007307753992190055,0.0036184666507424563,0.00040992082360795834,0.000632629568534775,0.003311239915617972,0.000335006204498533,0.0006561658543816536
20,0.002614764099274563,0.0008893363895331446,0.004107086172224163,0.0005318086430775516,0.0007502024640006906,0.0037318086846921785,0.00041891289098809165,0.0009752252436643066,0.001876044471602921,0.0006550932983050425,0.003192651005809278,0.0003731424437155121,0.0005758599341143527,0.0029726161362335587,0.0003095536850733164,0.000645091254847973
21,0.0025630288419050498,0.0008730375571432617,0.004038734460261157,0.0005212934615985619,0.0007318251632248714,0.0036399808285006966,0.00040869675990405765,0.0009581661113044139,0.0018509685244149207,0.0006522803100264583,0.003161698826859258,0.00037345604718996026,0.0005608216173368696,0.002900982637311523,0.0003008037347728187,0.0006378666084439177
22,0.002509964177278722,0.0008532920751053398,0.003948563056127404,0.0005093730819115341,0.0007153856796818771,0.0035633023384659215,0.0003989504993636966,0.0009412864125623621,0.0017989400527881464,0.0006234693141235466,0.003021022648086333,0.0003570744968752807,0.0005505806317877605,0.0028753325439966784,0.0002922748650896964,0.0006248901166671187
23,0.002460064155016754,0.0008346788574303841,0.003874431544746977,0.0004969285644206388,0.000698608827290014,0.003478811525083852,0.00038969742126162643,0.0009267764606705726,0.0017798430875900688,0.0006229601467928254,0.003062485646034964,0.00035190175373579974,0.0005444438765978936,0.002838245882091628,0.00028957698958077176,0.0006124390586811924
24,0.0024176050440952684,0.0008190065286838823,0.003818038016503748,0.00048578081007158273,0.0006877019029325077,0.0034214832538812918,0.0003839484255444793,0.000910896612427626,0.0018612573433109197,0.0006715178137947023,0.0033114535658583274,0.0003781916294353715,0.0005855818691347307,0.0030920505431119,0.00030708535174221166,0.0006041576575334056
25,0.0023749400649791296,0.000802128757190128,0.003747434646161537,0.0004748725511149584,0.0006760654821002552,0.003361295684524692,0.0003777065763902491,0.0008967458185452491,0.0017259730038942274,0.0005981648333345053,0.0029584972397210673,0.00033590567965040535,0.0005319942851958152,0.0027735305413182265,0.00028293470592901613,0.0005958138769976681
26,0.002333851004349302,0.0007868092797961397,0.0036882168326426434,0.0004644306674012986,0.000665118568641977,0.0032994888192319086,0.0003724107651654002,0.0008819231478576088,0.0017149688662471256,0.0006015445814191703,0.002966049016917563,0.00033882187304887294,0.0005266248922800753,0.0027393759021803236,0.0002807636680480218,0.0005867994053642456
27,0.0022989460963773398,0.0007752628577844298,0.003646814167076977,0.000456201609259642,0.0006574427304922159,0.0032562139562050396,0.0003686903788398607,0.0008662405070881099,0.001650877431140421,0.0005743272174633926,0.0028279209495251515,0.00032392792826994046,0.0004997323651652817,0.002576841769130496,0.00026894243306263896,0.0005768178399675028
28,0.002244392355687182,0.0007540096209882133,0.0035484599048665705,0.00044351514806410754,0.0006402800332102851,0.00315398593267952,0.0003609793772102588,0.0008501027010315663,0.0016352331233054217,0.0005595041257372007,0.0027592296524127143,0.00031509018248226207,0.0005025396483810761,0.002602057341366596,0.0002692599061895048,0.0005731893404648961
29,0.0022027909131799783,0.0007353604193015427,0.0034827590878120335,0.0004300939060805702,0.0006332598496687014,0.0031111387887815846,0.0003579399708239028,0.0008341706339259793,0.0016118465796033268,0.0005552934061533655,0.002718100868968652,0.00031498146685914047,0.0004961516748008743,0.0025555095742157566,0.0002673341401721656,0.0005604014975810566
30,0.0021404600789854174,0.0007079503089832042,0.0033724405259343082,0.00041189584563952505,0.0006140372009671808,0.0030034792697489886,0.00034854363998160394,0.000818472553735453,0.0015646015957499135,0.0005309420921882495,0.0026653961645900655,0.000293780518026413,0.00048323979726579575,0.002500728512501817,0.00025907438568805065,0.0005504197162641526
31,0.002062965891048295,0.0006811556174147854,0.003266748946804763,0.00039386747708115366,0.0005786049243828963,0.002826336026902044,0.00032885703042429286,0.000803205347071687,0.0015206132945675824,0.0005180006515696098,0.0026279673206730993,0.0002835599133468572,0.00045950181439763865,0.0023503884187520735,0.0002494033022686862,0.0005431108373225829
32,0.0020060893817902296,0.0006605654182315469,0.0031930914395797644,0.00037917363835162895,0.000556974620366443,0.0027230982879636713,0.00031629421525081165,0.0007885493383301732,0.0014763322690165735,0.000497725755204119,0.002509811266527628,0.0002741607035822107,0.0004402993639236151,0.0022391688765029476,0.0002404249778596986,0.0005383071568310374
33,0.001965514223426701,0.0006462913622793707,0.0031445042857641973,0.00036871215291553217,0.00054421698782129,0.0026602871586622265,0.00030909808199325084,0.0007750058661312902,0.0014391284149755305,0.00048564624650808283,0.00245066528601589,0.00026731080361727384,0.0004252693046237533,0.002143111998437468,0.00023439789836334822,0.0005282128544984278
34,0.0019319640671369054,0.000633629505544247,0.003095643749488592,0.0003600723680459752,0.0005347885834413533,0.00261454289053752,0.00030370477602260665,0.0007635459696406112,0.0014463028199799837,0.0004805180020573398,0.0024376725037482537,0.00026305639322075295,0.00044458145339793843,0.002263525305088006,0.00024247657807062548,0.0005212033409390325
35,0.0018991909674674985,0.0006218740401176688,0.003043674422255227,0.0003527851097429266,0.000524639246676039,0.002562734408055246,0.00029818422805810864,0.0007526776731008799,0.0013871273949360675,0.00046349594452125035,0.0023423953327871517,0.00025472935130363986,0.00040894217882803796,0.0020599923572226764,0.00022549216567171277,0.0005146892685606927
36,0.0018710561762602337,0.0006106780592379922,0.00298594808416757,0.00034675917090002317,0.0005161976362950581,0.0025176986646148875,0.00029380863137700374,0.0007441804798406528,0.0013963261730285412,0.0004714525091840632,0.0024083862202213535,0.0002562376595421236,0.00041301505644065226,0.002044834827417536,0.00023170174825765672,0.0005118586051787623
37,0.0018498076175614056,0.000602377979861284,0.002945158444260777,0.0003420690394963502,0.000510755245995774,0.0024885990193888466,0.0002909948307993758,0.0007366743828902941,0.0013754588860836142,0.0004612310698386908,0.002313969068696284,0.0002553712919999529,0.0004079197711433748,0.002087261226592124,0.00022132627853613905,0.000506308058540932
38,0.0018322065671950334,0.0005944297035534224,0.002901173732757112,0.00033812481266651663,0.0005077347478744484,0.0024779085391151323,0.0002888265526836436,0.000730042110270673,0.0013834254834687036,0.00045326682995287104,0.002283809816931867,0.00024987316643392,0.0004261336300026523,0.0021516105533215795,0.0002344139725780143,0.0005040250219111345
39,0.0018059611641752138,0.0005830106351179111,0.0028344503103977644,0.00033285067036788223,0.000498983513279561,0.0024233135070647516,0.0002851690726115394,0.0007239670090913615,0.0013493191150361701,0.00044739102006288934,0.0022097258886966046,0.00025157603529205014,0.0003935528352332589,0.001974109405030807,0.00021793543913299133,0.0005083752570699456
40,0.0017876722759811816,0.0005738842548883702,0.0027753633467558956,0.00032927546608374134,0.0004946100632481898,0.0023987905677374383,0.00028303445485779546,0.0007191779514380529,0.0013468270453507656,0.00043614654191584536,0.002145080028289775,0.0002462650463768261,0.0004135391177233616,0.0021269052176927116,0.000223165109097838,0.0004971413752982615
41,0.0017709465028154679,0.0005650076809827171,0.00271185951221356,0.00032646858576167214,0.0004913553458978407,0.002383471673012926,0.0002811202012915129,0.0007145834671956575,0.0013007446439988021,0.00042687276245126165,0.0020911485769868534,0.0002419532325463398,0.00037848873459805227,0.0018859723360713468,0.00021099055619178402,0.0004953831382272395
42,0.001734756792111293,0.0005495452615629362,0.0025887333993087633,0.00032296880626598445,0.0004754890435781216,0.0022799093929690754,0.0002749978988791713,0.0007097224787629012,0.001286241066761725,0.0004197444897771611,0.0020190050037982177,0.0002420488795705584,0.0003712381986012563,0.001815570864416317,0.00021075679498207712,0.0004952583655669419
43,0.00170535148623614,0.0005388726453520889,0.0024800487081964966,0.00032318642009298546,0.0004615850410398264,0.0021902213317208747,0.00026951434552003716,0.0007048937954115716,0.0012724715233737723,0.0004182363741401731,0.0019350005157109612,0.0002497070255712108,0.0003662347855524869,0.001755737028845133,0.00021184565169581523,0.0004880003709793205
44,0.001673371487374401,0.0005322758371762932,0.002393931996048088,0.0003254251568846858,0.0004416216175776,0.002062313722087339,0.0002615447220993449,0.0006994740306701404,0.0012161277753617102,0.0004034496781335067,0.0018466279353513539,0.00024309654047980402,0.00033061531030954594,0.0015569071816593774,0.00019436065688414574,0.00048206278469359407
45,0.0016402529941001234,0.0005239658514266786,0.002327907431244321,0.0003235279030250022,0.00042494551939016334,0.001961513001141902,0.0002542158023774165,0.0006913416178380442,0.001220682513435864,0.00040432565332182457,0.0018104318179053452,0.00024809163864431417,0.0003331337624837556,0.0015760106422627966,0.00019503633029949752,0.0004832230903320755
46,0.0016170997576414306,0.0005181877280272456,0.0022854998787270936,0.00032181971540026023,0.0004169963042526136,0.0019094165918198723,0.0002511718309886597,0.0006819157260964222,0.001221485626784122,0.00039474002960699094,0.0017568604196122753,0.00024339332274127102,0.0003564565732472773,0.001730724864437128,0.00020376009636434702,0.0004702890153856099
47,0.0015959267577918,0.000514411183186357,0.0022606406693502007,0.00032038569179055726,0.0004125208197308575,0.001882458199378531,0.0002491944456286273,0.0006689947578375369,0.0011820232546218992,0.0003962628977709316,0.0017836223176996642,0.0002421118585686185,0.0003236228714423647,0.001485697862433002,0.0001945034334676722,0.0004621374819375039
48,0.0015665882164707936,0.0005099571435333619,0.002233023155461762,0.00031850536698583084,0.00040441608218694394,0.0018259947632344863,0.0002464628984502553,0.0006522149944226638,0.0011595213007529349,0.00039046183007766436,0.0017389230151014226,0.00024063280911401302,0.00031343359102862416,0.0014405590065524256,0.00018819743848017014,0.0004556258682543212
49,0.0015378343059256553,0.0005075748936550952,0.0022132662626264876,0.00031805363194754014,0.0004000043082370296,0.0017983088978854773,0.00024463713427186356,0.0006302551063128838,0.0011446370539577274,0.0003940163460412043,0.0017550670198629118,0.00024278849049682078,0.00031463820408938586,0.0014371767882912759,0.00018991169365570063,0.000435982501157061
50,0.001506872889159815,0.0005051806669719266,0.002199078684369786,0.000316969779147293,0.00039910267130836906,0.0017892949239256373,0.00024463687044069875,0.0006025895488778995,0.001133698804178688,0.00039075826754329286,0.0017661507389528125,0.00023793688347272643,0.0003207451824115914,0.001479089452702814,0.00019204026846954207,0.00042219535466881655
51,0.0014733034957125199,0.0005037563754577555,0.0021898651037837984,0.0003164109649934573,0.00039749530643418514,0.0017788368488079783,0.0002440129141485005,0.0005720518165314236,0.001121331757825973,0.00039845446969485,0.001804505695591735,0.00024222656361764405,0.0003196581340514534,0.0014670897931692158,0.0001921657314780382,0.00040321914473440303
52,0.0014422686161245865,0.0005019043215872803,0.002180492476352971,0.00031539453152778786,0.00039577853427307706,0.0017649299179468593,0.00024365060643779515,0.0005445857543362483,0.0011093336184557516,0.00038619830813515214,0.0016706886313946788,0.00024347716251057816,0.0003247508947916944,0.0014918570628173263,0.00019507243244414608,0.00039838441187980094
53,0.0014171249431259348,0.0004985515382177334,0.0021588935696313727,0.00031406909446535437,0.0003925922550949966,0.0017433530462207445,0.0002425077271201649,0.0005259811485976882,0.0011312585567559944,0.0004001987208177931,0.0017672842574969435,0.00024830032921814864,0.0003462629364262298,0.0015754402580952973,0.00020968768085617947,0.0003847968962188776
54,0.0014088872974849604,0.0004984487692367337,0.0021583089348162494,0.00031401986414520756,0.0003948947307831918,0.0017522367820872562,0.00024407895124817672,0.0005155437984028182,0.001095517113411782,0.0003915813430041553,0.001728392367761024,0.00024304678984020555,0.00032493264741187384,0.0014661244741165356,0.00019813355824565486,0.0003790031299379509
55,0.001388349219084987,0.0004928042844681407,0.0021322040380585792,0.00031064875999230586,0.000387466178892925,0.0017029008445504632,0.0002413067732133296,0.0005080787571423704,0.001105646409139903,0.00039759692426241184,0.0017511367040261945,0.00024720362150138783,0.00032775914271587124,0.001488089026023124,0.00019883359735226402,0.00038029032712019067
56,0.0013778077060107976,0.0004900133672601261,0.002116231208963748,0.0003093225016112025,0.00038473035683656833,0.0016803782384977653,0.00024076948314946168,0.0005030639826745802,0.0010636501442868867,0.00037567842360486245,0.001655888532940583,0.0002334328619827337,0.000311129558610727,0.0014224524733636083,0.00018764923494707917,0.0003768421564641372
57,0.0013783344608932124,0.0004899944591633982,0.0021186026353933575,0.00030903800052729146,0.0003875396382880233,0.0016950149254070243,0.00024226460897370416,0.000500800363619097,0.0010970871345871997,0.0003925603704059935,0.0017606923719782621,0.00024054570766863633,0.0003282225029315196,0.0014932881741690526,0.0001987707675224603,0.0003763042628517323
58,0.0013664833251440516,0.00048574036333678104,0.002100793323094395,0.00030629003774513685,0.00038314588961241297,0.0016634206919897432,0.00024089313626514503,0.0004975970784261982,0.001054766014024661,0.00037371613735344476,0.001650063323130438,0.00023189978113338146,0.000309135441402036,0.0013912310642232998,0.00018890259950492952,0.0003719144394522994
59,0.0013610670721263085,0.00048283414228569464,0.0020843958348169323,0.0003048828460144045,0.0003822870194781781,0.0016537128302236614,0.000241017488036906,0.0004959459076772176,0.001039610327640121,0.00036793059757725546,0.0016394926068467011,0.00022664593078056494,0.00030075200436072884,0.0013255142654500195,0.00018688953178649944,0.0003709277215190175
60,0.0013537720960478763,0.0004805924122321104,0.0020738581262528632,0.00030356289260648466,0.00037945132617972456,0.00163002944491368,0.00024049820567118008,0.0004937283524941638,0.001061170444530449,0.0003767853205993669,0.0016750142993604826,0.00023253766010979628,0.00031054404205343593,0.0013629206757428587,0.00019361330918962028,0.00037384107333340253
61,0.001350169328455451,0.0004786849966620808,0.0020649617411625226,0.00030243203193523104,0.00037899798211676384,0.0016253412290692599,0.00024051540160717515,0.0004924863493219941,0.0010604864874262283,0.000368584463456845,0.0016472257035770183,0.00022651321508861873,0.0003246752275025831,0.0014565250108628006,0.0001989141463416711,0.00036722680082792466
62,0.00134530491842454,0.00047654650366380896,0.0020552485318216063,0.00030113517263945016,0.0003775181967954323,0.0016112818053982568,0.00024043335305293839,0.0004912402121398231,0.0010429635225291099,0.00037132278892898,0.0016121485737645115,0.0002334532569146883,0.00030589465600857084,0.001374394023386528,0.00018717250454742233,0.0003657460847117622
63,0.0013427899965066893,0.000474826021525141,0.002048253689743808,0.0003000007293594598,0.0003778762453214764,0.0016112120156664311,0.0002408389407730667,0.0004900877262164545,0.0010315906826053555,0.0003681301971646852,0.0016390978143655834,0.00022691157559254734,0.0002945662646651245,0.0012778635706399376,0.00018531100374834459,0.0003688942116972868
64,0.001334175584335885,0.00047141064130238247,0.002031711252541635,0.0002980439137616974,0.0003738406727997665,0.001581842710389427,0.0002396182280204412,0.0004889242683346213,0.0010211513127094927,0.0003610870506135969,0.0015621355311825462,0.00022763721961727428,0.00029485091445640024,0.0012893342058422094,0.00018435277143387916,0.000365213340964305
65,0.0013318425245327382,0.0004696870841837933,0.0020248386606531326,0.00029689246766671003,0.0003744218202167704,0.001582536659202827,0.00024018684069761716,0.00048773361298867703,0.001039454521930318,0.00036611506004820634,0.001640793498582705,0.00022448412388697015,0.000308301390593,0.0013708773190839166,0.00019023740347809463,0.0003650380841054774
66,0.0013267938125717579,0.00046787836624446875,0.00202205633114252,0.00029519192917183164,0.00037219440303651574,0.0015695302042165445,0.00023915709660849016,0.00048672104240424273,0.0010319884787441803,0.0003680222372621275,0.0017019298706568253,0.00021981028181327,0.0002998240752749441,0.0013277278771618272,0.00018561254862470934,0.000364142161133964
67,0.0013198438524777104,0.00046392857996313915,0.002004636172987573,0.00029273885205115106,0.000370069505526844,0.0015518765895965894,0.00023875761134678578,0.00048584576060470676,0.0010158878812332856,0.0003568237401411188,0.0015946427667769816,0.0002192882972268177,0.000296120116927174,0.0012646541337622188,0.00018850522376960059,0.00036294401864683546
68,0.0013222379976367703,0.00046426545239780466,0.0020105148766416587,0.0002924599651239085,0.0003729418709052827,0.0015671532055403087,0.00024025172456571675,0.00048503067580338445,0.001014421871985773,0.0003573990053858961,0.0015753319882858966,0.00022207311985071533,0.00029373894672020585,0.0012661011662442431,0.00018569869649687651,0.0003632839221937371
69,0.0013134646388738864,0.0004607610273778026,0.001995789602797745,0.00029020230142233087,0.0003684547236944293,0.0015366707898347759,0.0002386529399860577,0.00048424889327251797,0.0010284112797713971,0.0003550786385989096,0.0015801038395112169,0.00021896473214312226,0.0003109955949251702,0.001341342270966699,0.000196512637051842,0.0003623370378810787
70,0.0013092829874680107,0.0004583067771399018,0.0019897863539953295,0.00028814238257096695,0.0003676497637230868,0.0015308409124388826,0.00023840630639074883,0.00048332644128583845,0.0010017698829344244,0.00035026392366150423,0.0015361615448096476,0.00021849752265663778,0.00028748419409936767,0.0012312670478978925,0.00018261943771845636,0.00036402176935667176
71,0.0013035090053259669,0.000454877032699839,0.0019729982894928617,0.000286196898026436,0.0003659463647260156,0.0015174526587893803,0.00023800122227230142,0.0004826855990604325,0.0010090320476470373,0.00035457973530806535,0.0015729705002785457,0.00021920298562251282,0.00029386408135383205,0.001260283609228465,0.00018648413696685173,0.0003605882294720967
72,0.0012983529006863335,0.0004524077853421165,0.0019617537865333433,0.0002847026779913012,0.0003644295660519681,0.0015080008490648024,0.00023736609193733088,0.0004815155400210779,0.001019570868980675,0.00036070016405006887,0.0016164660542086907,0.00022117062279561518,0.0002964830123221314,0.0012462536102326,0.00019095294825114675,0.00036238769750361437
73,0.0012942878201191476,0.00045010678091796715,0.0019615397903905243,0.00028216978219714405,0.00036338018724830574,0.0015014397280750345,0.0002369291300583726,0.00048080084384804556,0.0010043106882744654,0.000350862948312239,0.0015782262825204873,0.000214489242286259,0.00029333567995128054,0.0012641810332866391,0.00018546397543928105,0.0003601120628590271
74,0.0012867531757110942,0.0004465714478184078,0.0019494804837665491,0.0002795815590641126,0.00036032971374966066,0.0014834539432217386,0.00023553813464911402,0.0004798520077600053,0.0009900511503048719,0.0003430404669543962,0.0015152448714235143,0.0002127955338365145,0.00028775607238221764,0.0012302290899565142,0.00018303684966100396,0.00035925460812017687
75,0.001280949758838271,0.0004425673353108234,0.0019375879497027877,0.00027645393753222456,0.0003592179932439164,0.001478527399831059,0.0002348502837776799,0.00047916442719244843,0.0009841754618143542,0.0003402867959313869,0.0015064167985208447,0.0002107167977302845,0.00028323731972588177,0.0012052046933954735,0.0001807965028768303,0.0003606513431309993
76,0.0012767296067680443,0.00043995975915905227,0.0019379021710627558,0.0002735217182030957,0.0003585452166149267,0.0014783888155534316,0.0002341181510413876,0.00047822462633285366,0.0009877860801727355,0.0003396579971720695,0.0015357844431853258,0.00020675505776690257,0.0002918748591068152,0.0012407061940810959,0.00018644915509716942,0.0003562532181086856
77,0.0012687758238583782,0.00043609907570116535,0.0019318971059641202,0.00026989929807029006,0.00035526738108867324,0.0014671521333121235,0.00023172463417246188,0.00047740936197791464,0.0009699015680911298,0.000337431643144669,0.0015485277185814644,0.00020286541787084385,0.0002761466746554576,0.0011845751877714644,0.00017521017619454235,0.00035632325011299815
78,0.0012636144820502165,0.00043220617062870894,0.0019251933482212213,0.0002663187106368494,0.0003546776766302191,0.0014691534903190486,0.0002308470339745079,0.00047673062987796963,0.0009784199189201042,0.0003367680874695882,0.001557763150411826,0.00020110196952312183,0.00028529875605247504,0.0012354752887609993,0.00017972358700745264,0.00035635308118320616
79,0.0012548843432755162,0.00042745266743047985,0.0019142566897903327,0.00026225222407158603,0.0003512420057212189,0.001453916400420383,0.0002287226319336376,0.000476189665742417,0.0010170953341870816,0.00036431356987898846,0.0016938654708730154,0.0002165855780216817,0.0002974087782011906,0.0012613198241441075,0.00019030755238724298,0.00035537298183478075
80,0.0012476499670722098,0.00042287020350640237,0.0019064528898475777,0.00025802768592022955,0.0003496323601195884,0.0014492758059974932,0.00022744975850906384,0.0004751474045100558,0.0009868538622325714,0.00033509493495739246,0.001528388008173407,0.00020250681493486867,0.00029756621434851705,0.0013064236286885193,0.00018547094197956623,0.0003541927094555628
81,0.0012387838156651205,0.00041820559228970193,0.001891240685880023,0.00025453503024865424,0.00034616988537230386,0.0014375678247159499,0.00022490345075926833,0.00047440833336752933,0.0009524635739185896,0.00032309170464190457,0.001480994872828598,0.00019443580297438503,0.000274675677616622,0.0011640153273467305,0.00017586016272043734,0.00035469620367540585
82,0.0012331928779759584,0.00041394024652878996,0.0018822858367191812,0.00025079073962034287,0.00034529152878816046,0.0014413837826253394,0.00022350350350981135,0.00047396110268463414,0.000979716193916373,0.00032513648725829633,0.0014756954031560673,0.0001972966115609871,0.0003018439549807493,0.0013209038477430878,0.00018861507929274842,0.0003527357531013679
83,0.0012239221489419845,0.00040966725507574466,0.0018619819549430855,0.00024829895750073965,0.000341336522118665,0.0014210655696801386,0.00022136662929324086,0.00047291837222824076,0.0009317111030978575,0.00031518209193383176,0.0014573433393732123,0.00018827528526347176,0.00026202183597741097,0.0011142040723906288,0.00016733491886727545,0.0003545071657523456
84,0.0012170873631875863,0.00040630101689476903,0.0018512537726056502,0.00024575071302508037,0.00033835760438316527,0.0014086881784284883,0.00021943198962508882,0.0004724287355522579,0.0009447083237441399,0.000316171120818055,0.0014314097017676366,0.0001922557289325504,0.0002749665549155951,0.001166534037628305,0.000175903506334216,0.0003535706560207183
85,0.0012111048375951555,0.0004039395046776282,0.0018372851424772487,0.00024467888151591074,0.0003352771755898896,0.0013954238791571653,0.00021748309985863225,0.0004718881556550037,0.0009266752521834971,0.00031589702432490997,0.001444027005817274,0.00019054925262348423,0.00025723118412262824,0.0010786738787102726,0.0001659597765845859,0.000353547036170743
86,0.0012054527608290951,0.0004017342058308905,0.0018248098646983756,0.00024361468980413844,0.00033260682173196876,0.0013799409311333372,0.00021623636718484307,0.00047111173093563,0.0009613015414115942,0.0003219819203160122,0.0014646820174330783,0.00019501524363980493,0.000288208851708948,0.0012230936139508717,0.00018433277051616744,0.00035111077321374316
