epoch,train_loss,val_loss,val_r2
1,0.057190274120159375,0.007023422090210503,0.9051147699356079
2,0.004049932923838417,0.004217297780716935,0.9430249929428101
3,0.003051460717947543,0.0036222389830832913,0.9510641694068909
4,0.0027573411150813095,0.003478104523339294,0.9530113935470581
5,0.0026057368265221337,0.0031180842825597804,0.9578751921653748
6,0.0025295300968411327,0.0030330968352302416,0.9590233564376831
7,0.002468019424065206,0.0029780692413304164,0.9597668051719666
8,0.0025015026677010794,0.002908194501069486,0.9607107639312744
9,0.002479699382498649,0.003964907768077189,0.946434736251831
10,0.0025064080217790468,0.002925382093722124,0.9604786038398743
11,0.0024100741008007834,0.0036789584275627465,0.9502978920936584
12,0.002450462928467729,0.0032399131244824487,0.9562293291091919
13,0.0024057328914136645,0.0030723445318000166,0.9584931135177612
14,0.002400483820570265,0.00295104167990335,0.9601319432258606
15,0.0024189799630985787,0.0029702393232280545,0.9598725438117981
16,0.0023894924000494215,0.0029942858320804048,0.9595476984977722
17,0.0023783188313533884,0.0028918668269579204,0.9609313607215881
18,0.002365768228862788,0.002913496536303707,0.9606391191482544
19,0.0023450455596962095,0.003092002877713571,0.9582275748252869
20,0.0024268624211341086,0.0028585521767898535,0.9613814353942871
