round,client_id,client_name,num_samples,local_rc_norm,global_rc_norm,rc_rg_l2_norm,rc_rg_mean_abs,use_rc_regularization,rc_lambda
1,1,client_1,41997,0.6314296722412109,1.2247658967971802,0.7528213858604431,0.1289301961660385,False,0.0
1,2,client_2,41997,1.4860683679580688,1.2247658967971802,0.27521899342536926,0.04577163606882095,False,0.0
1,3,client_3,41997,1.429903268814087,1.2247658967971802,0.24390999972820282,0.04218638688325882,False,0.0
1,4,client_4,41997,1.3799278736114502,1.2247658967971802,0.20411154627799988,0.036842118948698044,False,0.0
1,5,client_5,41997,1.0740700960159302,1.2247658967971802,0.24849887192249298,0.04438917711377144,False,0.0
1,6,client_6,41997,1.3199456930160522,1.2247658967971802,0.3167003393173218,0.06074871867895126,False,0.0
1,7,client_7,41997,1.3650827407836914,1.2247658967971802,0.17527155578136444,0.0343351773917675,False,0.0
1,8,client_8,41997,1.3137966394424438,1.2247658967971802,0.20958320796489716,0.03920064866542816,False,0.0
1,9,client_9,41997,1.2083885669708252,1.2247658967971802,0.14396727085113525,0.026678895577788353,False,0.0
2,1,client_1,41997,1.1284925937652588,1.2177847623825073,0.22172881662845612,0.041310667991638184,False,0.0
2,2,client_2,41997,1.2377080917358398,1.2177847623825073,0.09355194121599197,0.015173126943409443,False,0.0
2,3,client_3,41997,1.2081403732299805,1.2177847623825073,0.1701270490884781,0.029903724789619446,False,0.0
2,4,client_4,41997,1.3534013032913208,1.2177847623825073,0.16658146679401398,0.030253836885094643,False,0.0
2,5,client_5,41997,1.2234601974487305,1.2177847623825073,0.06442868709564209,0.011970690451562405,False,0.0
2,6,client_6,41997,1.2931218147277832,1.2177847623825073,0.13247665762901306,0.026084359735250473,False,0.0
2,7,client_7,41997,1.0706045627593994,1.2177847623825073,0.188058003783226,0.03381302207708359,False,0.0
2,8,client_8,41997,1.3297233581542969,1.2177847623825073,0.16836389899253845,0.031099259853363037,False,0.0
2,9,client_9,41997,1.1733460426330566,1.2177847623825073,0.09906462579965591,0.016262119635939598,False,0.0
3,1,client_1,41997,0.9283454418182373,1.0140469074249268,0.19464211165905,0.0366450659930706,False,0.0
