timestamp,client_id,gg,gc,cl,total_load,client_lat_x,client_lon_x,meteo_source,total_pv_capacity_kw,temp2m_c,wind10m_ms,ghi_wm2,client_lat_y,client_lon_y,grid_lat,grid_lon,ghi_build_mode,ghi_night_zero_ratio,rrp_aud_per_mwh,total_demand_mw
2010-07-01 10:00:00,3,9.26,21.372,1.167,22.539,-33.9,151.2,ERA5-Land,47.43,10.692840576171877,2.527782201766968,313.6333333333333,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,34.5,12259.09
2010-07-01 10:30:00,3,11.129,20.332,0.0,20.332,-33.9,151.2,ERA5-Land,47.43,11.52081298828125,2.5321645736694336,375.4698611111111,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,30.6,12159.9
2010-07-01 11:00:00,3,12.263,20.718,0.0,20.718,-33.9,151.2,ERA5-Land,47.43,12.348785400390623,2.5365469455718994,437.3063888888889,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,27.53,11962.89
2010-07-01 11:30:00,3,12.651,23.274,0.0,23.274,-33.9,151.2,ERA5-Land,47.43,12.882049560546877,2.534271717071533,474.46180555555554,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,27.64,11578.45
2010-07-01 12:00:00,3,13.085,19.814,2.592,22.406,-33.9,151.2,ERA5-Land,47.43,13.415313720703123,2.531996488571167,511.6172222222222,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,25.46,11143.4
2010-07-01 12:30:00,3,12.985,17.466,2.609,20.075000000000003,-33.9,151.2,ERA5-Land,47.43,13.79852294921875,2.3995167016983032,516.0731944444444,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,39.0,10996.75
2010-07-01 13:00:00,3,12.855,11.585,0.544,12.129,-33.9,151.2,ERA5-Land,47.43,14.181732177734377,2.2670369148254395,520.5291666666667,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,30.98,10582.43
2010-07-01 13:30:00,3,12.308,11.507,0.0,11.507,-33.9,151.2,ERA5-Land,47.43,14.422225952148438,2.059248924255371,488.52736111111113,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,29.17,10317.91
2010-07-01 14:00:00,3,10.501,11.574,0.0,11.574,-33.9,151.2,ERA5-Land,47.43,14.6627197265625,1.8514609336853027,456.5255555555556,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,26.93,10035.63
2010-07-01 14:30:00,3,8.366,10.315,0.0,10.315,-33.9,151.2,ERA5-Land,47.43,14.727523803710938,1.6656185388565063,394.8827777777778,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,24.77,9686.17
2010-07-01 15:00:00,3,6.138,11.223,0.0,11.223,-33.9,151.2,ERA5-Land,47.43,14.792327880859377,1.47977614402771,333.24,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,26.09,9513.42
2010-07-01 15:30:00,3,2.602,11.049,0.0,11.049,-33.9,151.2,ERA5-Land,47.43,14.67083740234375,1.2094296216964722,246.7725,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,29.23,9255.59
2010-07-01 16:00:00,3,1.395,11.804,0.0,11.804,-33.9,151.2,ERA5-Land,47.43,14.549346923828123,0.9390830993652344,160.305,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,29.18,9019.79
2010-07-01 16:30:00,3,0.207,15.682,0.0,15.682,-33.9,151.2,ERA5-Land,47.43,14.805191040039062,0.65376316010952,100.54694444444443,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,27.51,8558.0
2010-07-01 17:00:00,3,0.058,20.811,1.298,22.109,-33.9,151.2,ERA5-Land,47.43,15.06103515625,0.3684432208538055,40.78888888888889,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,24.87,8197.92
2010-07-01 17:30:00,3,0.0,25.275,0.0,25.275,-33.9,151.2,ERA5-Land,47.43,14.775192260742188,0.6176904886960983,20.39444444444445,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,23.12,7906.59
2010-07-01 18:00:00,3,0.0,32.297,0.0,32.297,-33.9,151.2,ERA5-Land,47.43,14.489349365234377,0.8669377565383911,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,21.8,7791.72
2010-07-01 18:30:00,3,0.0,32.704,0.0,32.704,-33.9,151.2,ERA5-Land,47.43,13.89013671875,1.0494811534881592,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,20.82,7696.25
2010-07-01 19:00:00,3,0.0,28.197,0.0,28.197,-33.9,151.2,ERA5-Land,47.43,13.290924072265623,1.2320245504379272,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,21.68,7778.99
2010-07-01 19:30:00,3,0.007,29.52,0.0,29.52,-33.9,151.2,ERA5-Land,47.43,12.935211181640623,1.2888094782829285,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,24.31,8091.57
2010-07-01 20:00:00,3,0.006,28.689,0.0,28.689,-33.9,151.2,ERA5-Land,47.43,12.579498291015623,1.3455944061279297,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,25.38,8613.64
2010-07-01 20:30:00,3,0.006,26.834,0.0,26.834,-33.9,151.2,ERA5-Land,47.43,11.453704833984377,1.5046491026878357,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,26.46,9527.81
2010-07-01 21:00:00,3,0.0,23.784,0.0,23.784,-33.9,151.2,ERA5-Land,47.43,10.327911376953123,1.6637037992477417,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,27.78,10462.07
2010-07-01 21:30:00,3,0.0,21.028,0.0,21.028,-33.9,151.2,ERA5-Land,47.43,9.11962890625,2.0484504103660583,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,26.38,11035.58
2010-07-01 22:00:00,3,0.0,19.949,0.0,19.949,-33.9,151.2,ERA5-Land,47.43,7.911346435546875,2.433197021484375,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,34.15,11643.4
2010-07-01 22:30:00,3,0.006,17.931,2.589,20.52,-33.9,151.2,ERA5-Land,47.43,8.279098510742188,2.802879810333252,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,39.04,11893.35
2010-07-01 23:00:00,3,0.0,17.092,2.575,19.667,-33.9,151.2,ERA5-Land,47.43,8.6468505859375,3.172562599182129,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,38.47,11837.39
2010-07-01 23:30:00,3,0.012,14.337,1.691,16.028,-33.9,151.2,ERA5-Land,47.43,8.935012817382812,3.4113783836364746,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,44.52,11852.76
2010-07-02 00:00:00,3,0.006,15.379,2.541,17.919999999999998,-33.9,151.2,ERA5-Land,47.43,9.223175048828123,3.65019416809082,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,41.04,11818.86
2010-07-02 00:30:00,3,0.0,13.703,2.543,16.246,-33.9,151.2,ERA5-Land,47.43,9.3040771484375,3.660339117050171,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,40.65,11786.23
2010-07-02 01:00:00,3,0.0,13.651,1.511,15.162,-33.9,151.2,ERA5-Land,47.43,9.384979248046877,3.6704840660095215,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,38.3,11704.93
2010-07-02 01:30:00,3,0.0,11.665,2.51,14.175,-33.9,151.2,ERA5-Land,47.43,9.398223876953123,3.5948251485824585,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,34.82,11511.91
2010-07-02 02:00:00,3,0.0,11.08,1.314,12.394,-33.9,151.2,ERA5-Land,47.43,9.411468505859377,3.5191662311553955,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,34.76,11409.84
2010-07-02 02:30:00,3,0.006,9.999,1.471,11.47,-33.9,151.2,ERA5-Land,47.43,9.326324462890623,3.4200687408447266,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,33.27,11276.77
2010-07-02 03:00:00,3,0.0,9.414,0.0,9.414,-33.9,151.2,ERA5-Land,47.43,9.241180419921877,3.3209712505340576,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,31.57,11208.75
2010-07-02 03:30:00,3,0.0,8.458,0.0,8.458,-33.9,151.2,ERA5-Land,47.43,9.086471557617188,3.278799176216125,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,33.79,11184.47
2010-07-02 04:00:00,3,0.006,8.043,0.0,8.043,-33.9,151.2,ERA5-Land,47.43,8.9317626953125,3.2366271018981934,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,34.66,11141.2
2010-07-02 04:30:00,3,0.006,8.616,1.434,10.05,-33.9,151.2,ERA5-Land,47.43,8.759475708007812,3.0975899696350098,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,32.37,11090.2
2010-07-02 05:00:00,3,0.0,8.93,0.98,9.91,-33.9,151.2,ERA5-Land,47.43,8.587188720703125,2.958552837371826,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,32.21,11098.6
2010-07-02 05:30:00,3,0.012,8.852,0.287,9.139,-33.9,151.2,ERA5-Land,47.43,8.508880615234375,2.8870657682418823,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,31.69,11124.74
2010-07-02 06:00:00,3,0.0,8.687,0.0,8.687,-33.9,151.2,ERA5-Land,47.43,8.430572509765625,2.8155786991119385,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,33.34,11360.76
2010-07-02 06:30:00,3,0.0,11.441,0.0,11.441,-33.9,151.2,ERA5-Land,47.43,8.394195556640625,2.776171088218689,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,26.84,11640.72
2010-07-02 07:00:00,3,0.0,10.838,0.0,10.838,-33.9,151.2,ERA5-Land,47.43,8.357818603515625,2.7367634773254395,0.0,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,23.26,12022.84
2010-07-02 07:30:00,3,0.006,12.063,0.0,12.063,-33.9,151.2,ERA5-Land,47.43,8.502822875976562,2.608709692955017,15.025277777777776,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,34.56,12536.18
2010-07-02 08:00:00,3,0.2279999999999999,14.195,0.0,14.195,-33.9,151.2,ERA5-Land,47.43,8.6478271484375,2.4806559085845947,30.050555555555555,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,40.33,12908.12
2010-07-02 08:30:00,3,1.243,16.825,0.0,16.825,-33.9,151.2,ERA5-Land,47.43,9.157150268554688,2.4155365228652954,70.43555555555557,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,40.1,12798.8
2010-07-02 09:00:00,3,2.499,18.95,0.0,18.95,-33.9,151.2,ERA5-Land,47.43,9.666473388671877,2.350417137145996,110.82055555555556,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,36.76,12589.43
2010-07-02 09:30:00,3,2.06,17.642,0.0,17.642,-33.9,151.2,ERA5-Land,47.43,10.340087890625,2.26520574092865,156.3647222222222,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,31.68,12293.67
2010-07-02 10:00:00,3,2.415,17.197,1.956,19.153,-33.9,151.2,ERA5-Land,47.43,11.013702392578123,2.179994344711304,201.9088888888889,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,28.2,12038.59
2010-07-02 10:30:00,3,2.415,17.225,1.258,18.483,-33.9,151.2,ERA5-Land,47.43,11.578948974609377,2.0213451385498047,230.7955208333333,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,25.25,11832.95
2010-07-02 11:00:00,3,2.391,16.795,0.0,16.795,-33.9,151.2,ERA5-Land,47.43,12.144195556640623,1.8626959323883057,259.6821527777778,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,25.78,11594.28
2010-07-02 11:30:00,3,3.052,17.363,1.027,18.39,-33.9,151.2,ERA5-Land,47.43,12.5596923828125,1.843109488487244,263.57479166666667,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,25.5,11234.03
2010-07-02 12:00:00,3,3.183,15.366,0.0,15.366,-33.9,151.2,ERA5-Land,47.43,12.975189208984377,1.8235230445861816,267.46743055555555,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,26.85,10899.17
2010-07-02 12:30:00,3,3.996,18.113,0.0,18.113,-33.9,151.2,ERA5-Land,47.43,13.272552490234377,1.72470885515213,272.0164236111111,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,49.08,10953.69
2010-07-02 13:00:00,3,4.699,17.251,0.0,17.251,-33.9,151.2,ERA5-Land,47.43,13.569915771484377,1.6258946657180786,276.5654166666667,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,33.06,10634.87
2010-07-02 13:30:00,3,2.989,15.819,0.0,15.819,-33.9,151.2,ERA5-Land,47.43,13.719757080078123,1.4958435893058777,260.7322916666667,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,33.73,10416.88
2010-07-02 14:00:00,3,3.445,14.886,0.0,14.886,-33.9,151.2,ERA5-Land,47.43,13.869598388671877,1.3657925128936768,244.89916666666667,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,32.61,10193.7
2010-07-02 14:30:00,3,2.763,12.291,0.001,12.292,-33.9,151.2,ERA5-Land,47.43,13.8746337890625,1.4834845662117004,203.0170833333333,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,32.27,9932.85
2010-07-02 15:00:00,3,1.768,13.415,0.938,14.353,-33.9,151.2,ERA5-Land,47.43,13.879669189453123,1.601176619529724,161.135,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,31.92,9652.12
2010-07-02 15:30:00,3,0.923,13.902,0.0,13.902,-33.9,151.2,ERA5-Land,47.43,13.6934814453125,1.8583654761314392,118.77291666666666,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,34.97,9380.21
2010-07-02 16:00:00,3,0.535,15.34,0.0,15.34,-33.9,151.2,ERA5-Land,47.43,13.507293701171877,2.1155543327331543,76.41083333333333,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,33.51,9020.76
2010-07-02 16:30:00,3,0.24,21.539,0.0,21.539,-33.9,151.2,ERA5-Land,47.43,13.183181762695312,2.623558521270752,48.99819444444444,-33.9,151.2,-33.89999999999937,151.19999999999573,direct_div3600_no_diff,0.8966950527169505,25.97,8544.86
