round,client_id,layer_name,ref_client_id,weight,self_weight,alpha
1,1,conv1,1,0.12661024928092957,0.12661024928092957,0.5
1,1,conv1,2,0.14296895265579224,0.12661024928092957,0.5
1,1,conv1,3,0.08778879046440125,0.12661024928092957,0.5
1,1,conv1,4,0.15652909874916077,0.12661024928092957,0.5
1,1,conv1,5,0.11080659925937653,0.12661024928092957,0.5
1,1,conv1,6,0.1290290504693985,0.12661024928092957,0.5
1,1,conv1,7,0.10824595391750336,0.12661024928092957,0.5
1,1,conv1,8,0.1380212903022766,0.12661024928092957,0.5
1,1,conv2,1,0.14888553321361542,0.14888553321361542,0.5
1,1,conv2,2,0.10230148583650589,0.14888553321361542,0.5
1,1,conv2,3,0.13785353302955627,0.14888553321361542,0.5
1,1,conv2,4,0.14787650108337402,0.14888553321361542,0.5
1,1,conv2,5,0.11646617949008942,0.14888553321361542,0.5
1,1,conv2,6,0.1242937296628952,0.14888553321361542,0.5
1,1,conv2,7,0.09684710204601288,0.14888553321361542,0.5
1,1,conv2,8,0.1254759281873703,0.14888553321361542,0.5
1,1,lstm1,1,0.13261745870113373,0.13261745870113373,0.5
1,1,lstm1,2,0.09877719730138779,0.13261745870113373,0.5
1,1,lstm1,3,0.14257247745990753,0.13261745870113373,0.5
1,1,lstm1,4,0.12926894426345825,0.13261745870113373,0.5
1,1,lstm1,5,0.12622474133968353,0.13261745870113373,0.5
1,1,lstm1,6,0.11162303388118744,0.13261745870113373,0.5
1,1,lstm1,7,0.15247462689876556,0.13261745870113373,0.5
1,1,lstm1,8,0.10644153505563736,0.13261745870113373,0.5
1,1,lstm2,1,0.10922592878341675,0.10922592878341675,0.5
1,1,lstm2,2,0.1475580334663391,0.10922592878341675,0.5
1,1,lstm2,3,0.10843008756637573,0.10922592878341675,0.5
1,1,lstm2,4,0.11571504175662994,0.10922592878341675,0.5
1,1,lstm2,5,0.11228154599666595,0.10922592878341675,0.5
1,1,lstm2,6,0.14239367842674255,0.10922592878341675,0.5
1,1,lstm2,7,0.13280251622200012,0.10922592878341675,0.5
1,1,lstm2,8,0.13159316778182983,0.10922592878341675,0.5
1,2,conv1,2,0.11362028867006302,0.11362028867006302,0.5
1,2,conv1,1,0.12199841439723969,0.11362028867006302,0.5
1,2,conv1,3,0.0824541300535202,0.11362028867006302,0.5
1,2,conv1,4,0.15449903905391693,0.11362028867006302,0.5
1,2,conv1,5,0.1162303239107132,0.11362028867006302,0.5
1,2,conv1,6,0.15666407346725464,0.11362028867006302,0.5
1,2,conv1,7,0.10509730875492096,0.11362028867006302,0.5
1,2,conv1,8,0.14943644404411316,0.11362028867006302,0.5
1,2,conv2,2,0.09601301699876785,0.09601301699876785,0.5
1,2,conv2,1,0.14136596024036407,0.09601301699876785,0.5
1,2,conv2,3,0.10546724498271942,0.09601301699876785,0.5
1,2,conv2,4,0.1457563191652298,0.09601301699876785,0.5
