round,client_id,client_name,alpha,distance_avg,gamma,ref_client_ids,train_loss,val_loss,meta_loss
12,7,client_7,0.5227558612823486,0.9108638255274855,0.1,"[7, 6, 4]",0.0007749171363418375,0.0006119527580714091,3.6905407905578613
12,8,client_8,0.5353220105171204,1.415237448993139,0.1,"[8, 7, 2]",0.0009878736331660784,0.0007647209762421519,0.9365541934967041
13,1,client_1,0.5279349088668823,1.1185611354691598,0.1,"[1, 4, 7]",0.0006786192375103572,0.0005901608257283707,3.631335973739624
13,2,client_2,0.5291330218315125,1.1666411185724428,0.1,"[2, 7, 4]",0.0009336092503270725,0.0008250034543448093,1.7839257717132568
13,3,client_3,0.5335216522216797,1.3428798328483633,0.1,"[3, 7, 4]",0.0011473505777177028,0.000794104013656881,0.9141663312911987
13,4,client_4,0.5246374011039734,0.9862942237426372,0.1,"[4, 6, 7]",0.0008319742799354661,0.0007547184825189286,2.0424489974975586
13,5,client_5,0.5410093069076538,1.6440645402569014,0.1,"[5, 6, 7]",0.0006301200212102848,0.0006780225216902362,2.243997812271118
13,6,client_6,0.5260276198387146,1.0420474669275184,0.1,"[6, 7, 4]",0.001240326140559147,0.0008692503259587848,3.069265842437744
13,7,client_7,0.5256401896476746,1.0265085775269351,0.1,"[7, 6, 4]",0.0007674419926342053,0.0006451660581572027,3.0265469551086426
13,8,client_8,0.5362060070037842,1.4507798808529817,0.1,"[8, 7, 2]",0.0009778044369259924,0.0007709203234521093,1.0447956323623657
14,1,client_1,0.531710147857666,1.2701108366018161,0.1,"[1, 4, 7]",0.0006747664736963556,0.0006126666134793913,3.8180344104766846
14,2,client_2,0.530697762966156,1.229456013563322,0.1,"[2, 7, 4]",0.0009318404256370426,0.0012624554317282818,1.839542269706726
14,3,client_3,0.5328406095504761,1.315519085736014,0.1,"[3, 7, 4]",0.00114651119451818,0.0007865440776091583,1.5295683145523071
14,4,client_4,0.524855375289917,0.9950353105232352,0.1,"[4, 6, 7]",0.000832238431781683,0.000687483872484553,2.2051942348480225
14,5,client_5,0.5348935127258301,1.3980148145007358,0.1,"[5, 6, 7]",0.000612633970902882,0.000695799452120342,2.055225133895874
14,6,client_6,0.5241699814796448,0.9675548251786191,0.1,"[6, 7, 4]",0.0012088732054507199,0.0009069490431497137,2.3439300060272217
14,7,client_7,0.5235394239425659,0.9422723505316147,0.1,"[7, 6, 4]",0.0007577871973014639,0.0006905621822192089,3.6058218479156494
14,8,client_8,0.5377503037452698,1.5128907211086091,0.1,"[8, 7, 2]",0.0009582511050553234,0.0007884265765023828,1.0571162700653076
15,1,client_1,0.5313684940338135,1.25638986681588,0.1,"[1, 4, 7]",0.0006921693196548045,0.0006106742726864282,3.3655786514282227
15,2,client_2,0.5341446995735168,1.367915883466291,0.1,"[2, 7, 4]",0.0009165051373843887,0.0007238222485916831,1.254744291305542
15,3,client_3,0.533918559551239,1.358828992873896,0.1,"[3, 7, 4]",0.0011447339124778882,0.0007876001970624976,0.7304666042327881
15,4,client_4,0.5247399210929871,0.990404760678454,0.1,"[4, 6, 7]",0.0008148547819017138,0.0007206104712596875,2.5556375980377197
15,5,client_5,0.5401106476783752,1.6078811928164214,0.1,"[5, 6, 7]",0.0006071778290386607,0.0006202049598521731,2.1317574977874756
15,6,client_6,0.5239027142524719,0.9568393628336102,0.1,"[6, 7, 4]",0.001209532804333831,0.0008634163804510989,2.2909159660339355
15,7,client_7,0.5253616571426392,1.0153376091378352,0.1,"[7, 6, 4]",0.0007469226278206109,0.0006653313402417491,3.4344403743743896
15,8,client_8,0.5432683825492859,1.7350746557931416,0.1,"[8, 7, 2]",0.0009491130946767164,0.0008343724919777243,0.8088086247444153
16,1,client_1,0.5315715074539185,1.2645431676937733,0.1,"[1, 4, 7]",0.0006648699965305949,0.0006927338174082366,3.423204183578491
16,2,client_2,0.5328206419944763,1.3147170698309008,0.1,"[2, 7, 4]",0.0009107328762412098,0.0007033631295936475,1.3372722864151
16,3,client_3,0.5324814915657043,1.301091713772621,0.1,"[3, 4, 7]",0.0011297979013104257,0.0007920317763259455,0.529728353023529
16,4,client_4,0.5261440277099609,1.0467170285216223,0.1,"[4, 6, 7]",0.000807783481570057,0.0007093938674228711,2.460939884185791
16,5,client_5,0.5400094389915466,1.6038065504981205,0.1,"[5, 6, 7]",0.0006041319602835802,0.0006187214420140494,2.402651309967041
16,6,client_6,0.5243874788284302,0.97627529737656,0.1,"[6, 4, 7]",0.0012117395737783025,0.0009321743771476724,2.8005435466766357
16,7,client_7,0.5245627164840698,0.9833003670501057,0.1,"[7, 6, 4]",0.0007422384884916368,0.0006570461433741147,3.354330539703369
16,8,client_8,0.5409511923789978,1.6417248031454317,0.1,"[8, 7, 2]",0.0009428247448689646,0.000744854611753195,1.014055848121643
17,1,client_1,0.5297613143920898,1.1918623399396893,0.1,"[1, 4, 7]",0.0006592910013200295,0.0006104067698134653,3.581293821334839
17,2,client_2,0.5309043526649475,1.237751585363488,0.1,"[2, 7, 4]",0.0009056282680470436,0.0007008927140175897,1.3314018249511719
17,3,client_3,0.5299782156944275,1.2005680596533541,0.1,"[3, 4, 7]",0.0011328384433705785,0.0009037560947058711,1.3008434772491455
17,4,client_4,0.526757538318634,1.071325177816713,0.1,"[4, 6, 7]",0.0008276018785514713,0.0008302125151558132,2.011552572250366
17,5,client_5,0.536272406578064,1.4534494481049478,0.1,"[5, 6, 7]",0.0006072958773573481,0.0006820086352728651,2.184462070465088
17,6,client_6,0.5267794132232666,1.0722033743028685,0.1,"[6, 4, 7]",0.001199360138414449,0.0008564639867245336,2.920236349105835
17,7,client_7,0.525053858757019,1.002994175995506,0.1,"[7, 6, 4]",0.0007293280747474128,0.0006375951697868321,3.735213041305542
17,8,client_8,0.5411666631698608,1.6504024122841656,0.1,"[8, 7, 2]",0.0009516492959318392,0.0007953916698090772,1.0321882963180542
18,1,client_1,0.5334364175796509,1.3394556278023326,0.1,"[1, 4, 7]",0.0006568440764869536,0.0006039338820401062,3.717067241668701
18,2,client_2,0.5344191193580627,1.3789454809836268,0.1,"[2, 4, 7]",0.0009185277947812397,0.0007535541572244711,1.5213624238967896
18,3,client_3,0.5354309678077698,1.4196177076470728,0.1,"[3, 4, 7]",0.0011150403198288826,0.0007907291948347619,0.7680133581161499
18,4,client_4,0.5288293957710266,1.1544573716625262,0.1,"[4, 6, 7]",0.0007991062202012384,0.0006977192028833121,2.1490070819854736
18,5,client_5,0.5402741432189941,1.614465472404845,0.1,"[5, 6, 7]",0.0005891617346217287,0.0008194833015227725,2.1523194313049316
18,6,client_6,0.526295006275177,1.0527714216538395,0.1,"[6, 4, 7]",0.0012049004691208048,0.0008600303638087362,2.894629716873169
18,7,client_7,0.5289656519889832,1.1599244038031127,0.1,"[7, 6, 4]",0.000745500681976669,0.000596341061579377,3.3648009300231934
18,8,client_8,0.5419830679893494,1.6832857930567116,0.1,"[8, 7, 2]",0.000953756358679693,0.0007264193673501521,0.434515118598938
