epoch,train_loss,val_loss,val_MAE,val_MSE,val_RMSE,val_MAPE_percent,val_R2,best_val_RMSE
1,0.02999788718080223,0.008162550850158528,3.6329267024993896,22.923412322998047,4.787840047766639,42.65298247337341,-0.018141865730285645,4.787840047766639
2,0.0035665785398516794,0.0013575610928837946,1.405710220336914,3.812525749206543,1.9525690126616633,13.739506900310516,0.8306668996810913,1.9525690126616633
3,0.001346413836345688,0.0011340933301767742,1.3051618337631226,3.1849467754364014,1.7846419179870234,12.855465710163116,0.8585407733917236,1.7846419179870234
4,0.001150074195259217,0.0009355580034892563,1.1664988994598389,2.627387285232544,1.6209217393916784,10.962752997875214,0.8833047747612,1.6209217393916784
5,0.0009982672559840596,0.0011466430490588077,1.4254491329193115,3.2201907634735107,1.7944889978691736,15.38306325674057,0.8569754362106323,1.6209217393916784
6,0.000940116180213908,0.000787483191677403,1.095171332359314,2.2115395069122314,1.4871245767965209,10.521610826253891,0.9017746448516846,1.4871245767965209
7,0.0008887236993945369,0.0007887472770053689,1.1185675859451294,2.2150893211364746,1.488317614333874,11.47049367427826,0.9016169309616089,1.4871245767965209
8,0.0008685245375346129,0.0007508403167971775,1.0737967491149902,2.108632802963257,1.4521132197467443,10.637618601322174,0.9063451886177063,1.4521132197467443
9,0.000841485974799855,0.0007590201256620319,1.088683009147644,2.1316049098968506,1.4600016814705559,10.940564423799515,0.9053249359130859,1.4521132197467443
10,0.0008416189969627835,0.0007422754535655454,1.0421770811080933,2.0845794677734375,1.4438072820752212,9.892521053552628,0.9074135422706604,1.4438072820752212
11,0.0008310034784702002,0.0007073490437555567,1.0301951169967651,1.9864935874938965,1.4094302350573782,9.998930990695953,0.9117700457572937,1.4094302350573782
12,0.0008087074744810964,0.0006964117238949324,1.0174928903579712,1.9557775259017944,1.3984911604660912,9.742254763841629,0.9131342768669128,1.3984911604660912
13,0.0008425485141206181,0.0007686721289755051,1.108165979385376,2.1587109565734863,1.4692552387429103,11.175526678562164,0.9041209816932678,1.3984911604660912
14,0.0008069355127412421,0.0006896736026324962,1.0177106857299805,1.936854600906372,1.3917092371994848,9.786982834339142,0.9139747619628906,1.3917092371994848
15,0.0008065309930417794,0.000687970296179776,1.014784812927246,1.9320708513259888,1.3899895148259171,9.756778180599213,0.9141871929168701,1.3899895148259171
