epoch,train_loss,val_loss,val_r2
1,0.020392108640981003,0.00554361001468124,-0.0007483959197998047
2,0.005093235359893401,0.002326929972424311,0.5799359083175659
3,0.002216565132225352,0.001511339376385393,0.7271686792373657
4,0.0014403051973091586,0.0011913284295886602,0.7849379777908325
5,0.0011890335269711361,0.0009155948466415451,0.8347141742706299
6,0.0010169116413767882,0.0008647515554957069,0.8438925743103027
7,0.0009252453357356662,0.00073841313557482,0.8666995763778687
8,0.0008856357177749282,0.0006957119265976937,0.8744080662727356
9,0.0008138944784428898,0.000724990656554275,0.8691226243972778
10,0.0008122037252853671,0.000755067925470036,0.8636929988861084
11,0.0007863573002899649,0.000666265076049465,0.8797239065170288
12,0.0007718355029530872,0.0007040986550960785,0.8728941082954407
13,0.0007425017287174844,0.0006990071317603491,0.8738132119178772
14,0.0007411153509277121,0.00060630269212837,0.8905484676361084
15,0.0007582797934244573,0.0006175244472817414,0.8885226845741272
16,0.0007340595651920011,0.0006276714107214888,0.8866909742355347
17,0.000729280062839173,0.0006243070175828717,0.8872982859611511
18,0.0007328917284010244,0.0006188754070577191,0.8882788419723511
19,0.0007211550309741995,0.0006097495552683022,0.8899262547492981
20,0.0007331608364495695,0.0006094860468639553,0.8899738192558289
