round,client_id,client_name,tau,layer_name,num_layer_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round_layer,mask_hamming_change_rate_layer,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_gap_mean_ratio,importance_gap_boundary_ratio,importance_selected_share
5,3,client_3,1.0,fc1,336,336,1.0,1.0,0.0,1.8004137399842616e-07,,1.853840025283285e-14,,0.0,1.2679313840635587e-05,,,,,0.9999999834694082
5,3,client_3,1.0,fc2,17,17,1.0,1.0,0.0,7.644663363775137e-08,,9.371416975767488e-10,,0.0,9.834004686126718e-07,,,,,0.9999992305287225
5,4,client_4,1.0,fc1,336,336,1.0,1.0,0.0,3.4501390165555364e-07,,2.6797193630745397e-10,,0.0,2.3137505195336416e-05,,,,,0.9999999913737084
5,4,client_4,1.0,fc2,17,17,1.0,1.0,0.0,7.726120290142609e-07,,3.5264166586834733e-10,,0.0,1.1165869182150345e-05,,,,,0.9999999238640863
5,5,client_5,1.0,fc1,336,336,1.0,1.0,0.0,4.146096373616342e-07,,2.0690617798181828e-15,,0.0,5.3821568144485354e-05,,,,,0.999999992821705
5,5,client_5,1.0,fc2,17,17,1.0,1.0,0.0,1.7280778851018228e-07,,1.884589595491093e-09,,0.0,2.7590110676101176e-06,,,,,0.9999996596015217
5,6,client_6,1.0,fc1,336,336,1.0,1.0,0.0,9.415510483137555e-08,,3.923960765692125e-13,,0.0,4.134082701057196e-06,,,,,0.9999999683905568
5,6,client_6,1.0,fc2,17,17,1.0,1.0,0.0,4.239422100136542e-08,,1.2598147525189063e-10,,0.0,6.397855258910567e-07,,,,,0.9999986124655922
5,7,client_7,1.0,fc1,336,336,1.0,1.0,0.0,1.1583351574345534e-07,,4.745848099951171e-15,,0.0,8.3639451986528e-06,,,,,0.9999999743063104
5,7,client_7,1.0,fc2,17,17,1.0,1.0,0.0,1.6636154415080009e-07,,1.4070471177074495e-10,,0.0,2.6156340027227998e-06,,,,,0.9999996464116289
5,8,client_8,1.0,fc1,336,336,1.0,1.0,0.0,2.285585858865709e-07,,1.0549201757362875e-13,,0.0,1.3465441043081228e-05,,,,,0.9999999869784358
5,8,client_8,1.0,fc2,17,17,1.0,1.0,0.0,1.6729907252681118e-07,,6.30065166706828e-10,,0.0,2.5321312477899482e-06,,,,,0.9999996483931046
5,9,client_9,1.0,fc1,336,336,1.0,1.0,0.0,2.1541025951848015e-07,,0.0,,0.0,1.6776186384959146e-05,,,,,0.9999999861836186
5,9,client_9,1.0,fc2,17,17,1.0,1.0,0.0,2.874290568692405e-07,,0.0,,0.0,4.661252660298487e-06,,,,,0.9999997953459598
