round,client_id,client_name,alpha,distance_avg,gamma,ref_client_ids,train_loss,val_loss,meta_loss
1,1,client_1,0.5,0.0,0.1,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.008668390893149603,0.0015231772396908125,1.9372104406356812
1,2,client_2,0.5,0.0,0.1,"[2, 1, 3, 4, 5, 6, 7, 8, 9]",0.011661093814104236,0.0015725651114427176,2.296341896057129
1,3,client_3,0.5,0.0,0.1,"[3, 1, 2, 4, 5, 6, 7, 8, 9]",0.01305195746178182,0.0015484010535763261,2.009403944015503
1,4,client_4,0.5,0.0,0.1,"[4, 1, 2, 3, 5, 6, 7, 8, 9]",0.012358681325580934,0.0019132878879643512,1.921115756034851
1,5,client_5,0.5,0.0,0.1,"[5, 1, 2, 3, 4, 6, 7, 8, 9]",0.008294527948336194,0.002222209187160882,1.7227113246917725
1,6,client_6,0.5,0.0,0.1,"[6, 1, 2, 3, 4, 5, 7, 8, 9]",0.014811730148118738,0.0019429027145959736,1.5766000747680664
1,7,client_7,0.5,0.0,0.1,"[7, 1, 2, 3, 4, 5, 6, 8, 9]",0.009462360589747847,0.0015899339735306367,1.8525993824005127
1,8,client_8,0.5,0.0,0.1,"[8, 1, 2, 3, 4, 5, 6, 7, 9]",0.012926676568434008,0.0019553623181109885,2.0663838386535645
1,9,client_9,0.5,0.0,0.1,"[9, 1, 2, 3, 4, 5, 6, 7, 8]",0.008046356616807911,0.0020315473564654534,1.4628170728683472
2,1,client_1,0.8419845700263977,16.730692306016053,0.1,"[1, 4, 3, 8, 6, 5, 2, 9, 7]",0.001455609308804227,0.0011216163706474795,3.005074977874756
2,2,client_2,0.8214895725250244,15.26472298869501,0.1,"[2, 6, 8, 4, 3, 9, 1, 5, 7]",0.0016581430607668483,0.001328785946868636,2.841662883758545
2,3,client_3,0.8429657220840454,16.804619141789672,0.1,"[3, 1, 6, 9, 4, 2, 8, 5, 7]",0.0018373229427580194,0.000981964767296003,1.254945993423462
2,4,client_4,0.8316971659660339,15.977035139247569,0.1,"[4, 3, 6, 8, 1, 9, 5, 7, 2]",0.001554247451550278,0.0012119645078681163,1.6877658367156982
2,5,client_5,0.8292858004570007,15.8057367906052,0.1,"[5, 1, 8, 2, 6, 3, 4, 7, 9]",0.0013171485379054521,0.0013134025863969258,2.0960347652435303
2,6,client_6,0.868058443069458,18.83899925920802,0.1,"[6, 8, 4, 9, 2, 1, 5, 3, 7]",0.0019419320665489024,0.0018572994900859837,1.3170658349990845
