epoch,train_loss,val_loss,val_r2
1,0.018297801966979346,0.003127619971172154,0.5221551656723022
2,0.0027959116377165418,0.001489863755195104,0.772375226020813
3,0.0015704283270196533,0.0011183839246474822,0.8291307687759399
4,0.0012810540006509554,0.0009452599664459105,0.8555810451507568
5,0.0011892325145632053,0.0009032794484343916,0.8619949221611023
6,0.0011065485373814132,0.001135383574503403,0.8265335559844971
7,0.0010507073692243725,0.0010857427646617781,0.8341177701950073
8,0.0010361329485814468,0.000979537592427471,0.8503440618515015
9,0.0010151191059997698,0.0011481728112303447,0.8245795965194702
10,0.0009865387384186137,0.0008031815091890432,0.8772881031036377
11,0.001003137501534368,0.000978413826903581,0.8505157232284546
12,0.0009675875067946639,0.0007672288944020119,0.8827810287475586
13,0.000959465263602031,0.0007376074534934711,0.8873066902160645
14,0.0009490018403159586,0.0007860489608885263,0.8799057006835938
15,0.0009414183733952205,0.0007431729574389045,0.8864563703536987
16,0.0009561624982069003,0.0007289988429264944,0.8886219263076782
17,0.0009444914870581672,0.0010504177109342096,0.8395148515701294
18,0.00095962466112118,0.0007528443519627263,0.8849787712097168
19,0.0009233663838369011,0.0007281153165656488,0.8887568712234497
20,0.0009236325343197468,0.0007632801059318137,0.8833843469619751
