round,client_id,client_name,tau,head_prefixes,head_exact_names,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,use_head_importance_ema,head_importance_ema_beta,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
10,7,client_7,0.05,fc1,,336,17,0.050595238095238096,0.6190476190476191,0.02380952425301075,False,,1.956531675392291e-06,5.2720967448273366e-08,1.2332866390352137e-06,0.0,7.315955485864833e-07,4.669119789468823e-06,0.0,7.211023671516159e-07,7.315955485864833e-07,37.110369170344136,1233286.6390352137,1.0145501767330694,3.326103978906758e-05,1.6817988580442034e-05,0.664171015449401,1.1902698133781087e-06,0.0
10,8,client_8,0.05,fc1,,336,17,0.050595238095238096,0.6190476190476191,0.02380952425301075,False,,1.8939308407585913e-06,4.326705307028614e-08,1.4172954934110749e-06,0.0,6.780432499908784e-07,3.8059401958889794e-06,0.0,6.566418164766219e-07,6.780432499908784e-07,43.772037481835014,1417295.4934110749,1.0325906763574841,3.219682184862904e-05,1.3802190551359672e-05,0.6999459220713838,1.1489754569993238e-06,0.0
10,9,client_9,0.05,fc1,,336,17,0.050595238095238096,0.4782608695652174,0.0357142873108387,False,,3.1782717675977277e-06,5.252410070426608e-08,2.7361381853552302e-06,0.0,8.601041372457985e-07,8.956017154559959e-06,0.0,7.397810009024397e-07,8.601041372457985e-07,60.50957970537673,2736138.1853552302,1.16264539580117,5.403062095865607e-05,1.6755187971284613e-05,0.7632973474787131,1.7963008076549158e-06,0.0
11,1,client_1,0.05,fc1,,336,17,0.050595238095238096,0.6190476190476191,0.02380952425301075,False,,3.7936138676955394e-06,1.371035323805173e-07,3.506228040350834e-06,0.0,1.2377238363114884e-06,9.396349014423322e-06,0.0,1.0703548696255893e-06,1.2377238363114884e-06,27.669500065590945,3506228.040350834,1.1563666547131137,6.449143984355032e-05,4.3736028601415455e-05,0.5958879032678903,2.3422974209097447e-06,0.0
11,2,client_2,0.05,fc1,,336,17,0.050595238095238096,0.5454545454545454,0.02976190485060215,False,,1.6253918167475444e-06,3.117140146357601e-08,1.0212930874331505e-06,0.0,6.286699090196635e-07,4.010448265034938e-06,0.0,6.145496627141256e-07,6.286699090196635e-07,52.142014744894276,1021293.0874331505,1.0229749102265728,2.7631662305793725e-05,9.943676559487358e-06,0.7353669296102593,9.951305628419505e-07,0.0
11,3,client_3,0.05,fc1,,336,17,0.050595238095238096,0.21428571428571427,0.065476194024086,False,,1.6487367367838435e-06,1.3730248894293284e-07,1.5704924862802727e-06,0.0,1.1815014886451536e-06,2.9609568628075067e-06,0.0,1.167024606729683e-06,1.1815014886451536e-06,12.00797408337602,1570492.4862802727,1.0124040825085543,2.8028527594869956e-05,4.379949677968398e-05,0.39021715338424784,1.2716631090370356e-06,0.0
11,4,client_4,0.05,fc1,,336,17,0.050595238095238096,0.6190476190476191,0.02380952425301075,False,,2.382927016911066e-06,2.3343677610137856e-08,1.5002425470811431e-06,0.0,4.927527470499626e-07,8.297686690639239e-06,0.0,4.4135688881397073e-07,4.927527470499626e-07,102.07581602567241,1500242.5470811431,1.1164471272374934,4.050975985592231e-05,7.446633389918134e-06,0.8447207195823729,1.3239974805401289e-06,0.0
11,5,client_5,0.05,fc1,,336,17,0.050595238095238096,0.5454545454545454,0.02976190485060215,False,,2.8957466811869596e-06,1.101891902970629e-07,2.152454726456199e-06,0.0,9.91531237559684e-07,1.0364155969000421e-05,0.0,9.107508844863332e-07,9.91531237559684e-07,26.279532446402765,2152454.726456199,1.0886952357160486,4.922769221593626e-05,3.5150347684975713e-05,0.5834182885775463,1.8024160226559616e-06,0.0
11,6,client_6,0.05,fc1,,336,17,0.050595238095238096,0.4166666666666667,0.0416666679084301,False,,1.8222927685522283e-06,9.886766459406585e-08,1.9097292351943906e-06,0.0,8.929635555432469e-07,3.5155596833646996e-06,0.0,8.460187927994411e-07,8.929635555432469e-07,18.43144919610458,1909729.2351943906,1.0554877830794844,3.097897570114583e-05,3.15387878799811e-05,0.49552276714797744,1.2744923196805757e-06,0.0
11,7,client_7,0.05,fc1,,336,17,0.050595238095238096,0.6190476190476191,0.02380952425301075,False,,1.3496725025962565e-06,4.238702933414004e-08,1.1710144462995231e-06,0.0,5.294559741741978e-07,3.360851906109019e-06,0.0,5.274506520436262e-07,5.294559741741978e-07,31.84088818937396,1171014.446299523,1.0038000110963834,2.2944434022065252e-05,1.3521463188226335e-05,0.6292024918664901,8.355491445399821e-07,0.0
