epoch,train_loss,train_gg_loss,train_gc_reconstruction_loss,val_loss,val_gg_loss,val_gc_reconstruction_loss,val_gg_MAE,val_gg_MSE,val_gg_RMSE,val_gg_MAPE_percent,val_gg_R2,val_gc_MAE,val_gc_MSE,val_gc_RMSE,val_gc_MAPE_percent,val_gc_R2,best_val_gg_RMSE
1,7.5528310130521685,7.5528310130521685,7.5528310035871264,2.556328012646618,2.556328012646618,2.556328018506368,0.8812316656112671,2.5563278198242188,1.598852031872937,189552787.5,0.9085429906845093,0.8812316656112671,2.5563278198242188,1.598852031872937,10.013197362422943,0.7891417741775513,1.598852031872937
2,1.8697138351863527,1.8697138351863527,1.869713822469787,2.0652682299621277,2.0652682299621277,2.0652682513868386,0.7786275744438171,2.0652682781219482,1.437104129185477,134245025.0,0.9261115193367004,0.7786275744438171,2.065268039703369,1.4371040462344296,8.821744471788406,0.8296467661857605,1.437104129185477
3,1.6060728553272665,1.6060728553272665,1.6060728614357598,1.9839237582299016,1.9839237582299016,1.983923810967652,0.763907253742218,1.9839237928390503,1.4085182969486234,102454975.0,0.9290217161178589,0.763907253742218,1.9839237928390503,1.4085182969486234,8.567441254854202,0.8363564014434814,1.4085182969486234
4,1.479030493847774,1.479030493847774,1.4790304971154418,1.7137841857889646,1.7137841857889646,1.7137842316598204,0.674898624420166,1.7137843370437622,1.3091158608174305,70294962.5,0.9386864304542542,0.674898624420166,1.7137843370437622,1.3091158608174305,7.577221095561981,0.8586388230323792,1.3091158608174305
5,1.4191409294984538,1.4191409294984538,1.4191409327315272,1.7396964684426326,1.7396964684426326,1.739696515320633,0.7050233483314514,1.7396966218948364,1.3189755956403577,76962837.5,0.9377593994140625,0.7050234079360962,1.7396966218948364,1.3189755956403577,7.835891097784042,0.8565014600753784,1.3091158608174305
6,1.3629658657740868,1.3629658657740868,1.3629658632768995,1.7186035846235566,1.7186035846235566,1.7186035562403923,0.6751725077629089,1.7186037302017212,1.3109552739135386,78279862.5,0.938513994216919,0.6751725077629089,1.7186036109924316,1.310955228446964,7.602936774492264,0.8582413196563721,1.3091158608174305
7,1.2814665502640912,1.2814665502640912,1.281466548299836,1.8732995721418553,1.8732995721418553,1.8732995681132771,0.743301272392273,1.873299479484558,1.3686853106118142,62899943.75,0.9329795241355896,0.743301272392273,1.873299479484558,1.3686853106118142,8.23146179318428,0.845481276512146,1.3091158608174305
8,1.367926675961052,1.367926675961052,1.3679266864295108,1.6631353804226479,1.6631353804226479,1.6631353364745227,0.6787659525871277,1.6631354093551636,1.2896260734628326,66568525.0,0.9404984712600708,0.6787659525871277,1.6631354093551636,1.2896260734628326,7.534307241439819,0.862816572189331,1.2896260734628326
9,1.2338146391086817,1.2338146391086817,1.2338146355491788,1.743039717139553,1.743039717139553,1.7430397268447642,0.7069898843765259,1.743039608001709,1.3202422535283853,69798943.75,0.9376397728919983,0.7069898843765259,1.7430397272109985,1.3202422986751328,7.821562886238098,0.8562256693840027,1.2896260734628326
10,1.1994153108898138,1.1994153108898138,1.1994153056924852,1.6528321689541257,1.6528321689541257,1.6528321777437507,0.6802933812141418,1.65283203125,1.2856251519202633,57411362.5,0.9408671259880066,0.6802933812141418,1.65283203125,1.2856251519202633,7.510910928249359,0.8636664748191833,1.2856251519202633
11,1.2330161872104703,1.2330161872104703,1.2330161915612106,1.8341284906076762,1.8341284906076762,1.8341284788881762,0.706235945224762,1.8341283798217773,1.3542999593228147,67167693.75,0.9343809485435486,0.706235945224762,1.8341283798217773,1.3542999593228147,7.999706268310547,0.8487122654914856,1.2856251519202633
12,1.1696213137019666,1.1696213137019666,1.1696213129822248,1.7513788740755776,1.7513788740755776,1.7513788936691166,0.7108117938041687,1.7513790130615234,1.3233967708368959,63670450.0,0.9373414516448975,0.7108117938041687,1.7513790130615234,1.3233967708368959,7.860948145389557,0.8555378317832947,1.2856251519202633
13,1.142441641832501,1.142441641832501,1.1424416516608737,1.7030507924919305,1.7030507924919305,1.7030508219737976,0.6910004019737244,1.7030507326126099,1.305009859201305,47451368.75,0.939070463180542,0.6910004019737244,1.7030507326126099,1.305009859201305,7.548666745424271,0.8595241904258728,1.2856251519202633
14,1.1474249211780219,1.1474249211780219,1.1474249117129796,1.4991105666724585,1.4991105666724585,1.4991105833361227,0.6353744268417358,1.4991105794906616,1.2243817131477674,51329150.0,0.9463667869567871,0.6353744268417358,1.4991105794906616,1.2243817131477674,7.0595234632492065,0.8763461709022522,1.2243817131477674
15,1.0855411004760205,1.0855411004760205,1.085541100488705,1.49026408210145,1.49026408210145,1.4902641161612469,0.6468001008033752,1.4902641773223877,1.2207637680249146,50303062.5,0.9466832876205444,0.6468000411987305,1.4902640581130981,1.2207637191992142,7.187967747449875,0.8770758509635925,1.2207637680249146
16,1.0733751736274944,1.0733751736274944,1.0733751768974684,1.9648163109880439,1.9648163109880439,1.964816325637419,0.7674300074577332,1.9648163318634033,1.401719063101948,40496825.0,0.9297053813934326,0.7674300074577332,1.9648163318634033,1.401719063101948,8.575509488582611,0.8379324674606323,1.2207637680249146
17,1.1593709919064754,1.1593709919064754,1.1593710028801907,1.3824867274720913,1.3824867274720913,1.3824867435864039,0.5975083708763123,1.3824867010116577,1.1757919463117859,48259790.625,0.9505391716957092,0.5975083708763123,1.3824868202209473,1.175791997004975,6.716429442167282,0.8859658241271973,1.1757919463117859
18,1.0914879998505183,1.0914879998505183,1.0914879960696107,1.4413039718172334,1.4413039718172334,1.441303972824378,0.6088342070579529,1.4413039684295654,1.2005431972359701,47033000.0,0.9484348893165588,0.6088342070579529,1.4413039684295654,1.2005431972359701,6.892343610525131,0.8811143040657043,1.1757919463117859
19,1.0941737796288546,1.0941737796288546,1.0941737761616035,1.4752727752457018,1.4752727752457018,1.4752728308217682,0.6397042870521545,1.47527277469635,1.2146080745229508,70542481.25,0.9472196102142334,0.6397042870521545,1.47527277469635,1.2146080745229508,7.224607467651367,0.8783124089241028,1.1757919463117859
20,1.0660668510148776,1.0660668510148776,1.0660668541031866,1.434219882235549,1.434219882235549,1.4342199075972797,0.6076121926307678,1.4342198371887207,1.1975891771340959,38054000.0,0.9486883282661438,0.607612133026123,1.4342198371887207,1.1975891771340959,6.8116068840026855,0.8816986083984375,1.1757919463117859
