component,MAE,RMSE,MAPE_percent,R2
gc_model_avg_client,1.1539556980133057,1.6491195930803484,11.990787088871002,0.8405585289001465
gg_model_avg_client,0.38971230387687683,0.694671699903666,516823850.0,0.9747891426086426
indirect_net_load_avg_client,1.2829339504241943,1.8199091124634668,84.75698232650757,0.920386016368866
