epoch,train_loss,val_loss,val_MAE,val_MSE,val_RMSE,val_MAPE_percent,val_R2,best_val_RMSE
1,0.007823267558009876,0.002039202426012302,0.9253425598144531,1.8626682758331299,1.3647960564982338,12.801285088062286,0.7844020128250122,1.3647960564982338
2,0.0017215822296822532,0.0012492298498354886,0.7409208416938782,1.1410835981369019,1.0682151459967706,10.746728628873825,0.8679231405258179,1.0682151459967706
3,0.0014863124753238736,0.0010269472141966178,0.7039204239845276,0.9380440711975098,0.9685267529591063,10.943039506673813,0.8914243578910828,0.9685267529591063
4,0.0013694254065797636,0.0013169339917365535,0.8636665940284729,1.2029266357421875,1.0967801218759334,14.550144970417023,0.8607649803161621,0.9685267529591063
5,0.0013353397414462755,0.0010157010127102152,0.6812999248504639,0.9277715086936951,0.9632089641888176,10.200159251689911,0.8926133513450623,0.9632089641888176
6,0.0013787517375831995,0.0010628203795965297,0.7387462258338928,0.970811665058136,0.985297754517961,11.995834112167358,0.8876315951347351,0.9632089641888176
7,0.0012966675924071238,0.0009268415616481878,0.6608683466911316,0.846604585647583,0.9201111811338796,9.952958673238754,0.9020081758499146,0.9201111811338796
8,0.0012892298340208277,0.001299509378407614,0.879441499710083,1.1870105266571045,1.089500126965162,15.197986364364624,0.8626072406768799,0.9201111811338796
9,0.001250018155622437,0.001216817807446244,0.8155183792114258,1.1114776134490967,1.054266386379219,13.363605737686157,0.8713499307632446,0.9201111811338796
10,0.0012493693187555323,0.0008936143863285261,0.6478419899940491,0.8162540197372437,0.9034677745981002,9.888574481010437,0.9055211544036865,0.9034677745981002
11,0.0012527288998076154,0.0010470011255084416,0.7427819967269897,0.9563620090484619,0.9779376304491314,12.026460468769073,0.8893041014671326,0.9034677745981002
12,0.0012423424224861223,0.001043208477054415,0.7432543039321899,0.9528976678848267,0.9761647749662076,12.034265697002411,0.8897050619125366,0.9034677745981002
13,0.0012245857328693243,0.0008697727253051123,0.6487506628036499,0.794476330280304,0.8913340172350116,10.05220040678978,0.9080418348312378,0.8913340172350116
14,0.0012105250481176742,0.000865851513384777,0.6549418568611145,0.7908945083618164,0.8893224996376828,10.292869061231613,0.9084564447402954,0.8893224996376828
15,0.001203512201873664,0.0010898021706444328,0.7928406000137329,0.9954577088356018,0.9977262694925907,13.548249006271362,0.8847788572311401,0.8893224996376828
16,0.001193808174443746,0.0008394227560950063,0.6422480344772339,0.7667537331581116,0.8756447528296573,10.029937326908112,0.911250650882721,0.8756447528296573
17,0.0011780354968798673,0.0008501223052069316,0.647284209728241,0.776526927947998,0.8812076531374419,10.146082192659378,0.9101194143295288,0.8756447528296573
18,0.0011838037839021346,0.0008851425701140007,0.6540637016296387,0.8085155487060547,0.8991749266444514,10.022903233766556,0.9064168334007263,0.8756447528296573
19,0.0011752796621524076,0.0008682991167353023,0.668001115322113,0.7931302189826965,0.8905785866405594,10.7154481112957,0.9081976413726807,0.8756447528296573
20,0.0011941058671325994,0.0008899319801442383,0.6467486619949341,0.8128904104232788,0.9016043535960099,9.680663794279099,0.9059104919433594,0.8756447528296573
