client_id,client_name,loss,MAE,MSE,RMSE,MAPE_percent,R2
1,client_1,,1.1511734492911114,2.2516045009149677,1.5005347383232976,71.03703029368461,0.9473276693941786
2,client_2,,1.0920960728943558,2.2269188791297108,1.4922864601442012,63.17993945888291,0.9464703454991578
3,client_3,,1.0980165851667307,2.2407226456633214,1.4969043542134952,70.72694893532248,0.9252041175014994
4,client_4,,1.2362214445685353,2.8146292411704117,1.6776856800874267,53.40535002798382,0.9277556701875719
5,client_5,,1.2744427488704742,3.0520860869572792,1.7470220625273394,177.27078418504934,0.9577592785139667
6,client_6,,0.852930699129257,1.4066941398777668,1.186041373594432,59.8959765542347,0.9501951610542484
7,client_7,,0.8257335972947207,1.253404285068957,1.119555396159099,1229904.0963714032,0.9473070016512168
8,client_8,,1.009316891994164,1.9888088255628538,1.4102513341822633,3546752.751184031,0.9454711326977225
