client_id,client_name,MAE_hybrid,MSE_hybrid,RMSE_hybrid,MAPE_percent_hybrid,R2_hybrid,MAE_fedavg_summary_file,MSE_fedavg_summary_file,RMSE_fedavg_summary_file,MAPE_percent_fedavg_summary_file,R2_fedavg_summary_file,MAE_hybrid_relative_improvement_percent,MAE_winner,MSE_hybrid_relative_improvement_percent,MSE_winner,RMSE_hybrid_relative_improvement_percent,RMSE_winner,MAPE_percent_hybrid_relative_improvement_percent,MAPE_percent_winner,R2_hybrid_relative_improvement_percent,R2_winner
1,client_1,1.0625680015448449,2.097071162194437,1.448126776975841,57.96309746261886,0.9509427051796164,1.15117347240448,2.251604557037353,1.500534757024093,71.03695273399353,0.9473276734352112,7.696969482328586,GCML GC + FedAvg GG Clients 1-8,6.86325644349601,GCML GC + FedAvg GG Clients 1-8,3.492620201093449,GCML GC + FedAvg GG Clients 1-8,18.404301941739114,GCML GC + FedAvg GG Clients 1-8,0.38160309740518594,GCML GC + FedAvg GG Clients 1-8
2,client_2,1.0825885940743967,2.2389287420615793,1.496305029752149,54.69269481247522,0.9461816578375376,1.0920960903167725,2.2269186973571777,1.4922863992401652,63.18008899688721,0.9464703798294068,0.8705732331317159,GCML GC + FedAvg GG Clients 1-8,-0.5393122218002234,FedAvg Net Load Baseline,-0.26929351591155676,FedAvg Net Load Baseline,13.433653417028507,GCML GC + FedAvg GG Clients 1-8,-0.03050512705123269,FedAvg Net Load Baseline
3,client_3,1.074974349233005,2.083570892835899,1.4434579636539122,64.04131484059253,0.9304498820827519,1.098016619682312,2.24072265625,1.496904357749686,70.72691321372986,0.92520409822464,2.0985356720714985,GCML GC + FedAvg GG Clients 1-8,7.0134410867744394,GCML GC + FedAvg GG Clients 1-8,3.5704615207427475,GCML GC + FedAvg GG Clients 1-8,9.45269356367087,GCML GC + FedAvg GG Clients 1-8,0.5669866646913879,GCML GC + FedAvg GG Clients 1-8
4,client_4,1.2323759756375858,2.805408463991262,1.6749353611382327,50.48561639419319,0.927992343761906,1.236221432685852,2.814629316329956,1.6776857024871958,53.40535044670105,0.9277556538581848,0.3110653922179188,GCML GC + FedAvg GG Clients 1-8,0.32760450142390624,GCML GC + FedAvg GG Clients 1-8,0.16393662679998408,GCML GC + FedAvg GG Clients 1-8,5.46711898355911,GCML GC + FedAvg GG Clients 1-8,0.025512094993639958,GCML GC + FedAvg GG Clients 1-8
5,client_5,1.2317461157465048,2.936781808770182,1.713704119377141,180.93628070243923,0.9593550840258372,1.2744427919387815,3.052086114883423,1.7470220705198385,177.27175951004028,0.9577592611312866,3.350223051387279,GCML GC + FedAvg GG Clients 1-8,3.7778850849247814,GCML GC + FedAvg GG Clients 1-8,1.907128232946911,GCML GC + FedAvg GG Clients 1-8,-2.067177085920107,FedAvg Net Load Baseline,0.16662046083121868,GCML GC + FedAvg GG Clients 1-8
6,client_6,0.9040631418022944,1.4593424148000755,1.2080324560209776,60.80507787237458,0.9483311175742755,0.8529307246208191,1.4066941738128662,1.186041387900467,59.89607572555542,0.9501951336860656,-5.994908578795408,FedAvg Net Load Baseline,-3.742692759187696,FedAvg Net Load Baseline,-1.8541568907168828,FedAvg Net Load Baseline,-1.5176322251631669,FedAvg Net Load Baseline,-0.19617192781856027,FedAvg Net Load Baseline
7,client_7,0.8288603831724338,1.3125266412320316,1.1456555508668527,1482483.695198132,0.9448215030391198,0.8257335424423218,1.253404140472412,1.1195553315814328,1229904.00390625,0.947306990623474,-0.3786743022287312,FedAvg Net Load Baseline,-4.716954320681914,FedAvg Net Load Baseline,-2.331302308082608,FedAvg Net Load Baseline,-20.53653703782356,FedAvg Net Load Baseline,-0.2623740359731063,FedAvg Net Load Baseline
8,client_8,1.0030400484312145,1.9098121502200527,1.3819595327722345,4443689.38220623,0.9476370518768329,1.0093169212341309,1.9888087511062624,1.410251307783922,3546752.734375,0.9454711079597472,0.6218931507896804,GCML GC + FedAvg GG Clients 1-8,3.9720561789698667,GCML GC + FedAvg GG Clients 1-8,2.0061513047731494,GCML GC + FedAvg GG Clients 1-8,-25.28895344572946,FedAvg Net Load Baseline,0.22908620885937236,GCML GC + FedAvg GG Clients 1-8
