client_id,client_name,num_aligned_samples,MAE_hybrid,MAE_fedavg_baseline,MAE_diff_hybrid_minus_fedavg,MAE_hybrid_relative_improvement_percent,MAE_winner,MSE_hybrid,MSE_fedavg_baseline,MSE_diff_hybrid_minus_fedavg,MSE_hybrid_relative_improvement_percent,MSE_winner,RMSE_hybrid,RMSE_fedavg_baseline,RMSE_diff_hybrid_minus_fedavg,RMSE_hybrid_relative_improvement_percent,RMSE_winner,MAPE_percent_hybrid,MAPE_percent_fedavg_baseline,MAPE_percent_diff_hybrid_minus_fedavg,MAPE_percent_hybrid_relative_improvement_percent,MAPE_percent_winner,R2_hybrid,R2_fedavg_baseline,R2_diff_hybrid_minus_fedavg,R2_hybrid_relative_improvement_percent,R2_winner
1,client_1,5209,1.0625680015448449,1.1511734492911114,-0.08860544774626655,7.696967629059675,GCML GC + FedAvg GG Clients 1-8,2.097071162194437,2.2516045009149677,-0.15453333872053054,6.863254122015388,GCML GC + FedAvg GG Clients 1-8,1.448126776975841,1.5005347383232976,-0.05240796134745662,3.492618998345713,GCML GC + FedAvg GG Clients 1-8,57.96309746261886,71.03703029368461,-13.073932831065747,18.404391029600873,GCML GC + FedAvg GG Clients 1-8,0.9509427051796164,0.9473276693941786,0.00361503578543787,0.38160352560478955,GCML GC + FedAvg GG Clients 1-8
2,client_2,5209,1.0825885940743967,1.0920960728943558,-0.00950747881995917,0.8705716517010933,GCML GC + FedAvg GG Clients 1-8,2.2389287420615793,2.2269188791297108,0.012009862931868565,-0.539304015266244,FedAvg Net Load Baseline,1.496305029752149,1.4922864601442012,0.004018569607947775,-0.26928942366463987,FedAvg Net Load Baseline,54.69269481247522,63.17993945888291,-8.487244646407696,13.433448526697525,GCML GC + FedAvg GG Clients 1-8,0.9461816578375376,0.9464703454991578,-0.00028868766162015724,-0.030501500970736346,FedAvg Net Load Baseline
3,client_3,5209,1.074974349233005,1.0980165851667307,-0.023042235933725674,2.098532594589796,GCML GC + FedAvg GG Clients 1-8,2.083570892835899,2.2407226456633214,-0.15715175282742244,7.013440647443485,GCML GC + FedAvg GG Clients 1-8,1.4434579636539122,1.4969043542134952,-0.053446390559583,3.5704612929437864,GCML GC + FedAvg GG Clients 1-8,64.04131484059253,70.72694893532248,-6.685634094729949,9.452739295800454,GCML GC + FedAvg GG Clients 1-8,0.9304498820827519,0.9252041175014994,0.005245764581252477,0.5669845693530406,GCML GC + FedAvg GG Clients 1-8
4,client_4,5209,1.2323759756375858,1.2362214445685353,-0.0038454689309495027,0.31106635043785735,GCML GC + FedAvg GG Clients 1-8,2.805408463991262,2.8146292411704117,-0.009220777179149486,0.3276018398542323,GCML GC + FedAvg GG Clients 1-8,1.6749353611382327,1.6776856800874267,-0.002750318949193975,0.16393529382992955,GCML GC + FedAvg GG Clients 1-8,50.48561639419319,53.40535002798382,-2.919733633790635,5.467118242387189,GCML GC + FedAvg GG Clients 1-8,0.927992343761906,0.9277556701875719,0.00023667357433410086,0.025510334448966575,GCML GC + FedAvg GG Clients 1-8
5,client_5,5209,1.2317461157465048,1.2744427488704742,-0.04269663312396932,3.3502197852207107,GCML GC + FedAvg GG Clients 1-8,2.936781808770182,3.0520860869572792,-0.11530427818709743,3.77788420450643,GCML GC + FedAvg GG Clients 1-8,1.713704119377141,1.7470220625273394,-0.033317943150198426,1.9071277841791439,GCML GC + FedAvg GG Clients 1-8,180.93628070243923,177.27078418504934,3.6654965173898972,-2.0677386486673184,FedAvg Net Load Baseline,0.9593550840258372,0.9577592785139667,0.0015958055118705516,0.16661864287512415,GCML GC + FedAvg GG Clients 1-8
6,client_6,5209,0.9040631418022944,0.852930699129257,0.051132442673037404,-5.994911746668009,FedAvg Net Load Baseline,1.4593424148000755,1.4066941398777668,0.052648274922308724,-3.7426952618771514,FedAvg Net Load Baseline,1.2080324560209776,1.186041373594432,0.021991082426545683,-1.8541581192820642,FedAvg Net Load Baseline,60.80507787237458,59.8959765542347,0.9091013181398822,-1.5178003105379,FedAvg Net Load Baseline,0.9483311175742755,0.9501951610542484,-0.0018640434799729322,-0.1961748024379289,FedAvg Net Load Baseline
7,client_7,5209,0.8288603831724338,0.8257335972947207,0.0031267858777130897,-0.3786676342051609,FedAvg Net Load Baseline,1.3125266412320316,1.253404285068957,0.059122356163074485,-4.7169422402143635,FedAvg Net Load Baseline,1.1456555508668527,1.119555396159099,0.02610015470775373,-2.3312964054567122,FedAvg Net Load Baseline,1482483.695198132,1229904.0963714032,252579.59882672876,-20.536527975792303,FedAvg Net Load Baseline,0.9448215030391198,0.9473070016512168,-0.0024854986120970146,-0.2623751970337632,FedAvg Net Load Baseline
8,client_8,5209,1.0030400484312145,1.009316891994164,-0.006276843562949441,0.6218902718003589,GCML GC + FedAvg GG Clients 1-8,1.9098121502200527,1.9888088255628538,-0.07899667534280108,3.9720597740430983,GCML GC + FedAvg GG Clients 1-8,1.3819595327722345,1.4102513341822633,-0.02829180141002885,2.0061531391093417,GCML GC + FedAvg GG Clients 1-8,4443689.38220623,3546752.751184031,896936.6310221995,-25.288952851950857,FedAvg Net Load Baseline,0.9476370518768329,0.9454711326977225,0.002165919179110354,0.22908358639468074,GCML GC + FedAvg GG Clients 1-8
