client_id,client_name,loss,MAE,MSE,RMSE,MAPE_percent,R2
1,client_1,,1.0625680015448449,2.097071162194437,1.448126776975841,57.96309746261886,0.9509427051796164
2,client_2,,1.0825885940743967,2.2389287420615793,1.496305029752149,54.69269481247522,0.9461816578375376
3,client_3,,1.074974349233005,2.083570892835899,1.4434579636539122,64.04131484059253,0.9304498820827519
4,client_4,,1.2323759756375858,2.805408463991262,1.6749353611382327,50.48561639419319,0.927992343761906
5,client_5,,1.2317461157465048,2.936781808770182,1.713704119377141,180.93628070243923,0.9593550840258372
6,client_6,,0.9040631418022944,1.4593424148000755,1.2080324560209776,60.80507787237458,0.9483311175742755
7,client_7,,0.8288603831724338,1.3125266412320316,1.1456555508668527,1482483.695198132,0.9448215030391198
8,client_8,,1.0030400484312145,1.9098121502200527,1.3819595327722345,4443689.38220623,0.9476370518768329
