round,client_id,client_name,num_samples,local_rc_norm,global_rc_norm,rc_rg_l2_norm,rc_rg_mean_abs,use_rc_regularization,rc_lambda
1,1,client_1,42023,0.6192944645881653,1.1809444427490234,0.7612121105194092,0.12771230936050415,True,1.0
1,2,client_2,42023,1.4754958152770996,1.1809444427490234,0.3110615015029907,0.055430494248867035,True,1.0
1,3,client_3,42023,1.3822356462478638,1.1809444427490234,0.24589766561985016,0.04085823521018028,True,1.0
1,4,client_4,42023,1.4016575813293457,1.1809444427490234,0.2648887038230896,0.05094286799430847,True,1.0
1,5,client_5,42023,1.0363088846206665,1.1809444427490234,0.2661416232585907,0.044344767928123474,True,1.0
1,6,client_6,42023,1.2331503629684448,1.1809444427490234,0.238005131483078,0.04207045957446098,True,1.0
1,7,client_7,42023,1.2037718296051025,1.1809444427490234,0.16024480760097504,0.029449766501784325,True,1.0
1,8,client_8,42023,1.4167520999908447,1.1809444427490234,0.27262383699417114,0.049202632158994675,True,1.0
1,9,client_9,42023,1.0668909549713135,1.1809444427490234,0.19736753404140472,0.0352831594645977,True,1.0
2,1,client_1,42023,1.1854456663131714,1.1802259683609009,0.01629217527806759,0.0030077549163252115,True,1.0
2,2,client_2,42023,1.1764758825302124,1.1802259683609009,0.024540917947888374,0.004433714784681797,True,1.0
2,3,client_3,42023,1.178983449935913,1.1802259683609009,0.02557806856930256,0.004678846336901188,True,1.0
2,4,client_4,42023,1.175603985786438,1.1802259683609009,0.012368131428956985,0.002154797315597534,True,1.0
2,5,client_5,42023,1.1898304224014282,1.1802259683609009,0.01680280640721321,0.003298934083431959,True,1.0
2,6,client_6,42023,1.1824796199798584,1.1802259683609009,0.010346339084208012,0.0019208646845072508,True,1.0
2,7,client_7,42023,1.1713567972183228,1.1802259683609009,0.050170525908470154,0.00916301179677248,True,1.0
2,8,client_8,42023,1.1847554445266724,1.1802259683609009,0.015923190861940384,0.0030951821245253086,True,1.0
2,9,client_9,42023,1.1790722608566284,1.1802259683609009,0.008876928128302097,0.0015766110736876726,True,1.0
3,1,client_1,42023,1.1697883605957031,1.176802158355713,0.012177393771708012,0.002342987572774291,True,1.0
3,2,client_2,42023,1.189071536064148,1.176802158355713,0.044504210352897644,0.00840587168931961,True,1.0
3,3,client_3,42023,1.168557047843933,1.176802158355713,0.016127711161971092,0.0032693531829863787,True,1.0
3,4,client_4,42023,1.1811057329177856,1.176802158355713,0.009290263056755066,0.0015865403693169355,True,1.0
3,5,client_5,42023,1.1758544445037842,1.176802158355713,0.04786842688918114,0.008956434205174446,True,1.0
3,6,client_6,42023,1.184139609336853,1.176802158355713,0.03140007704496384,0.006017375737428665,True,1.0
3,7,client_7,42023,1.1823936700820923,1.176802158355713,0.009862452745437622,0.0017729835817590356,True,1.0
3,8,client_8,42023,1.1660490036010742,1.176802158355713,0.029997974634170532,0.005780776496976614,True,1.0
3,9,client_9,42023,1.1770001649856567,1.176802158355713,0.013668322935700417,0.0024386029690504074,True,1.0
