round,client_id,client_name,tau,head_prefixes,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
7,5,client_5,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,2.7687202177998293e-06,8.778355519991382e-08,1.1930287655559368e-06,0.0,2.907598855017568e-07,2.1252441001706757e-05,0.0,2.417025370959891e-06,2.907598855017568e-07,31.53994699289138,1193028.7655559368,0.12029653006486862,9.413648513145745e-05,2.6510635507293046e-05,0.7802630004993163,2.8693145850411383e-06,0.0
7,6,client_6,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,7.227531712724676e-07,4.6250230193954545e-08,4.5241002055718127e-07,0.0,8.179726229684547e-09,3.540635816534632e-06,0.0,1.3434317907012883e-06,8.179726229684547e-09,15.62667994433017,452410.02055718127,0.006088675433785289,2.457360824337229e-05,1.3967570339445956e-05,0.6375935689920416,8.95320283689216e-07,0.0
7,7,client_7,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,9.025805132309602e-07,3.539849412254569e-08,3.646787547495478e-07,0.0,2.5021350325005187e-08,6.712504728056956e-06,0.0,2.0429351934581064e-06,2.5021350325005187e-08,25.496989027764467,364678.7547495478,0.012247739506073952,3.06877373077441e-05,1.069034533429658e-05,0.7416423044919593,1.0055852044388303e-06,0.0
7,8,client_8,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,4.388375462232161e-07,1.8574209574565055e-08,3.16755944140823e-07,0.0,2.6148780918333614e-08,2.380380919930758e-06,0.0,4.179768211542978e-07,2.6148780918333614e-08,23.62490417465406,316755.944140823,0.06256021155888249,1.4920476132829208e-05,5.609411346085835e-06,0.726768494049692,4.776795776706422e-07,0.0
7,9,client_9,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,3.2876311514143225e-06,4.1238887728387656e-08,7.91298788271888e-07,0.0,3.061442876983733e-09,3.087296863668598e-05,0.0,9.957268503058003e-07,3.061442876983733e-09,79.7196920871166,791298.788271888,0.003074577934164969,0.00011177945998497307,1.2454144780349452e-05,0.8997521990637916,3.3867124784592306e-06,0.0
8,1,client_1,0.1,fc1,336,34,0.10119047619047619,0.6190476190476191,0.0476190485060215,3.7902960811794296e-06,8.645410371358314e-08,2.1277812720654765e-06,0.0,6.707813895445724e-07,1.4269168786995579e-05,0.0,6.48650996026845e-07,6.707813895445724e-07,43.841206804126806,2127781.2720654765,1.034115972282943,0.00012887007324025035,2.6109137252205983e-05,0.8315313518453612,3.7902962048974587e-06,0.0
8,2,client_2,0.1,fc1,336,34,0.10119047619047619,0.5813953488372093,0.0535714291036129,6.195501582089278e-07,5.054918592520078e-09,2.5908650513883913e-07,0.0,9.154196334293374e-08,7.481946340703871e-06,0.0,8.992945765839977e-08,9.154196334293374e-08,122.53958343504863,259086.50513883913,1.0179194649565253,2.1064704924356192e-05,1.5265853789969697e-06,0.9324258910879352,6.195501782713109e-07,0.0
8,3,client_3,0.1,fc1,336,34,0.10119047619047619,0.4166666666666667,0.0833333358168602,9.68640645236091e-07,4.373470212620941e-08,7.7811463938815e-07,0.0,4.09513859267463e-07,3.267324927946902e-06,0.0,4.0768020426185103e-07,4.09513859267463e-07,22.147595628872175,778114.63938815,1.0044953139523078,3.293378176749684e-05,1.320788032899145e-05,0.713753678505865,9.686406201581121e-07,0.0
8,4,client_4,0.1,fc1,336,34,0.10119047619047619,0.5454545454545454,0.0595238097012043,1.1012641716193042e-06,7.750088842391933e-09,4.0925107214206946e-07,0.0,1.34504190896223e-07,5.35316485184012e-06,0.0,1.2281918770895572e-07,1.34504190896223e-07,142.07864133827445,409251.07214206946,1.0951309667019449,3.7442983739310876e-05,2.3405268620990682e-06,0.9411683944456999,1.10126416075218e-06,0.0
8,5,client_5,0.1,fc1,336,34,0.10119047619047619,0.6190476190476191,0.0476190485060215,3.0427987433219696e-06,6.258013385608261e-08,1.3366430948735797e-06,0.0,4.7451442242163466e-07,2.545586903579533e-05,0.0,4.4672717081084556e-07,4.7451442242163466e-07,48.621662086204324,1336643.0948735797,1.0621994613868988,0.00010345516056986526,1.8899201677413657e-05,0.8455371580070402,3.0427986530412454e-06,0.0
8,6,client_6,0.1,fc1,336,34,0.10119047619047619,0.3877551020408163,0.0892857164144516,9.67490847488882e-07,3.35371703279324e-08,5.896380628200859e-07,0.0,3.0746014090254903e-07,3.844787897833157e-06,0.0,3.024747172730713e-07,3.0746014090254903e-07,28.84745464731281,589638.0628200859,1.0164787562929485,3.289468804723583e-05,1.0128226676897611e-05,0.7645852795788955,9.674907914813957e-07,0.0
8,7,client_7,0.1,fc1,336,34,0.10119047619047619,0.3877551020408163,0.0892857164144516,8.936779268504538e-07,1.547786974597069e-08,4.170347267518082e-07,0.0,1.5045299051053007e-07,4.947352408635197e-06,0.0,1.5007597653493576e-07,1.5045299051053007e-07,57.735347704123384,417034.7267518082,1.002505474085872,3.0385050195036456e-05,4.674316187447403e-06,0.8666742289884342,8.936779636314895e-07,0.0
8,8,client_8,0.1,fc1,336,34,0.10119047619047619,0.5813953488372093,0.0535714291036129,1.9680956798391195e-06,3.5761804787846894e-08,1.0927401490334887e-06,0.0,3.661966729850974e-07,8.357003025594167e-06,0.0,3.6343689657769573e-07,3.661966729850974e-07,55.03191630282668,1092740.1490334887,1.0075907780486835,6.691525049973279e-05,1.0800064956129063e-05,0.8610304062486457,1.9680956029333174e-06,0.0
8,9,client_9,0.1,fc1,336,34,0.10119047619047619,0.5111111111111111,0.065476194024086,6.806945407333842e-07,1.892012997885778e-08,4.031407883076099e-07,0.0,1.525331327911772e-07,2.2411550162360072e-06,0.0,1.5237158379477478e-07,1.525331327911772e-07,35.97536412962562,403140.7883076099,1.001053660654719,2.314361699973233e-05,5.713879545510281e-06,0.8019966722148345,6.806944838899653e-07,0.0
9,1,client_1,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,2.0874937731337817e-06,9.108649285923027e-08,1.4473749274657166e-06,0.0,2.766742852600146e-07,8.797207556199282e-06,0.0,8.096976102933695e-07,2.766742852600146e-07,22.917457793682676,1447374.9274657166,0.3417003336090328,7.097478373907506e-05,2.75081220024731e-05,0.7206812439577607,2.1244268282316625e-06,0.0
9,2,client_2,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,5.909869180802108e-07,1.8919700576151427e-08,4.214359563547987e-07,0.0,7.831992693274614e-11,2.3549769139208365e-06,0.0,1.1885803132827277e-06,7.831992693274614e-11,31.234938458099137,421435.9563547987,6.589362129245943e-05,2.0093555576750077e-05,5.713749487767927e-06,0.7785994991695914,6.610130185435992e-07,0.0
9,3,client_3,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.14915690996962e-06,6.893976924731041e-08,7.426761499118584e-07,0.0,9.458747740609397e-08,7.47255808164482e-06,0.0,8.416853347625874e-07,9.458747740609397e-08,16.668756709796245,742676.1499118584,0.11237853520905033,3.907133577740751e-05,2.0819810742978007e-05,0.6523724689714546,1.233201601280598e-06,0.0
9,4,client_4,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.2960666094339586e-06,2.780951211136463e-08,5.589764668911812e-07,0.0,9.261700739671141e-09,6.887119525345042e-06,0.0,7.288081178558059e-07,9.261700739671141e-09,46.60347872214576,558976.4668911812,0.012707992412223854,4.40662624896504e-05,8.398472346016206e-06,0.8399215546929952,1.3760040928900708e-06,0.0
9,5,client_5,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.6072152885434032e-06,5.7254604417181374e-08,1.0200752740274766e-06,0.0,5.195831320747857e-08,7.701486538280733e-06,0.0,7.653293891962676e-07,5.195831320747857e-08,28.070881530352107,1020075.2740274766,0.06789004322962269,5.464531932375394e-05,1.729089126456529e-05,0.759635767817207,1.6516727328053094e-06,0.0
9,6,client_6,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,9.725654613683166e-07,5.767175692828567e-08,8.069468151461479e-07,0.0,5.306252859327287e-08,4.3818922677019145e-06,0.0,5.761438615081715e-07,5.306252859327287e-08,16.86351603717631,806946.8151461479,0.0920992829032118,3.306722283014096e-05,1.7416870832676068e-05,0.6550027895121572,1.0340171456846292e-06,0.0
9,7,client_7,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,9.695607098996647e-07,4.132352515240621e-08,3.252632296835145e-07,0.0,3.2370749825224795e-14,9.865463653113693e-06,0.0,2.0211407445458462e-06,3.2370749825224795e-14,23.46211375264187,325263.2296835145,1.6016071071006728e-08,3.296506474725902e-05,1.2479703400458675e-05,0.7253874398636828,1.1283781304882723e-06,0.0
9,8,client_8,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,3.6564332060320785e-07,4.130498842939351e-08,2.1018816198647983e-07,0.0,1.1512929498636026e-10,1.6637679891573498e-06,0.0,1.094282879421371e-06,1.1512929498636026e-10,8.852065632764633,210188.16198647983,0.00010520971491167141,1.2431872164597735e-05,1.2474105460569263e-05,0.4991521253469468,5.594019967247732e-07,0.0
9,9,client_9,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.834230629970581e-06,8.929763956909997e-08,4.5437263906933367e-07,0.0,1.637824809108679e-08,1.5266152331605554e-05,0.0,5.755671736551449e-06,1.637824809108679e-08,20.540409560788877,454372.6390693337,0.002845583625190603,6.236384069779888e-05,2.696788578759879e-05,0.6981152436349447,2.3912662072689272e-06,0.0
