epoch,train_loss,val_loss,val_MAE,val_MSE,val_RMSE,val_MAPE_percent,val_R2,best_val_RMSE
1,0.005469360050447424,0.002353456017265122,1.539293646812439,5.3213934898376465,2.3068145763883248,18.209391832351685,0.6652351021766663,2.3068145763883248
2,0.0012909144800168596,0.0009992381768120873,1.12497079372406,2.2593750953674316,1.503121783278864,15.228070318698883,0.8578643798828125,1.503121783278864
3,0.0009363164853791087,0.0007614363107391091,0.9434916377067566,1.7216819524765015,1.3121287865436462,12.051867693662643,0.8916902542114258,1.3121287865436462
4,0.0008502937259132262,0.000701636797444503,0.9204463362693787,1.586469292640686,1.2595512266838083,12.002907693386078,0.900196373462677,1.2595512266838083
5,0.000769025042191403,0.0007344807534637402,0.9105318188667297,1.660732626914978,1.2886941556921014,11.50253489613533,0.8955245614051819,1.2595512266838083
6,0.0007767886945684952,0.000655024998008378,0.8644667267799377,1.481075406074524,1.2169944149726095,10.643837600946426,0.9068266153335571,1.2169944149726095
7,0.000760295221520162,0.0006748987651932927,0.8769049048423767,1.5260119438171387,1.2353185596505618,10.764271765947342,0.9039996862411499,1.2169944149726095
8,0.0006829089314121336,0.0006574618233297702,0.8783708810806274,1.4865853786468506,1.2192560759113937,10.868002474308014,0.9064800143241882,1.2169944149726095
9,0.0006873204210579969,0.0007873405255348681,1.013156533241272,1.7802537679672241,1.334261506589778,13.793182373046875,0.8880055546760559,1.2169944149726095
10,0.0006847809985371835,0.0006692672415512018,0.9123348593711853,1.5132784843444824,1.2301538458032322,12.025132775306702,0.9048007726669312,1.2169944149726095
11,0.0006786932213792906,0.0005937750279952053,0.8150243163108826,1.3425832986831665,1.1586989681030904,10.215243697166443,0.9155390858650208,1.1586989681030904
12,0.0006516221768976254,0.0005950539962716898,0.8225838541984558,1.3454750776290894,1.1599461529006807,10.189925134181976,0.9153571724891663,1.1586989681030904
13,0.0006479222196253023,0.0006058262224765509,0.8992345929145813,1.3698323965072632,1.1703983922183347,12.36378401517868,0.9138248562812805,1.1586989681030904
14,0.0006579905031738239,0.0006634128274976887,0.9455422163009644,1.500041127204895,1.2247616613875922,13.01880031824112,0.9056335091590881,1.1586989681030904
15,0.0006441958215864187,0.0009130300395512602,1.1127279996871948,2.0644500255584717,1.436819412994713,14.382603764533997,0.8701269626617432,1.1586989681030904
16,0.0006436345561335856,0.0006438803071955136,0.8599441051483154,1.4558762311935425,1.2065969630301339,10.619261860847473,0.9084119200706482,1.1586989681030904
17,0.0006469235357933087,0.0005413286359576557,0.7973488569259644,1.223996877670288,1.1063439237733843,10.162410885095596,0.9229992628097534,1.1063439237733843
18,0.0006377924917902267,0.0005596089355211945,0.8173576593399048,1.26533043384552,1.124869074090634,10.514482110738754,0.920399010181427,1.1063439237733843
19,0.0006318829043758788,0.0008071543190688376,1.063120722770691,1.82505464553833,1.3509458336803626,14.6892711520195,0.8851871490478516,1.1063439237733843
20,0.0006272481817038701,0.0006786918664778856,0.937866747379303,1.5345885753631592,1.2387851207385239,12.654674053192139,0.9034601449966431,1.1063439237733843
