round,client_id,client_name,tau,layer_name,num_layer_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round_layer,mask_hamming_change_rate_layer,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_gap_mean_ratio,importance_gap_boundary_ratio,importance_selected_share,use_head_importance_ema,head_importance_ema_beta
6,1,client_1,0.1,attention,896,97,0.10825892857142858,,,1.3221400696735501e-05,1.1192869694053839e-07,3.944829586544074e-06,1.7235734617315757e-08,1.0740201332737342e-06,0.00018829664622899145,9.889617031929362e-15,1.0644936310200137e-06,118.12236661159949,1.0089483798002747,0.9348126056230178,False,
6,1,client_1,0.1,lstm2,3200,321,0.1003125,,,3.9130280382611275e-06,1.1282600181938268e-07,2.3119396246329416e-06,1.7851661482382042e-08,1.0785298627524753e-06,3.1827341445023194e-05,1.0179132416844849e-16,1.0650877584339469e-06,34.6816628569572,1.01261970348677,0.7945319749925922,False,
6,1,client_1,0.1,fc1,336,25,0.0744047619047619,,,6.520547049149172e-06,1.1582777905409194e-07,3.460181005721097e-06,0.0,1.3015777540203999e-06,2.5391469534952193e-05,0.0,1.0327273685106775e-06,56.29470587878754,1.2603292343924246,0.8190155626594291,False,
6,2,client_2,0.1,attention,896,120,0.13392857142857142,,,3.426507543243436e-06,6.098678121048741e-08,1.941974801411561e-06,1.0411800310805575e-08,7.000602977313974e-07,2.7438778488431126e-05,3.926855585492661e-14,6.665230785074527e-07,56.1835088149463,1.0503150903400855,0.896782867892868,False,
6,2,client_2,0.1,lstm2,3200,310,0.096875,,,3.4726376758308398e-06,6.73475959944877e-08,1.8579053175926674e-06,1.00425605609189e-08,7.036827014417213e-07,2.9398492188192904e-05,4.9494246072992004e-17,6.936977570148883e-07,51.5621391144526,1.0143923343178467,0.8468833636799952,False,
6,2,client_2,0.1,fc1,336,13,0.03869047619047619,,,2.4001665005576237e-06,4.968023670997815e-08,1.7118501318691415e-06,0.0,7.822714565008937e-07,5.013671852793777e-06,0.0,6.99841564255621e-07,48.31132756555487,1.1177820505000966,0.6603788960576337,False,
6,3,client_3,0.1,attention,896,91,0.1015625,,,4.366569669400633e-06,6.513862858591961e-08,1.3144790500518866e-06,1.38287283846239e-08,6.165540185065765e-07,0.00010773882968351245,2.1866809866321517e-15,5.958372639724985e-07,67.03399703363519,1.034767412210093,0.8834209627478333,False,
6,3,client_3,0.1,lstm2,3200,306,0.095625,,,3.632408551619151e-06,6.138793322096824e-08,1.5171964378168923e-06,1.1310871794734112e-08,6.065404249966377e-07,6.565726653207093e-05,4.662352038933815e-16,6.058837129785388e-07,59.17041331447101,1.0010822389211231,0.8621933566299356,False,
6,3,client_3,0.1,fc1,336,46,0.13690476190476192,,,1.457616825153151e-06,6.837912666313689e-08,1.0240730148325383e-06,0.0,6.154632501420565e-07,5.810342372569721e-06,0.0,5.760820727118698e-07,21.316380888468565,1.068358504694136,0.7717555780455673,False,
6,4,client_4,0.1,attention,896,82,0.09151785714285714,,,1.6119384294996983e-06,4.6046267495753756e-08,8.9498377064956e-07,1.0617231538390115e-08,4.6889735472177563e-07,9.288870387536008e-06,8.203742396006963e-18,4.476161166167003e-07,35.00616903377259,1.0475411625585753,0.7790785745463058,False,
6,4,client_4,0.1,lstm2,3200,343,0.1071875,,,2.9717812979399913e-06,4.660143477743782e-08,1.192940089822514e-06,7.850108119100696e-09,4.7004343173284724e-07,3.946174547309056e-05,2.795187219243265e-17,4.680925655975443e-07,63.76879903662789,1.004165547827631,0.8844730947045485,False,
6,4,client_4,0.1,fc1,336,18,0.05357142857142857,,,2.328294436261381e-06,3.1682452685575495e-08,1.0663869147720106e-06,0.0,4.722684820990253e-07,1.3076622963126283e-05,0.0,4.4991725189902354e-07,73.48613357790335,1.0496762025227149,0.8061911585216058,False,
6,5,client_5,0.1,attention,896,76,0.08482142857142858,,,3.9476491839183695e-06,7.757115006159225e-08,2.3664570107939653e-06,1.2212700184477399e-08,8.32288662877545e-07,3.518827725201845e-05,1.820843221548283e-15,8.144312459990033e-07,50.89003180631113,1.0219249875803218,0.825073845872478,False,
6,5,client_5,0.1,lstm2,3200,343,0.1071875,,,3.944144335152325e-06,9.042226399798472e-08,1.9412780147831654e-06,1.6720505868761393e-08,8.207634891732596e-07,5.675104694091715e-05,7.523502809212346e-17,8.066973009590583e-07,43.618690155226304,1.0174354999849133,0.8396599019652347,False,
6,5,client_5,0.1,fc1,336,24,0.07142857142857142,,,4.16953067627901e-06,7.948691841500264e-08,1.6637490602988692e-06,0.0,8.692882147443015e-07,4.937029007123783e-05,0.0,6.42915267690114e-07,52.45489829674604,1.3521017563725715,0.8013919440964514,False,
6,6,client_6,0.1,attention,896,97,0.10825892857142858,,,2.436256520104976e-06,5.009186655968043e-08,1.0805541705849464e-06,1.2564268736525719e-08,4.256968679783313e-07,4.656442615669221e-05,2.6582559921041428e-15,4.218346703055431e-07,48.63479947194538,1.009153321884779,0.8551662608066137,False,
6,6,client_6,0.1,lstm2,3200,286,0.089375,,,2.0293682201479745e-06,4.468545681441054e-08,9.922709978127386e-07,9.694669067528139e-09,4.25109931256884e-07,2.5162662495858967e-05,5.914551549804185e-16,4.230481067679648e-07,45.413495828864676,1.0048713599815011,0.8167589509135935,False,
6,6,client_6,0.1,fc1,336,60,0.17857142857142858,,,1.6685417577377847e-06,4.513985289288451e-08,8.23338353939107e-07,0.0,4.242682223321026e-07,2.5693838324514218e-05,0.0,4.097712178463553e-07,36.96300913270503,1.0353757620805386,0.889326843160015,False,
6,7,client_7,0.1,attention,896,85,0.09486607142857142,,,3.835580204903475e-06,7.554670577880118e-08,1.485840584791731e-06,1.2843718977251228e-08,7.323704380723939e-07,5.480022809933871e-05,4.278938604892216e-16,7.144219580368372e-07,50.77030685926859,1.0251216451454395,0.8418034158138422,False,
