round,client_id,client_name,tau,head_prefixes,head_exact_names,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,use_head_importance_ema,head_importance_ema_beta,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
6,1,client_1,0.1,"attention,lstm2,fc1",,4432,443,0.09995487364620939,,,False,,6.0983556300087915e-06,1.1288030267719117e-07,2.486833636794472e-06,1.6041173722669555e-08,1.0740201332737342e-06,0.00018829664622899145,0.0,1.0650877584339469e-06,1.0740201332737342e-06,54.024497284978864,155.01849560949907,1.0083855685914098,0.0027015714440494776,0.0004502795054577291,0.8571380710800209,6.087019301048713e-06,1.189909368953801e-11
6,2,client_2,0.1,"attention,lstm2,fc1",,4432,443,0.09995487364620939,,,False,,3.428669862763029e-06,6.467962173495378e-08,1.8711614302446833e-06,9.363629871472767e-09,7.000602977313974e-07,2.9398492188192904e-05,0.0,6.99841564255621e-07,7.000602977313974e-07,53.009228588013954,199.81157354064302,1.0003111177954829,0.0015189007390290499,0.0002580069995019585,0.8548000018447462,3.4225236049678642e-06,6.761560929213761e-12
6,3,client_3,0.1,"attention,lstm2,fc1",,4432,443,0.09995487364620939,,,False,,3.5573932972188777e-06,6.265310140021484e-08,1.4176691820466658e-06,1.0733067767887405e-08,6.065404249966377e-07,0.00010773882968351245,0.0,6.058837129785388e-07,6.065404249966377e-07,56.77829890968126,132.0719425945715,1.0010822389211231,0.0015759252710267901,0.0002499232068657875,0.8631194150254067,3.5507457596395398e-06,7.501846366331222e-12
6,4,client_4,0.1,"attention,lstm2,fc1",,4432,443,0.09995487364620939,,,False,,2.6939260412304676e-06,4.5298816960314977e-08,1.1369049843779067e-06,7.692254833102652e-09,4.6889735472177563e-07,3.946174547309056e-05,0.0,4.680925655975443e-07,4.6889735472177563e-07,59.46880632189946,147.77945213591715,1.0017171548239618,0.0011934093199670315,0.000180696981260553,0.8684985419485942,2.6889129003393464e-06,5.568909482861484e-12
6,5,client_5,0.1,"attention,lstm2,fc1",,4432,443,0.09995487364620939,,,False,,3.956956165159683e-06,8.692521179198515e-08,1.955498873940087e-06,1.4587353547312887e-08,8.207634891732596e-07,5.675104694091715e-05,0.0,8.144312459990033e-07,8.207634891732596e-07,45.52086285122718,134.04520719888103,1.0077738120087452,0.0017529315082356334,0.0003467446949798614,0.8348580151150419,3.9498786463809665e-06,9.881039562953386e-12
6,6,client_6,0.1,"attention,lstm2,fc1",,4432,443,0.09995487364620939,,,False,,2.069590742385486e-06,4.5799804947809735e-08,9.88152692116273e-07,9.338393169855408e-09,4.242682223321026e-07,4.656442615669221e-05,0.0,4.230481067679648e-07,4.242682223321026e-07,45.186776624205535,105.8048070302593,1.0028817353461674,0.0009168287506327033,0.00018269542488269508,0.8338413744919264,2.0658821995311882e-06,5.703507111043393e-12
6,7,client_7,0.1,"attention,lstm2,fc1",,4432,443,0.09995487364620939,,,False,,3.437040107131225e-06,6.777781863770748e-08,1.5327973414969165e-06,1.0200735367504876e-08,7.197733680186502e-07,6.365231092786416e-05,0.0,7.185566914813535e-07,7.197733680186502e-07,50.70964906459865,150.24868674591053,1.001691828717038,0.0015226087998598814,0.0002703657082747668,0.849208280487348,3.4309173315705266e-06,8.543703938768132e-12
6,8,client_8,0.1,"attention,lstm2,fc1",,4432,443,0.09995487364620939,,,False,,3.114027394852449e-06,5.33855514343133e-08,1.4812478639214532e-06,7.177851646389399e-09,5.784557970400783e-07,9.941284224623814e-05,0.0,5.77949947455636e-07,5.784557970400783e-07,58.32980987138571,206.3349316692519,1.0008735163194469,0.0013795139966532588,0.00021295496844686568,0.8662737083232576,3.1083152407518355e-06,4.01261142368714e-12
6,9,client_9,0.1,"attention,lstm2,fc1",,4432,443,0.09995487364620939,,,False,,3.932303338642587e-06,7.556740721988188e-08,1.8448488390276907e-06,1.2305335417295282e-08,7.069170351314824e-07,5.2572006097761914e-05,0.0,7.063953262331779e-07,7.069170351314824e-07,52.03634009647363,149.9104954050697,1.0007371342105942,0.0017420104704797268,0.0003014383837580681,0.8524854762156551,3.9250376175914425e-06,8.057046349541075e-12
7,1,client_1,0.1,"attention,lstm2,fc1",,4432,443,0.09995487364620939,0.6256880733944954,0.04602888226509094,False,,4.3770300512846145e-06,1.1060715349979659e-07,2.0598306491592666e-06,2.0325781946439747e-08,9.642263876230572e-07,5.936188972555101e-05,0.0,9.617821206120425e-07,9.642263876230572e-07,39.572399617833454,101.33579700844125,1.0025403513106572,0.0019390244269743562,0.0004412119451444596,0.8146352391185666,4.369337602838641e-06,1.406248728574866e-11
