epoch,train_loss,val_loss,val_r2
1,0.03656870248573185,0.00561039454813577,0.6009539365768433
2,0.003873497151362334,0.0024253030240704095,0.8274973630905151
3,0.0020186501193100144,0.0018161288228229467,0.8708256483078003
4,0.0014856510030064843,0.0012108247596889375,0.9138786196708679
5,0.0013008309178680925,0.0010788548780255615,0.9232651591300964
6,0.0012247287409073,0.001038887864820973,0.9261078834533691
7,0.0011517074054947106,0.0009760280231831013,0.9305788278579712
8,0.0011032964580408697,0.0014322308059070475,0.8981308341026306
9,0.0010952158817848486,0.0011389612297100704,0.9189900159835815
10,0.0010656267005761148,0.0009193295226712084,0.9346115589141846
11,0.001054303911576302,0.0008764086831762288,0.9376643896102905
12,0.001043518043117152,0.0009401571209214677,0.9331302046775818
13,0.001014309272793401,0.0009101300824692176,0.9352658987045288
14,0.0010482613935835388,0.0008908863778507922,0.9366346597671509
15,0.0009973870380707902,0.0008603329621257185,0.9388077855110168
16,0.001026790053196674,0.0008887623335681449,0.9367856979370117
17,0.0009989085637700933,0.0009026388804424883,0.935798704624176
18,0.0009822850022238937,0.0008953014910706331,0.9363206028938293
19,0.0010036380032475332,0.0008611670900038828,0.9387484788894653
20,0.000974845599611586,0.0008315227340148718,0.94085693359375
