epoch,train_loss,train_gc_loss,train_gg_loss,train_net_loss,val_loss,val_gc_loss,val_gg_loss,val_net_loss,val_net_MAE,val_net_MSE,val_net_RMSE,val_net_MAPE_percent,val_net_R2,val_gc_RMSE,val_gg_RMSE,best_val_net_RMSE
1,111.18143953685377,71.91845003822876,20.177445068402974,79.5171815489015,77.18493012459048,53.0312127144106,32.564297583795366,44.99341856316304,5.518479824066162,44.99341583251953,6.707713159678158,90.4043197631836,-0.19609320163726807,7.282253474558861,5.706513869001754,6.707713159678158
