round,selected_clients,avg_local_train_loss,avg_local_val_loss,avg_local_train_task_loss,avg_local_train_rc_loss,avg_local_train_weighted_rc_loss,avg_local_train_total_loss,avg_local_train_rc_to_task_ratio,round_rc_to_task_ratio,global_rc_norm,avg_personalized_head_ratio,avg_num_personalized_head_params,avg_num_head_params,avg_head_importance_mean,h2a_alpha_mean,h2a_alpha_min,h2a_alpha_max,h2a_distance_mean,h2a_meta_loss_mean,h2a_num_refs,regional_val_loss,regional_val_MAE,regional_val_MSE,regional_val_RMSE,regional_val_MAPE_percent,regional_val_R2,avg_client_val_MAE,avg_client_val_MSE,avg_client_val_RMSE,avg_client_val_R2,regional_val_samples
1,9,0.0014380960869771944,0.0012297213074146957,0.0014380960869771944,0.0,0.0,0.0014380960869771944,0.0,0.0,,0.3002832861189802,106.0,353.0,1.4437577293493734e-05,0.5,0.5,0.5,0.0,2.341901845402188,3,0.001742099536947153,6.794606685638428,118.58847045898438,10.88983335313192,8.061984926462173,0.8644167184829712,1.2961384587817721,3.616148418850369,1.8438953933976343,0.7373246153195699,5211
2,9,0.0010812227914470042,0.0008820267440845272,0.0010812227914470042,0.0,0.0,0.0010812227914470042,0.0,0.0,,0.3002832861189802,106.0,353.0,3.7086345956696378e-06,0.9935885204209222,0.9605295658111572,0.9999957084655762,16.567274174553823,5.334805011749268,3,0.0012600058283442647,5.269027233123779,62.665077209472656,7.916127665056486,6.601924449205399,0.9283544421195984,1.127425299750434,2.540471394856771,1.548631424519074,0.8167501820458306,5211
3,9,0.0009666045069702127,0.0008480594308519425,0.0009666045069702127,0.0,0.0,0.0009666045069702127,0.0,0.0,,0.3002832861189802,106.0,353.0,1.3200946548232018e-06,0.9935105906592475,0.9741412401199341,0.9999996423721313,14.261435719554022,5.92195987701416,3,0.001608056668186191,9.187687873840332,132.76170349121094,11.522226498867784,12.097235023975372,0.8482123613357544,1.3297672073046367,3.4788063367207847,1.7542655958954094,0.7734041743808322,5211
4,9,0.0009083147202944846,0.0008691757468213898,0.0009083147202944846,0.0,0.0,0.0009083147202944846,0.0,0.0,,0.3002832861189802,106.0,353.0,1.010944338809673e-06,0.9773894747098287,0.9111683964729309,0.9993657469749451,8.79427222149119,5.5014729499816895,3,0.0010636279665531968,4.882331371307373,44.176902770996094,6.646570752726258,6.3737742602825165,0.9494921565055847,1.097311622566647,2.1685415969954596,1.4355266690021757,0.8393387595812479,5211
5,9,0.0008866882997985536,0.0007909906040393113,0.0008866882997985536,0.0,0.0,0.0008866882997985536,0.0,0.0,,0.3002832861189802,106.0,353.0,5.479553679934826e-07,0.9583622084723579,0.8173776865005493,0.9901115298271179,7.244821092530469,5.970834891001384,3,0.0009718739600765967,4.849876403808594,45.865333557128906,6.77239496464352,6.2269508838653564,0.9475617408752441,1.0221490065256755,1.9455398983425565,1.365714174220458,0.8556967046525743,5211
6,9,0.0008621459291491311,0.0007376126714486694,0.0008621459291491311,0.0,0.0,0.0008621459291491311,0.0,0.0,,0.3002832861189802,106.0,353.0,6.109354795885085e-07,0.9540600842899747,0.8302006721496582,0.9880444407463074,6.713769489754836,5.769964218139648,3,0.0009304144260162851,4.841152667999268,42.548370361328125,6.522911187600834,6.522806733846664,0.9513540863990784,1.0142411258485582,1.8575063678953383,1.3318007579577402,0.8608718514442444,5211
7,9,0.0008601243281740695,0.0007178672198624795,0.0008601243281740695,0.0,0.0,0.0008601243281740695,0.0,0.0,,0.3002832861189802,106.0,353.0,4.495896332754354e-07,0.9071598715252347,0.8533715009689331,0.9511979222297668,4.647981036041596,5.766521135965983,3,0.001030647706342893,5.536377906799316,50.74618148803711,7.123635412346501,7.625162601470947,0.9419814348220825,1.0650862720277574,2.0338477161195545,1.3929837162228011,0.8488264348771837,5211
8,9,0.000851922678001985,0.000764396206709166,0.000851922678001985,0.0,0.0,0.000851922678001985,0.0,0.0,,0.3002832861189802,106.0,353.0,4.4883843407382705e-07,0.8750124242570665,0.8297343850135803,0.9304786920547485,3.961897509764875,6.176746633317736,3,0.0009765904543976368,5.16723108291626,48.03806686401367,6.930949925083406,6.770701706409454,0.945077657699585,1.038069725036621,1.945498890346951,1.364174127199691,0.8554722335603502,5211
9,9,0.0008479932161239249,0.0006991568403798296,0.0008479932161239249,0.0,0.0,0.0008479932161239249,0.0,0.0,,0.3002832861189802,106.0,353.0,4.875423087469244e-07,0.8844677673445808,0.8505731821060181,0.9260443449020386,4.119020423790466,5.7080954445732965,3,0.0010179130312698214,5.947273254394531,54.79898452758789,7.402633621055948,8.329032361507416,0.9373478293418884,1.0795922544267442,2.067804839875963,1.3999865147004042,0.8491453660859002,5211
