round,client_id,client_name,alpha,distance_avg,gamma,ref_client_ids,train_loss,val_loss,meta_loss
4,3,client_3,0.9708185195922852,7.009210905157185,0.5,"[3, 7, 8]",0.0011706738489441816,0.0013007201914345076,4.684434413909912
4,4,client_4,0.9889905452728271,8.995872939548766,0.5,"[4, 6, 8]",0.0008625287724620019,0.0007398621132762645,5.236851692199707
4,5,client_5,0.9955114126205444,10.803405669440204,0.5,"[5, 3, 4]",0.0006362941692896593,0.0007016593837853473,5.895862102508545
4,6,client_6,0.9993657469749451,14.724731049422795,0.5,"[6, 8, 9]",0.0012752158528375917,0.001208673879686322,6.527393817901611
4,7,client_7,0.9111683964729309,4.65596966984837,0.5,"[7, 3, 1]",0.0007885601970488162,0.000628019753915303,5.745567798614502
4,8,client_8,0.9826868176460266,8.077652096146872,0.5,"[8, 3, 4]",0.0009859475045461343,0.000775922144515373,5.772154331207275
4,9,client_9,0.9895943403244019,9.109891581116244,0.5,"[9, 3, 4]",0.0007869485078988396,0.0006227944082852344,4.595049858093262
5,1,client_1,0.9749758243560791,7.325142429520686,0.5,"[1, 3, 4]",0.0006834631526120092,0.0005944289568914152,6.40580940246582
5,2,client_2,0.9732567667961121,7.188735768179565,0.5,"[2, 3, 4]",0.0009430512725286833,0.0008693140851516213,6.081988334655762
5,3,client_3,0.9323508739471436,5.246748641346737,0.5,"[3, 9, 1]",0.0011287950970022566,0.0007501611303512347,6.020562648773193
5,4,client_4,0.9822040796279907,8.021652033513723,0.5,"[4, 6, 9]",0.0008628019766404222,0.0008031692168614776,4.204341888427734
5,5,client_5,0.9873552918434143,8.715581765708825,0.5,"[5, 3, 6]",0.0006132396841509042,0.0006583354587797515,6.716135501861572
5,6,client_6,0.9901115298271179,9.212896886165254,0.5,"[6, 2, 1]",0.0012480666777231403,0.0012092256245972359,5.660804271697998
5,7,client_7,0.8173776865005493,2.997362159488451,0.5,"[7, 3, 1]",0.0007800369899968347,0.0006026298642014458,7.576217174530029
5,8,client_8,0.9808942675590515,7.876949823325655,0.5,"[8, 3, 4]",0.000953020459815613,0.001008971724160569,5.5560503005981445
5,9,client_9,0.9867335557937622,8.618320325525323,0.5,"[9, 3, 4]",0.0007677193877171168,0.0006226793753590511,5.515604496002197
