round,h2a_alpha_mean,h2a_alpha_min,h2a_alpha_max,h2a_distance_mean,h2a_meta_loss_mean,avg_local_train_loss,avg_local_val_loss,avg_client_val_RMSE,regional_val_RMSE
1,0.5,0.5,0.5,0.0,2.341901845402188,0.0014380960869771944,0.0012297213074146957,1.8438953933976343,10.88983335313192
2,0.9935885204209222,0.9605295658111572,0.9999957084655762,16.567274174553823,5.334805011749268,0.0010812227914470042,0.0008820267440845272,1.548631424519074,7.916127665056486
3,0.9935105906592475,0.9741412401199341,0.9999996423721313,14.261435719554022,5.92195987701416,0.0009666045069702127,0.0008480594308519425,1.7542655958954094,11.522226498867784
4,0.9773894747098287,0.9111683964729309,0.9993657469749451,8.79427222149119,5.5014729499816895,0.0009083147202944846,0.0008691757468213898,1.4355266690021757,6.646570752726258
5,0.9583622084723579,0.8173776865005493,0.9901115298271179,7.244821092530469,5.970834891001384,0.0008866882997985536,0.0007909906040393113,1.365714174220458,6.77239496464352
6,0.9540600842899747,0.8302006721496582,0.9880444407463074,6.713769489754836,5.769964218139648,0.0008621459291491311,0.0007376126714486694,1.3318007579577402,6.522911187600834
7,0.9071598715252347,0.8533715009689331,0.9511979222297668,4.647981036041596,5.766521135965983,0.0008601243281740695,0.0007178672198624795,1.3929837162228011,7.123635412346501
8,0.8750124242570665,0.8297343850135803,0.9304786920547485,3.961897509764875,6.176746633317736,0.000851922678001985,0.000764396206709166,1.364174127199691,6.930949925083406
9,0.8844677673445808,0.8505731821060181,0.9260443449020386,4.119020423790466,5.7080954445732965,0.0008479932161239249,0.0006991568403798296,1.3999865147004042,7.402633621055948
