epoch,train_loss,train_gg_loss,train_gc_reconstruction_loss,val_loss,val_gg_loss,val_gc_reconstruction_loss,val_gg_MAE,val_gg_MSE,val_gg_RMSE,val_gg_MAPE_percent,val_gg_R2,val_gc_MAE,val_gc_MSE,val_gc_RMSE,val_gc_MAPE_percent,val_gc_R2,best_val_gg_RMSE
1,13.406893454997526,13.406893454997526,13.406893421497323,4.177919762108916,4.177919762108916,4.177919797267416,1.2390424013137817,4.177919864654541,2.0439960529938754,418267500.0,0.8708503246307373,1.2390424013137817,4.177919864654541,2.0439960529938754,12.47895434498787,0.7852134108543396,2.0439960529938754
2,2.723064113305342,2.723064113305342,2.723064119192431,3.1542231648382137,3.1542231648382137,3.154223182417464,0.9837369918823242,3.1542234420776367,1.776013356390553,203898675.0,0.902495265007019,0.9837369918823242,3.1542229652404785,1.7760132221468619,9.706588089466095,0.8378416299819946,1.776013356390553
3,2.2498311172219636,2.2498311172219636,2.2498311259811015,2.652568746089203,2.652568746089203,2.652568751948953,0.8667693734169006,2.652568817138672,1.628670874406082,148883550.0,0.9180026054382324,0.8667693734169006,2.652568817138672,1.628670874406082,8.495881408452988,0.8636316061019897,1.628670874406082
4,2.0117450962918886,2.0117450962918886,2.011745112130826,2.854538154309063,2.854538154309063,2.854538120981735,0.9185777902603149,2.8545382022857666,1.689537866484728,119450562.5,0.9117592573165894,0.9185777902603149,2.8545382022857666,1.689537866484728,8.881033957004547,0.8532483577728271,1.628670874406082
5,1.8867351593430686,1.8867351593430686,1.8867351603592584,2.6643915815470587,2.6643915815470587,2.6643915247807306,0.8503618836402893,2.66439151763916,1.6322963939306978,116347462.5,0.9176371693611145,0.8503618836402893,2.664391279220581,1.632296320899052,8.453169465065002,0.8630238175392151,1.628670874406082
6,1.7558762568834183,1.7558762568834183,1.7558762790650264,2.3068228425335042,2.3068228425335042,2.306822742917754,0.7792165279388428,2.3068227767944336,1.518822826005204,90479662.5,0.928690493106842,0.7792165279388428,2.3068227767944336,1.518822826005204,7.567392289638519,0.8814064264297485,1.518822826005204
7,1.6878250490089999,1.6878250490089999,1.6878250591822528,3.4054472763234385,3.4054472763234385,3.405447153268688,1.015626072883606,3.405447006225586,1.8453853273031045,109361150.0,0.8947293162345886,1.015626072883606,3.405447006225586,1.8453853273031045,10.336580127477646,0.8249261975288391,1.518822826005204
8,1.6249979881739922,1.6249979881739922,1.6249980036864995,2.712976306264851,2.712976306264851,2.7129761949296003,0.8666216135025024,2.7129762172698975,1.647111476880025,60243462.5,0.916135311126709,0.8666216731071472,2.7129762172698975,1.647111476880025,8.161670714616776,0.8605260848999023,1.518822826005204
9,1.584144137154154,1.584144137154154,1.5841441235321005,2.2328963091113416,2.2328963091113416,2.232896316985381,0.773011326789856,2.232896327972412,1.4942878999618554,72838143.75,0.9309757351875305,0.773011326789856,2.232896327972412,1.4942878999618554,7.605252414941788,0.885206937789917,1.4942878999618554
10,1.5229874917415533,1.5229874917415533,1.5229874810630442,2.563850406677492,2.563850406677492,2.5638503969722812,0.8351175785064697,2.5638504028320312,1.6012027987834743,71655156.25,0.9207451343536377,0.8351175785064697,2.5638504028320312,1.6012027987834743,8.38121771812439,0.8681926131248474,1.4942878999618554
