round,global_round,pair_index,pair_id,direction,receiver_id,sender_id,selected_sender_id,selected_model,receiver_local_update_executed,receiver_local_train_loss,receiver_local_val_loss,sender_local_train_loss,sender_local_val_loss,val_loss_receiver_loc,val_loss_local_continue,val_loss_teacher_guided,val_loss_same_origin_merge,selected_val_loss,best_alpha,delta_local_continue_vs_loc,delta_teacher_guided_vs_loc,delta_teacher_guided_vs_local_continue,delta_same_origin_merge_vs_loc,delta_same_origin_merge_vs_local_continue,delta_same_origin_merge_vs_teacher_guided,rollback_to_local,accept_local_continue,accept_teacher_guided,accept_same_origin_merge,teacher_guided_teacher_better_ratio_avg,teacher_guided_teacher_worse_ratio_avg,teacher_guided_positive_active_ratio_avg,teacher_guided_repulsion_active_ratio_avg,teacher_guided_positive_loss_avg,teacher_guided_repulsion_loss_avg,teacher_guided_total_loss_avg,local_continue_pred_loss_avg,local_continue_total_loss_avg,local_continue_num_batches,teacher_guided_pred_loss_avg,teacher_guided_teacher_better_ratio_min,teacher_guided_teacher_better_ratio_max,teacher_guided_teacher_better_ratio_std,teacher_guided_teacher_worse_ratio_min,teacher_guided_teacher_worse_ratio_max,teacher_guided_teacher_worse_ratio_std,teacher_guided_positive_active_ratio_min,teacher_guided_positive_active_ratio_max,teacher_guided_positive_active_ratio_std,teacher_guided_repulsion_active_ratio_min,teacher_guided_repulsion_active_ratio_max,teacher_guided_repulsion_active_ratio_std,teacher_guided_positive_weight_mean_avg,teacher_guided_negative_weight_mean_avg,teacher_guided_num_batches,idle_client_ids
3,3,3,8-4,Client4 -> Client8,8,4,4,same_origin_merge,,,,,,0.0008745305712539985,0.00094877196286373,0.0008836966243023766,0.0008600003277844329,0.0008600003277844329,0.65,7.424139160973147e-05,9.166053048378095e-06,-6.507533856135337e-05,-1.4530243469565592e-05,-8.877163507929706e-05,-2.3696296517943687e-05,False,False,False,True,0.49668100476264954,0.5033190250396729,0.4912193715572357,0.4981423318386078,0.00038567918905465316,0.0013105178709312715,0.0011096174838783667,0.0011414738574619522,0.0011414738574619522,329,0.001091494517578779,0.3515625,0.6953125,0.05460730195045471,0.3046875,0.6484375,0.05460730195045471,0.3359375,0.6953125,0.0554162971675396,0.3046875,0.6484375,0.054520219564437866,0.4108477532863617,0.44084998965263367,329,
3,3,3,8-4,Client8 -> Client4,4,8,8,receiver_loc,,,,,,0.0007515750228851995,0.0007715686203177709,0.0009301592503900233,0.0007537379761798744,0.0007515750228851995,0.25,1.9993597432571455e-05,0.00017858422750482387,0.0001585906300722524,2.162953294674967e-06,-1.7830644137896488e-05,-0.0001764212742101489,True,False,False,False,0.413769006729126,0.586230993270874,0.4093455374240875,0.5810001492500305,0.0003913018217398925,0.0011860205422208328,0.0009428516401811179,0.0009134994096291581,0.0009134994096291581,329,0.0009251824845985299,0.2890625,0.8046875,0.0689205601811409,0.1953125,0.7109375,0.0689205601811409,0.28125,0.8046875,0.06900573521852493,0.1953125,0.7109375,0.06852617859840393,0.33900415897369385,0.5274372100830078,329,
3,3,4,2-3,Client3 -> Client2,2,3,3,teacher_guided,,,,,,0.0010861404180549789,0.0011245515780374008,0.001004960253099103,0.001004960253099103,0.001004960253099103,1.0,3.841115998242197e-05,-8.118016495587592e-05,-0.0001195913249382979,-8.118016495587592e-05,-0.0001195913249382979,0.0,False,False,True,False,0.4254825711250305,0.5745174288749695,0.42075708508491516,0.5702126622200012,0.0006689328422817919,0.0009295860328294366,0.0013202594947092268,0.0012885521766949392,0.0012885521766949392,329,0.0012955435826259522,0.296875,0.796875,0.05748668313026428,0.203125,0.703125,0.05748668313026428,0.296875,0.7890625,0.057332247495651245,0.1953125,0.6953125,0.05752123147249222,0.3558627665042877,0.523473858833313,329,
3,3,4,2-3,Client2 -> Client3,3,2,2,same_origin_merge,,,,,,0.0009355022692238808,0.0009713507999502146,0.0008883224791851459,0.0008596828295238033,0.0008596828295238033,0.6,3.5848530726333865e-05,-4.71797900387349e-05,-8.302832076506877e-05,-7.581943970007743e-05,-0.0001116679704264113,-2.8639649661342526e-05,False,False,False,True,0.40672677755355835,0.5932732224464417,0.40270695090293884,0.589378833770752,0.0008231979843158225,0.0007521833153357332,0.0014802886799344503,0.0014582745469872568,0.0014582745469872568,329,0.0014518318291122528,0.2734375,0.734375,0.06254132837057114,0.265625,0.7265625,0.06254132837057114,0.2734375,0.7265625,0.06227360665798187,0.265625,0.71875,0.061539944261312485,0.34969422221183777,0.547117292881012,329,
4,4,1,1-5,Client5 -> Client1,1,5,5,same_origin_merge,,,,,,0.000670601032770644,0.0006530422887867548,0.000671484521337281,0.0006226988584271429,0.0006226988584271429,0.45,-1.7558743983889236e-05,8.83488566637042e-07,1.8442232550526278e-05,-4.7902174343501065e-05,-3.034343035961183e-05,-4.878566291013811e-05,False,False,False,True,0.4638661742210388,0.5361338257789612,0.45880821347236633,0.5313370823860168,0.00034307356156324615,0.00139310635045101,0.0008180004737167913,0.0008078071078605775,0.0008078071078605775,329,0.0008007427348444896,0.3203125,0.859375,0.07747426629066467,0.140625,0.6796875,0.07747426629066467,0.3203125,0.859375,0.07744408398866653,0.140625,0.671875,0.07699208706617355,0.38548099994659424,0.47676289081573486,329,
4,4,1,1-5,Client1 -> Client5,5,1,1,same_origin_merge,,,,,,0.0007944342586356804,0.0007229559395285876,0.0007876240752334541,0.0007051592436266126,0.0007051592436266126,0.3,-7.147831910709278e-05,-6.810183402226238e-06,6.466813570486655e-05,-8.927501500906776e-05,-1.779669590197498e-05,-8.246483160684152e-05,False,False,False,True,0.46734410524368286,0.5326558947563171,0.46192997694015503,0.5287310481071472,0.0003187276928125561,0.0013547878115266012,0.0006852683708459171,0.0006746895391018723,0.0006746895391018723,329,0.000668932603670274,0.3359375,0.8828125,0.0701633095741272,0.1171875,0.6640625,0.0701633095741272,0.3359375,0.8828125,0.0701209008693695,0.1171875,0.6640625,0.06998012214899063,0.39590728282928467,0.47888800501823425,329,
4,4,2,6-4,Client4 -> Client6,6,4,4,receiver_loc,,,,,,0.0010141542120517657,0.00103829099784738,0.0010929981006119586,0.0010321898058328848,0.0010141542120517657,0.2,2.4136785795614247e-05,7.884388856019297e-05,5.4707102764578724e-05,1.803559378111912e-05,-6.101192014495126e-06,-6.080829477907385e-05,True,False,False,False,0.49062877893447876,0.5093712210655212,0.48450225591659546,0.5039570927619934,0.0004886703852788012,0.0012202068670080291,0.0013844505427876629,0.0013658170308139866,0.0013658170308139866,329,0.0013636893971382992,0.3359375,0.6484375,0.053645141422748566,0.3515625,0.6640625,0.053645141422748566,0.3359375,0.6484375,0.054118089377880096,0.34375,0.6640625,0.053017210215330124,0.4012330174446106,0.44363388419151306,329,
4,4,2,6-4,Client6 -> Client4,4,6,6,same_origin_merge,,,,,,0.0007515750228851995,0.0007379228735138521,0.0008179717045871609,0.0007349553031447794,0.0007349553031447794,0.15,-1.3652149371347387e-05,6.63966817019614e-05,8.00488310733088e-05,-1.6619719740420093e-05,-2.9675703690727057e-06,-8.30164014423815e-05,False,False,False,True,0.4174533486366272,0.5825466513633728,0.4123649299144745,0.578011155128479,0.00040024771679591614,0.00119258842781482,0.0009362774111779383,0.0009580276658617082,0.0009580276658617082,329,0.0009183070385476058,0.2890625,0.828125,0.06614254415035248,0.171875,0.7109375,0.06614254415035248,0.28125,0.828125,0.0662628561258316,0.171875,0.7109375,0.0665484368801117,0.3416934013366699,0.5250415205955505,329,
4,4,3,7-3,Client3 -> Client7,7,3,3,receiver_loc,,,,,,0.0007318226098953517,0.000746911724955537,0.0010375478715872464,0.000746911724955537,0.0007318226098953517,0.0,1.508911506018526e-05,0.0003057252616918947,0.0002906361466317094,1.508911506018526e-05,0.0,-0.0002906361466317094,True,False,False,False,0.31511756777763367,0.6848824620246887,0.3122917711734772,0.6818429231643677,0.0006605766758852304,0.0007784097846427671,0.0009193629780964207,0.0008579026283788489,0.0008579026283788489,329,0.0008956536298854723,0.1953125,0.9140625,0.07356223464012146,0.0859375,0.8046875,0.07356223464012146,0.1953125,0.9140625,0.07326872646808624,0.0859375,0.8046875,0.07363083213567734,0.2700727880001068,0.646140992641449,329,
4,4,3,7-3,Client7 -> Client3,3,7,7,receiver_loc,,,,,,0.0008596828295238033,0.0008767609451161999,0.0009224447539016159,0.0008742205588381349,0.0008596828295238033,0.25,1.7078115592396564e-05,6.276192437781251e-05,4.568380878541595e-05,1.4537729314331596e-05,-2.5403862780649673e-06,-4.8224195063480916e-05,True,False,False,False,0.42708757519721985,0.5729124546051025,0.42354270815849304,0.5699679255485535,0.0008080804150447971,0.0008271186995271199,0.0014120627461664415,0.0013250990001667546,0.0013250990001667546,329,0.001383684741211922,0.2890625,0.8828125,0.07130514085292816,0.1171875,0.7109375,0.07130514085292816,0.2890625,0.8828125,0.07156484574079514,0.1171875,0.703125,0.07125803083181381,0.3728426992893219,0.5274627804756165,329,
