timestamp,client_id,gg,gc,cl,total_load,client_lat_x,client_lon_x,meteo_source,total_pv_capacity_kw,temp2m_c,wind10m_ms,ghi_wm2,client_lat_y,client_lon_y,grid_lat,grid_lon,ghi_build_mode,ghi_night_zero_ratio,rrp_aud_per_mwh,total_demand_mw
2010-07-01 10:00:00,2,8.191,10.439,2.114,12.553,-33.3,151.5,ERA5-Land,42.97,11.849090576171877,2.832194566726685,328.8277777777778,-33.3,151.5,-33.299999999999365,151.49999999999568,direct_div3600_no_diff,0.9043998377939984,34.5,12259.09
2010-07-01 10:30:00,2,9.395,8.375,0.466,8.841,-33.3,151.5,ERA5-Land,42.97,12.56182861328125,2.676018595695496,394.4763888888889,-33.3,151.5,-33.299999999999365,151.49999999999568,direct_div3600_no_diff,0.9043998377939984,30.6,12159.9
2010-07-01 11:00:00,2,9.829,9.55,2.075,11.625,-33.3,151.5,ERA5-Land,42.97,13.274566650390623,2.519842624664306,460.125,-33.3,151.5,-33.299999999999365,151.49999999999568,direct_div3600_no_diff,0.9043998377939984,27.53,11962.89
2010-07-01 11:30:00,2,12.623,7.521,1.299,8.82,-33.3,151.5,ERA5-Land,42.97,13.662322998046877,2.3157583475112915,485.53125,-33.3,151.5,-33.299999999999365,151.49999999999568,direct_div3600_no_diff,0.9043998377939984,27.64,11578.45
2010-07-01 12:00:00,2,12.609,7.557,2.165,9.722,-33.3,151.5,ERA5-Land,42.97,14.050079345703123,2.1116740703582764,510.9375,-33.3,151.5,-33.299999999999365,151.49999999999568,direct_div3600_no_diff,0.9043998377939984,25.46,11143.4
2010-07-01 12:30:00,2,12.508,7.529,2.945,10.474,-33.3,151.5,ERA5-Land,42.97,14.29754638671875,1.9185447096824648,515.90625,-33.3,151.5,-33.299999999999365,151.49999999999568,direct_div3600_no_diff,0.9043998377939984,39.0,10996.75
2010-07-01 13:00:00,2,11.934,9.043,0.312,9.355,-33.3,151.5,ERA5-Land,42.97,14.545013427734377,1.7254153490066528,520.875,-33.3,151.5,-33.299999999999365,151.49999999999568,direct_div3600_no_diff,0.9043998377939984,30.98,10582.43
2010-07-01 13:30:00,2,11.079,8.662,0.688,9.35,-33.3,151.5,ERA5-Land,42.97,14.655624389648438,1.4914823174476624,486.09375,-33.3,151.5,-33.299999999999365,151.49999999999568,direct_div3600_no_diff,0.9043998377939984,29.17,10317.91
2010-07-01 14:00:00,2,9.204,7.656,0.113,7.769,-33.3,151.5,ERA5-Land,42.97,14.7662353515625,1.257549285888672,451.3125,-33.3,151.5,-33.299999999999365,151.49999999999568,direct_div3600_no_diff,0.9043998377939984,26.93,10035.63
2010-07-01 14:30:00,2,8.474,6.73,1.017,7.747,-33.3,151.5,ERA5-Land,42.97,14.734359741210938,1.0697475969791412,398.3594444444445,-33.3,151.5,-33.299999999999365,151.49999999999568,direct_div3600_no_diff,0.9043998377939984,24.77,9686.17
