round,client_id,client_name,tau,head_prefixes,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
7,2,client_2,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.052130524533744e-06,3.675674673038341e-08,4.416820047481451e-07,0.0,1.0063982536223648e-08,7.133156941563357e-06,0.0,1.837662011894281e-06,1.0063982536223648e-08,28.62336835418882,441682.0047481451,0.005476511455628416,3.577243842300959e-05,1.110053744923789e-05,0.7631782918440947,1.274088731406664e-06,0.0
7,3,client_3,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,7.052771402841153e-07,9.450214390681248e-08,5.24986944583361e-07,0.0,4.052149282784967e-09,2.9767600153718377e-06,0.0,2.452536591590615e-06,4.052149282784967e-09,7.463001876208202,524986.944583361,0.0016522271857031597,2.3979424440767616e-05,2.8539649065351114e-05,0.4565850534547004,1.0922192359430483e-06,0.0
7,4,client_4,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.814788571863346e-06,2.0206725069173242e-08,6.098295557421807e-07,0.0,1.919284642326602e-08,9.180821507470682e-06,0.0,1.1629574601101922e-06,1.919284642326602e-08,89.80667371765635,609829.5557421807,0.01650346687485937,6.17028126725927e-05,6.102431143517606e-06,0.910000588301575,1.890910084512143e-06,0.0
7,5,client_5,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.877976050015123e-06,7.99740176254914e-08,1.0571179132057296e-06,0.0,8.731098688485872e-08,1.6111745935631916e-05,0.0,1.3077170706310426e-06,8.731098688485872e-08,23.48203358715526,1057117.9132057296,0.06676590990497408,6.385118467733264e-05,2.4152153855538927e-05,0.7255541098355994,1.9694134607561864e-06,0.0
7,6,client_6,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,7.371534206248978e-07,4.7277697797372624e-08,4.268559337106126e-07,0.0,5.600175878583968e-10,3.480234454400488e-06,0.0,1.538483843432914e-06,5.600175878583968e-10,15.59166083178084,426855.9337106126,0.00036400591806208234,2.5063214707188308e-05,1.4277863556344528e-05,0.6370749144754811,9.228315320797265e-07,0.0
7,7,client_7,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,9.689159573711088e-07,3.482768385897711e-08,3.3287378187196737e-07,0.0,1.8366894116716992e-10,5.876432169316104e-06,0.0,8.995597227112739e-07,1.8366894116716992e-10,27.81948239256736,332873.78187196737,0.0002041762568441096,3.2943142286967486e-05,1.0517961527511943e-05,0.7579913678584673,1.039859967022494e-06,0.0
7,8,client_8,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,4.322304754111883e-07,1.952790018363073e-08,3.0164251541009435e-07,0.0,6.03477872118674e-08,2.08611027119332e-06,0.0,5.331822308107803e-07,6.03477872118674e-08,22.13286315905732,301642.51541009435,0.11318395576713858,1.4695835488964804e-05,5.897426035517128e-06,0.7136234713413634,4.7601534447494487e-07,0.0
7,9,client_9,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,2.9152259491111215e-06,3.9040523122975514e-08,8.947314711349463e-07,0.0,2.086817652013906e-08,2.7249470804235898e-05,0.0,1.2801599496015115e-06,2.086817652013906e-08,74.66988262544353,894731.4711349463,0.01630121316123172,9.911767847370356e-05,1.1790239113906864e-05,0.893693432677728,2.998922809638316e-06,0.0
8,1,client_1,0.1,fc1,336,34,0.10119047619047619,0.5454545454545454,0.0595238097012043,4.160839217641242e-06,7.860452550470827e-08,1.9295704305477557e-06,0.0,6.02121644988074e-07,1.611933475942351e-05,0.0,5.983553705846134e-07,6.02121644988074e-07,52.93316456986244,1929570.4305477557,1.006292695437974,0.00014146853936836123,2.3738568415865302e-05,0.8563102423947765,4.160839580436004e-06,0.0
8,2,client_2,0.1,fc1,336,34,0.10119047619047619,0.4782608695652174,0.0714285746216774,5.516521323927998e-07,5.153683292974699e-09,2.65879478433817e-07,0.0,9.343982299014897e-08,5.715172392228851e-06,0.0,9.080451945919776e-08,9.343982299014897e-08,107.01959772090066,265879.478433817,1.0290103899701262,1.875617090263404e-05,1.5564123714284506e-06,0.9233768903833737,5.516521355275472e-07,0.0
8,3,client_3,0.1,fc1,336,34,0.10119047619047619,0.4166666666666667,0.0833333358168602,8.796906949809829e-07,3.899981227173938e-08,6.907948204570857e-07,0.0,3.4778281587932725e-07,2.7112557745567756e-06,0.0,3.312613046091428e-07,3.4778281587932725e-07,22.55570188773789,690794.8204570857,1.049871389048256,2.9909482691437006e-05,1.1777943655033596e-05,0.7174701005858363,8.79690730926086e-07,0.0
8,4,client_4,0.1,fc1,336,34,0.10119047619047619,0.5454545454545454,0.0595238097012043,1.1066468634540422e-06,7.720777657866287e-09,4.77620957894942e-07,0.0,1.3651563790517685e-07,5.7552842918084934e-06,0.0,1.298722480669312e-07,1.3651563790517685e-07,143.31503864614453,477620.95789494197,1.051145173752969,3.762599590118043e-05,2.3316747501667123e-06,0.9416463559110281,1.1066467777709477e-06,0.0
8,5,client_5,0.1,fc1,336,34,0.10119047619047619,0.5813953488372093,0.0535714291036129,2.946336039144626e-06,6.094259318531727e-08,1.3275231935949705e-06,0.0,4.496588132951729e-07,2.2449692551163025e-05,0.0,4.369383361790824e-07,4.496588132951729e-07,48.34529579155938,1327523.1935949705,1.0291103960273271,0.00010017543536378071,1.8404663933324628e-05,0.8447912854921585,2.9463360533554805e-06,0.0
8,6,client_6,0.1,fc1,336,34,0.10119047619047619,0.6585365853658537,0.0416666679084301,9.206720547768675e-07,3.5194061004546714e-08,6.776784857720486e-07,0.0,3.3160310408675286e-07,5.683844392478932e-06,0.0,3.314680441235396e-07,3.3160310408675286e-07,26.15912655068077,677678.4857720486,1.000404441879536,3.1302850402425975e-05,1.062860701495083e-05,0.7465242465655276,9.206720505972044e-07,0.0
8,7,client_7,0.1,fc1,336,34,0.10119047619047619,0.44680851063829785,0.0773809552192688,9.245103915886562e-07,1.6026366080017722e-08,4.657874086433367e-07,0.0,1.4528083625009458e-07,5.595382845058339e-06,0.0,1.4194687025792518e-07,1.4528083625009458e-07,57.68323921553765,465787.4086433367,1.0234802113347192,3.143335197819397e-05,4.839962457481306e-06,0.8665695870545889,9.245103456123616e-07,0.0
8,8,client_8,0.1,fc1,336,34,0.10119047619047619,0.5454545454545454,0.0595238097012043,2.687401654518052e-06,4.6610784932668465e-08,1.2315915682847844e-06,0.0,5.37972653091856e-07,8.999007150123361e-06,0.0,5.368584652387653e-07,5.37972653091856e-07,57.65498271306388,1231591.5682847844,1.0020735181647502,9.137165761785582e-05,1.4076457773626316e-05,0.8665082008542793,2.6874017748923507e-06,0.0
8,9,client_9,0.1,fc1,336,34,0.10119047619047619,0.5454545454545454,0.0595238097012043,7.279332010893193e-07,1.8290216123913558e-08,5.934456908107677e-07,0.0,1.5381507978418085e-07,2.449070734655834e-06,0.0,1.5229547045692016e-07,1.5381507978418085e-07,39.79687278078981,593445.6908107677,1.0099714019813102,2.4749730073381215e-05,5.523645086213946e-06,0.8175411273227541,7.279331839527003e-07,0.0
9,1,client_1,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,2.077483761255566e-06,9.262297729493853e-08,1.3703800618714013e-06,0.0,6.815514375091425e-09,8.966822861111723e-06,0.0,7.722152872702281e-07,6.815514375091425e-09,22.429222129387988,1370380.0618714013,0.008825913785351712,7.063444354571402e-05,2.7972138923360035e-05,0.7163258381005267,2.1224652755336137e-06,0.0
